image,label,area,perimeter,aspect_ratio,max_diameter,circularity
53896_mask.png,1,2022.0,165.43860018001263,1.0615889536935224,52.478567053607705,0.9283619279801704
53896_mask.png,2,2274.0,177.19595949289334,1.160621844769013,57.97413216254298,0.9101075035999846
53896_mask.png,3,2956.0,201.58073580374355,1.1195175808523505,64.6297145282261,0.9141474276223693
53896_mask.png,4,2243.0,174.26702730475878,1.0907086701362467,55.71355310873648,0.9281297458852922
53896_mask.png,5,1832.0,156.95331880577402,1.073812018842262,50.0,0.934532322028202
53896_mask.png,6,3638.0,224.5512985522207,1.0829825185688051,71.19691004531025,0.9066536556903142
53896_mask.png,7,2106.0,170.0243866176395,1.0228829536856243,52.392747589718944,0.9154735420866299
53896_mask.png,8,2399.0,182.75230867899734,1.0832610022012898,57.55866572463264,0.902639569332441
53896_mask.png,9,1160.0,124.46803743153546,1.0498270927709432,39.84971769034255,0.9409188511814592
53896_mask.png,10,2283.0,176.85281374238568,1.0480320978969548,54.91812087098393,0.9172586749604597
53896_mask.png,11,1449.0,139.29646455628165,1.0559098984766833,44.14748010928823,0.9384217431159764
53896_mask.png,12,2813.0,196.40916292848976,1.0617371284207127,61.773780845922005,0.9163388647374523
53896_mask.png,13,3548.0,220.06601717798213,1.0136670503133216,68.15423684555495,0.9206350563406814
53896_mask.png,14,1875.0,160.8528137423857,1.099685896799381,51.478150704935004,0.910654863913187
53896_mask.png,15,1435.0,138.46803743153546,1.0740789740990508,44.14748010928823,0.9405084276236712
53896_mask.png,16,987.0,115.98275605729688,1.0913541574870105,37.36308338453881,0.9220196305782282
53896_mask.png,17,2126.0,171.09545442950497,1.0670576941610568,54.037024344425184,0.9126330264640744
53896_mask.png,18,3125.0,207.8233764908628,1.0453054097211882,64.6297145282261,0.9092244225129333
53896_mask.png,19,1449.0,141.29646455628165,1.0776674620961975,44.204072210600685,0.9120437233395513
53896_mask.png,20,2774.0,194.16652224137047,1.0481181679262972,60.67124524847005,0.9246292264869654
53896_mask.png,21,2090.0,173.26702730475878,1.0310034677112365,54.00925846556311,0.8748312766043128
53896_mask.png,22,1761.0,154.36753236814712,1.0597886144104576,48.60041152089147,0.928661190334598
53896_mask.png,23,2070.0,166.8528137423857,1.0419029740235666,51.97114584074513,0.9343576373372531
53896_mask.png,24,2093.0,169.19595949289334,1.0068218276224574,52.40229002629561,0.9187537340167747
53896_mask.png,25,1657.0,150.71067811865476,1.0169973445004294,47.01063709417264,0.9167360807207618
53896_mask.png,26,1729.0,152.36753236814712,1.0548046693747068,48.27007354458868,0.9358796179740168
53896_mask.png,27,2553.0,185.92388155425118,1.0752952878233066,59.36328831862332,0.9280904922198251
53896_mask.png,28,1833.0,158.36753236814712,1.149056239583044,51.86520991955976,0.9184172443445062
53896_mask.png,29,2258.0,175.43860018001263,1.0386649207788856,54.42425929675111,0.9218993201184323
53896_mask.png,30,951.0,125.1543289325507,1.5851033257209641,43.32435804486894,0.7629544828746847
53896_mask.png,31,2188.0,172.26702730475878,1.047321520872627,53.85164807134504,0.9265158703368962
53896_mask.png,32,1363.0,137.0538238691624,1.060760283499778,42.95346318982906,0.9118500068611307
53896_mask.png,33,2803.0,196.16652224137047,1.0517423011329758,61.220911460055866,0.9153415492813044
53896_mask.png,34,455.0,81.01219330881976,1.3195482006267436,28.635642126552707,0.871205242238388
53896_mask.png,35,2360.0,178.5096679918781,1.1125705710833036,57.245087125446844,0.9306757168968037
53896_mask.png,36,2899.0,198.7523086789974,1.1176817383913076,63.953107821277925,0.9222182562147753
53896_mask.png,37,3115.0,207.58073580374355,1.1620624870708114,67.68308503607086,0.908434921864423
53896_mask.png,38,1664.0,149.53910524340094,1.0779242091581744,48.104053883222775,0.9350904691068807
53896_mask.png,39,1757.0,154.36753236814712,1.0416174711889257,47.92702786528704,0.9265517952401413
53896_mask.png,40,2323.0,177.68124086713192,1.033373021577647,55.31726674375732,0.9246468974623853
53896_mask.png,41,1409.0,138.12489168102783,1.0765673221704317,44.01136216933077,0.9280619265224374
53896_mask.png,42,2164.0,171.4386001800126,1.0617022216548015,53.600373133029585,0.9252304057552769
53896_mask.png,43,1813.0,157.19595949289334,1.072581283794243,49.76946855251722,0.9219872393897538
53896_mask.png,44,3133.0,206.16652224137047,1.0231800514830378,64.07027391856539,0.9262622590172419
53896_mask.png,45,1279.0,131.63961030678928,1.0516246552695119,41.43669871020132,0.9274857217081995
53896_mask.png,46,2281.0,177.92388155425118,1.07083681704587,55.57877292636101,0.9054545601480705
53896_mask.png,47,1074.0,121.39696961966999,1.2700962921676322,40.85339643163099,0.915795391763659
53896_mask.png,48,2072.0,167.43860018001263,1.027586036691332,52.630789467763066,0.9287278006801355
53896_mask.png,49,1625.0,147.53910524340094,1.071353337245904,46.87216658103186,0.9380995738320301
53896_mask.png,50,1591.0,147.53910524340097,1.1119333359351429,48.05205510693585,0.9184716442872366
53896_mask.png,51,1371.0,135.63961030678928,1.146865543730449,44.68780594300866,0.9364277004166123
53896_mask.png,52,394.0,75.35533905932738,1.5208429473523075,27.073972741361768,0.8719227901122031
53896_mask.png,53,1499.0,142.71067811865476,1.0504510760436891,44.94441010848846,0.9249080455940245
53896_mask.png,54,1650.0,150.36753236814712,1.09632052930371,48.25971404805462,0.9170344748875199
53896_mask.png,55,2702.0,191.8233764908628,1.0545728321739745,60.207972893961475,0.922767194210681
53896_mask.png,56,1383.0,136.95331880577405,1.106227946699605,44.553338819890925,0.9265885346881354
53896_mask.png,57,1822.0,156.36753236814712,1.0906716479814713,50.21951811795888,0.9364079052544783
53896_mask.png,58,2164.0,172.8528137423857,1.1741518472517745,56.61271941887264,0.9101525987670696
53896_mask.png,59,2126.0,169.92388155425118,1.1214852076059405,54.20332093147061,0.9252610578749231
53896_mask.png,60,3064.0,204.99494936611666,1.0560514322510235,63.89053137985315,0.9162464453400218
53896_mask.png,61,3397.0,214.89444430272832,1.047536739339066,67.62396025078685,0.92438956731457
53896_mask.png,62,2228.0,173.68124086713186,1.071938209944622,55.54277630799526,0.928152254604301
53896_mask.png,63,2902.0,198.50966799187808,1.05094936535555,62.00806399170998,0.9254307927741969
53896_mask.png,64,543.0,85.59797974644667,1.0692846104714295,28.0178514522438,0.9312851205573528
53896_mask.png,65,3125.0,206.99494936611666,1.0583989005749725,64.66065264130884,0.9165167109734202
53896_mask.png,66,2142.0,170.8528137423857,1.1355184078690075,55.10898293381942,0.9221149422000192
53896_mask.png,67,2495.0,184.75230867899737,1.0313278478747916,56.938563381947034,0.9185454829644772
53896_mask.png,68,1646.0,151.1959594928933,1.1682153863898792,49.8196748283246,0.9048140258396659
53896_mask.png,69,2984.0,202.40916292848976,1.058679847810349,63.324560795950255,0.9152681401839066
53896_mask.png,70,2229.0,174.26702730475878,1.0202529212907026,54.08326913195984,0.9223366935257763
53896_mask.png,71,2533.0,188.75230867899737,1.1444397906216999,60.74537019394976,0.8934299545090276
53896_mask.png,72,1945.0,162.2670273047588,1.0551174852853162,51.07837115648854,0.928258446237117
53896_mask.png,73,3682.0,224.5512985522207,1.0890413010819453,71.56814934033156,0.9176192304155407
53896_mask.png,74,3428.0,215.82337649086287,1.0250142542922958,67.00746227100382,0.9248125442992101
53896_mask.png,75,2313.0,176.8528137423857,1.0929963038868713,56.08029957123981,0.9293120084027781
53896_mask.png,76,2053.0,166.36753236814712,1.0245139207809877,52.009614495783374,0.9320981872208567
53896_mask.png,77,1796.0,158.36753236814712,1.1449355677284725,51.92301994298868,0.8998785438312784
53896_mask.png,78,873.0,114.22539674441619,1.6213950447651364,43.46262762420146,0.840811721358323
53896_mask.png,79,1280.0,132.22539674441617,1.1329938978445326,42.720018726587654,0.9200047636591269
53896_mask.png,80,2886.0,199.58073580374358,1.0910850197834854,62.64982043070834,0.9104769425140853
53896_mask.png,81,2215.0,173.095454429505,1.088770142477746,56.089214649520635,0.9289926289083424
53896_mask.png,82,2238.0,174.8528137423857,1.0297943521070771,53.9351462406472,0.9198662724275094
53896_mask.png,83,2538.0,185.92388155425118,1.0467601914044464,58.25804665451803,0.9226375516074876
53896_mask.png,84,2682.0,191.6812408671319,1.0684768182698756,59.841457201508724,0.9172958172931567
53896_mask.png,85,721.0,98.08326112068522,1.2389518385313236,33.61547262794322,0.9417927321181885
53896_mask.png,86,4113.0,240.20815280171308,1.119867008556551,76.15773105863909,0.8957629315096584
53896_mask.png,87,1481.0,142.12489168102783,1.0776398323204628,44.9221548904324,0.921349976574741
53896_mask.png,88,1964.0,165.78174593052023,1.0655862048218132,52.630789467763066,0.8980032930844732
53896_mask.png,89,2275.0,176.02438661763952,1.011525777245122,54.120236510939236,0.9226682700163017
53896_mask.png,90,2298.0,176.85281374238573,1.1608504278365503,58.137767414994535,0.9232853416816185
53896_mask.png,91,1676.0,152.12489168102786,1.09547077079915,48.25971404805462,0.9100878455807954
53896_mask.png,92,3075.0,204.06601717798213,1.0847930652088125,65.30696746902278,0.9279265639419105
53896_mask.png,93,1811.0,156.95331880577405,1.1405877013346544,51.088159097779204,0.9238198882058261
53896_mask.png,94,1584.0,146.22539674441617,1.0993272448684674,47.634021455258214,0.9309351412634727
53896_mask.png,95,2184.0,171.6812408671319,1.0790525825592439,55.10898293381942,0.931143917882603
53896_mask.png,96,2346.0,177.43860018001263,1.0725116164953448,56.462376853972415,0.9363574419234718
53896_mask.png,97,1682.0,151.53910524340094,1.1457717157904859,49.658836071740545,0.9204207867342221
53896_mask.png,98,2310.0,178.0243866176395,1.0750258818486702,56.462376853972415,0.9159311890349976
53896_mask.png,99,1844.0,158.0243866176395,1.034973064375713,49.39635614091387,0.9279456798899587
53896_mask.png,100,1902.0,161.78174593052023,1.1086869954999146,51.31276644267,0.9131904071844422
53896_mask.png,101,1729.0,152.95331880577405,1.0564572052347154,48.507731342539614,0.9287248104271113
53896_mask.png,102,1740.0,155.53910524340097,1.1689834384101323,50.635955604688654,0.9038157803468049
53896_mask.png,103,1816.0,158.36753236814715,1.051438081681586,49.9799959983992,0.9098994630276174
53896_mask.png,104,2931.0,200.99494936611666,1.0406191337682875,63.324560795950255,0.911707218548469
53896_mask.png,105,2492.0,184.5096679918781,1.0325809586911987,57.0701322935211,0.9198555800952619
53896_mask.png,106,2057.0,166.0243866176395,1.0530066774910876,52.630789467763066,0.9377787488910682
53896_mask.png,107,2003.0,164.8528137423857,1.0512029971912151,51.62363799656123,0.9261857290577922
53896_mask.png,108,1415.0,141.88225099390854,1.1993430788965964,45.803929962395145,0.8833039322519821
53896_mask.png,109,3223.0,209.23759005323595,1.0306336457660914,65.14598989960932,0.9251044093673699
53896_mask.png,110,2432.0,181.68124086713192,1.040593813316521,56.61271941887264,0.9258769232629567
53896_mask.png,111,851.0,106.91168824543144,1.1416832282774199,34.539832078341085,0.9355974920893748
53896_mask.png,112,1187.0,132.9827560572969,1.4151887718009333,46.61544808322666,0.8434705508521475
53896_mask.png,113,2626.0,190.16652224137044,1.1316420326089003,61.07372593840988,0.9125075309154181
53896_mask.png,114,1586.0,146.71067811865476,1.0893724165293768,46.87216658103186,0.9259543964350964
53896_mask.png,115,2606.0,187.92388155425118,1.0654927809712817,59.23681287847955,0.9273001435887106
53896_mask.png,116,947.0,112.91168824543142,1.0458082075091093,35.17101079013795,0.9334306152686547
