sequence,image,label,area,perimeter,aspect_ratio,max_diameter
44,10762_mask.png,16,1912.0,159.78174593052023,1.0425537723392864,50.0
45,10762_mask.png,17,2371.0,180.75230867899737,1.1272448768132424,58.60034129593445
46,10762_mask.png,18,1747.0,154.8528137423857,1.0913709037247743,49.03060268852505
47,10762_mask.png,19,1733.0,155.53910524340094,1.283812328584325,52.773099207835045
48,10762_mask.png,20,1663.0,150.71067811865476,1.0602441076069196,47.80167361086848
49,10762_mask.png,21,2567.0,187.6812408671319,1.0783418010187398,59.81638571495272
50,10762_mask.png,22,2420.0,182.2670273047588,1.082997842427833,57.48912940721924
51,10762_mask.png,23,1443.0,147.49747468305833,1.5609117518260467,51.78802950489621
52,10762_mask.png,24,2327.0,177.4386001800126,1.0918074271892444,57.20139858430037
53,10762_mask.png,25,2340.0,182.50966799187808,1.2067401512445497,59.43904440685432
54,10762_mask.png,26,1686.0,152.53910524340094,1.020090964695527,47.4236228055175
55,10762_mask.png,27,1737.0,163.49747468305833,1.580182942946793,57.97413216254298
56,10762_mask.png,28,1309.0,133.39696961967,1.0240091718730502,42.20189569201838
57,10762_mask.png,29,2557.0,187.3380951166243,1.11575563933278,59.90826320300064
58,10762_mask.png,30,1577.0,155.39696961967002,1.5350989189296458,54.589376255824725
59,10762_mask.png,31,1760.0,215.49137802864848,3.786659835040034,85.32877591996736
60,10763_mask.png,1,2280.0,176.95331880577405,1.1467469234735983,57.4543296888929
61,10763_mask.png,2,2103.0,171.88225099390854,1.2007299571255443,56.859475903318
62,10763_mask.png,3,1998.0,166.0243866176395,1.0373216584161362,51.35172830587107
63,10763_mask.png,4,1697.0,150.46803743153546,1.0607132079247443,47.80167361086848
64,10763_mask.png,5,2154.0,171.6812408671319,1.0802418574803858,54.037024344425184
65,10763_mask.png,6,2112.0,171.19595949289334,1.1042112789218024,55.15432893255071
66,10763_mask.png,7,1772.0,154.95331880577402,1.018176374333495,47.63402145525821
67,10763_mask.png,8,1962.0,165.29646455628165,1.096193109382689,52.80151512977634
68,10763_mask.png,9,2479.0,189.29646455628165,1.094161104322873,60.95900261651269
69,10763_mask.png,10,1843.0,157.78174593052023,1.0407753549143084,49.24428900898052
70,10763_mask.png,11,2136.0,174.50966799187808,1.0451612593990642,54.67174773134658
71,10763_mask.png,12,2497.0,183.6812408671319,1.087530345605294,58.52349955359813
72,10763_mask.png,13,2368.0,178.8528137423857,1.0578654074134948,56.61271941887264
73,10763_mask.png,14,1429.0,140.12489168102786,1.0884697115299151,45.17742799230607
74,10763_mask.png,15,1997.0,164.8528137423857,1.0113490374559808,50.80354318352215
75,10763_mask.png,16,1854.0,158.36753236814712,1.0556794210181353,49.8196748283246
76,10763_mask.png,17,2284.0,178.8528137423857,1.25365329408209,59.481089431852205
77,10763_mask.png,18,2336.0,177.92388155425118,1.037589749775781,55.47071299343465
78,10763_mask.png,19,1888.0,160.36753236814712,1.197773857585431,53.41348144429457
79,10763_mask.png,20,2287.0,184.65180361560903,1.2753990679321243,62.0966987850401
80,10763_mask.png,21,858.0,114.66904755831214,1.7673440872090918,43.01162633521314
81,10763_mask.png,22,1638.0,149.53910524340094,1.0361193827733828,46.52956049652737
82,10763_mask.png,23,1969.0,164.26702730475878,1.1206560044677791,52.952809179494906
83,10763_mask.png,24,2012.0,166.0243866176395,1.0721750030303698,52.20153254455275
84,10763_mask.png,25,1523.0,151.18986283848344,1.4068434576614743,53.60037313302959
85,10763_mask.png,26,2215.0,173.92388155425118,1.0816473813021945,55.731499172371095
86,10763_mask.png,27,1718.0,164.22539674441617,1.3339904196926815,53.31041174104736
87,10763_mask.png,28,1955.0,162.36753236814712,1.0369737860705135,51.07837115648854
88,10763_mask.png,29,1749.0,153.53910524340094,1.0208702097106674,48.46648326421054
89,10764_mask.png,1,2205.0,171.78174593052023,1.068807542673605,54.70831746635972
90,10764_mask.png,2,2609.0,189.29646455628165,1.037664678068983,61.29437168288782
91,10764_mask.png,3,2124.0,169.4386001800126,1.169190585273034,56.93856338194704
92,10764_mask.png,4,2634.0,188.50966799187808,1.0780093346236117,60.21627686929839
93,10764_mask.png,5,3209.0,210.06601717798213,1.032805950845663,65.25335240430181
94,10764_mask.png,6,1694.0,151.29646455628165,1.0924624508124836,48.05205510693585
95,10764_mask.png,7,2236.0,174.8528137423857,1.0833901994131223,55.60575509783138
96,10764_mask.png,8,1977.0,163.78174593052023,1.0658671383342977,52.20153254455275
97,10764_mask.png,9,1263.0,130.46803743153546,1.0672258675206714,41.19465984809196
98,10764_mask.png,10,2072.0,166.8528137423857,1.0278983014854857,52.20153254455275
99,10764_mask.png,11,1659.0,149.29646455628165,1.1230826828784657,48.507731342539614
100,10764_mask.png,12,2028.0,170.61017305526642,1.131305562270794,55.94640292279746
101,10764_mask.png,13,1972.0,168.36753236814712,1.2251629617400013,54.08326913195984
102,10764_mask.png,14,1370.0,137.63961030678928,1.200919617163008,44.91102314577124
103,10764_mask.png,15,1509.0,145.74011537017762,1.2292974517355617,47.53945729601885
104,10764_mask.png,16,2430.0,182.16652224137044,1.0695615594483878,57.4543296888929
105,10764_mask.png,17,2221.0,181.4386001800126,1.0687704828201454,57.38466694161429
106,10764_mask.png,18,1720.0,153.78174593052023,1.113669493312676,49.24428900898052
107,10764_mask.png,19,1591.0,148.0243866176395,1.0587221663073216,46.389654018972806
108,10764_mask.png,20,1417.0,151.1543289325507,1.6799636255809882,54.3323108288245
109,10764_mask.png,21,2278.0,176.8528137423857,1.0852888560891938,56.22277118748239
110,10764_mask.png,22,1974.0,163.53910524340094,1.0797281839803254,52.20153254455275
111,10764_mask.png,23,1977.0,166.0243866176395,1.1301022277845398,52.80151512977634
112,10764_mask.png,24,2590.0,189.9238815542512,1.1686298480356228,62.00806399170998
113,10764_mask.png,25,1689.0,150.95331880577402,1.0481208374273612,47.16990566028302
114,10764_mask.png,26,2374.0,180.0243866176395,1.1025745778856586,57.8013840664737
115,10764_mask.png,27,1857.0,157.88225099390854,1.041659003149727,49.92995093127971
116,10764_mask.png,28,1763.0,155.78174593052023,1.1259756195658854,50.32891812864648
117,10764_mask.png,29,1420.0,142.36753236814712,1.3445352668530537,47.80167361086848
118,10764_mask.png,30,1172.0,127.49747468305831,1.0649132116739717,41.23105625617661
119,10764_mask.png,31,1467.0,145.39696961967,1.243318448216579,50.0
120,10764_mask.png,32,1562.0,144.46803743153546,1.0608946541636504,45.880278987817846
121,10764_mask.png,33,404.0,93.59797974644668,2.5434758591645945,39.05124837953327
122,10764_mask.png,34,2740.0,197.3380951166243,1.085077700793782,63.56099432828282
123,10764_mask.png,35,394.0,72.18376618407356,1.178721285556918,23.769728648009423
124,10764_mask.png,36,1891.0,160.61017305526642,1.07200019502481,51.0
125,10764_mask.png,37,1964.0,166.71067811865476,1.0806228329193213,53.41348144429457
126,10764_mask.png,38,1414.0,150.9116882454314,1.671007884328786,55.22680508593631
127,10765_mask.png,1,2331.0,179.29646455628165,1.0866185447429366,56.72741841473134
128,10765_mask.png,2,290.0,76.62741699796952,2.6899697988681104,31.78049716414141
129,10765_mask.png,3,1926.0,161.4386001800126,1.1009005311081013,51.47815070493501
130,10765_mask.png,4,2446.0,182.75230867899737,1.0990717932864058,58.52349955359813
131,10765_mask.png,5,2522.0,189.09545442950497,1.2574265979555632,62.76941930590086
132,10765_mask.png,6,1586.0,146.36753236814712,1.0382773582191231,46.52956049652737
133,10765_mask.png,7,2630.0,192.40916292848976,1.0196087916480363,59.90826320300064
134,10765_mask.png,8,1451.0,140.36753236814712,1.1502307660823108,45.70557952810576
135,10765_mask.png,9,2492.0,187.23759005323592,1.203953409687475,62.0966987850401
136,10765_mask.png,10,897.0,109.9827560572969,1.020936988764715,34.785054261852174
137,10765_mask.png,11,1474.0,142.12489168102783,1.0948607930785872,45.39823785126467
138,10765_mask.png,12,1509.0,142.46803743153546,1.045784958002126,44.654227123532216
139,10765_mask.png,13,1490.0,142.12489168102786,1.0534404929874412,44.59820624195552
140,10765_mask.png,14,2069.0,168.0243866176395,1.0209497024145953,51.78802950489621
141,10765_mask.png,15,1342.0,145.9827560572969,1.6379614042041797,54.81788029466298
142,10765_mask.png,16,1989.0,164.8528137423857,1.044964597669429,51.62363799656123
143,10765_mask.png,17,1757.0,156.0243866176395,1.0315901934082337,48.30113870293329
144,10765_mask.png,18,1495.0,150.1543289325507,1.083535926316794,49.39635614091387
145,10765_mask.png,19,2166.0,170.95331880577405,1.0852750756054308,54.91812087098393
146,10765_mask.png,20,1818.0,160.71067811865476,1.1087066342004728,50.80354318352215
147,10765_mask.png,21,1168.0,130.66904755831214,1.248821377232428,44.654227123532216
148,10765_mask.png,22,2011.0,164.95331880577402,1.087648363724656,52.49761899362675
149,10765_mask.png,23,1888.0,159.78174593052023,1.0304368770396852,50.32891812864648
150,10765_mask.png,24,1714.0,152.95331880577402,1.0315414209239788,47.38143096192854
151,10765_mask.png,25,2057.0,167.1959594928933,1.1026012193819312,53.60037313302959
152,10765_mask.png,26,1873.0,160.0243866176395,1.032097505206036,49.73932046178355
153,10765_mask.png,27,1861.0,158.95331880577405,1.0186571338226733,49.04079934095692
154,10765_mask.png,28,1473.0,146.66904755831212,1.338632311566087,49.04079934095692
155,10765_mask.png,29,1792.0,155.78174593052023,1.0191555942132977,48.507731342539614
156,10765_mask.png,30,2277.0,178.75230867899737,1.1351635988976578,57.28001396647874
157,10765_mask.png,31,2096.0,170.26702730475878,1.0816693919376603,54.70831746635972
158,10765_mask.png,32,2263.0,175.6812408671319,1.055793778911305,55.71355310873648
159,10765_mask.png,33,1989.0,163.53910524340094,1.0468336446323412,51.85556864985669
160,10766_mask.png,1,1066.0,130.66904755831212,1.805359782603268,49.24428900898052
161,10766_mask.png,2,1851.0,159.1959594928933,1.0357430888884744,49.36598018878993
162,10766_mask.png,3,2187.0,172.36753236814712,1.0923150253324732,56.08029957123981
163,10766_mask.png,4,1507.0,142.71067811865476,1.0563556973156234,45.27692569068709
164,10766_mask.png,5,2269.0,181.09545442950497,1.4018155759551345,64.07027391856539
165,10766_mask.png,6,1979.0,164.71067811865476,1.06978618465279,51.66236541235796
166,10766_mask.png,7,2150.0,170.8528137423857,1.0849836651363014,54.56189146281496
167,10766_mask.png,8,2035.0,166.8528137423857,1.1527033936815898,54.42425929675111
168,10766_mask.png,9,2305.0,176.0243866176395,1.1059853793622485,56.462376853972415
169,10766_mask.png,10,2440.0,182.2670273047588,1.073129684070922,57.8013840664737
170,10766_mask.png,11,1973.0,163.19595949289334,1.0590064149454248,51.47815070493501
171,10766_mask.png,12,1984.0,164.36753236814712,1.0730909146674308,51.73973328110612
172,10766_mask.png,13,1552.0,152.3259018078045,1.3229190351172844,50.774009099144415
173,10766_mask.png,14,2105.0,171.4386001800126,1.1815284945893867,55.731499172371095
174,10766_mask.png,15,2715.0,192.50966799187808,1.0698754684103309,60.63827174318213
175,10766_mask.png,16,1531.0,148.12489168102786,1.2451265105713158,48.60041152089147
176,10766_mask.png,17,1461.0,146.95331880577402,1.1322802396772071,45.880278987817846
177,10766_mask.png,18,273.0,71.4558441227157,2.385087269870648,30.066592756745816
178,10766_mask.png,19,1816.0,159.78174593052023,1.0385593065759895,49.36598018878993
179,10766_mask.png,20,2398.0,184.02438661763952,1.1436047357874275,61.40032573203501
180,10766_mask.png,21,1910.0,168.3259018078045,1.396166598655624,57.584720195551874
181,10766_mask.png,22,1238.0,135.01219330881975,1.3277370023471282,47.01063709417264
182,10767_mask.png,1,2441.0,181.9238815542512,1.0685554627684906,57.4543296888929
183,10767_mask.png,2,843.0,107.01219330881976,1.1402059096716484,34.9857113690718
184,10767_mask.png,3,1556.0,145.78174593052023,1.091481883898484,46.389654018972806
185,10767_mask.png,4,1476.0,142.36753236814712,1.0591687406990729,44.7213595499958
186,10767_mask.png,5,1674.0,150.36753236814712,1.0279093063063984,46.8187996428785
187,10767_mask.png,6,2171.0,171.6812408671319,1.0531724308023585,53.60037313302959
188,10767_mask.png,7,2309.0,177.4386001800126,1.0469776791139676,55.60575509783138
189,10767_mask.png,8,1606.0,147.29646455628165,1.0240457749568024,45.880278987817846
190,10767_mask.png,9,1654.0,149.63961030678928,1.0517163340389883,46.86149805543992
191,10767_mask.png,10,938.0,122.18376618407356,1.7937614466037792,45.5411901469428
192,10767_mask.png,11,2158.0,171.09545442950497,1.0261759602706406,53.150729063673246
193,10767_mask.png,12,1681.0,153.05382386916236,1.1514040010165418,48.83646178829912
194,10767_mask.png,13,2068.0,167.78174593052023,1.0367004451158544,52.478567053607705
195,10767_mask.png,14,1272.0,130.22539674441617,1.0313476687997205,40.85339643163099
196,10767_mask.png,15,361.0,89.39087296526012,2.316621455886878,36.013886210738214
197,10767_mask.png,16,2055.0,168.8528137423857,1.050654325207404,52.61178575186362
198,10767_mask.png,17,2212.0,173.6812408671319,1.040753547782329,54.3415126767741
199,10767_mask.png,18,2064.0,167.4386001800126,1.0694349170730175,53.150729063673246
200,10767_mask.png,19,1707.0,151.53910524340094,1.0257224758947103,47.07440918375928
201,10767_mask.png,20,2228.0,174.26702730475878,1.0736181669391516,54.81788029466298
202,10767_mask.png,21,2306.0,176.8528137423857,1.0314547673578591,54.91812087098393
203,10767_mask.png,22,2372.0,180.50966799187808,1.1770532936342923,59.682493245507096
204,10767_mask.png,23,2281.0,176.8528137423857,1.039526052682682,54.91812087098393
205,10767_mask.png,24,2297.0,176.0243866176395,1.0719106249209105,56.08029957123981
206,10767_mask.png,25,2150.0,170.50966799187808,1.0664340152931724,54.12947441089743
207,10767_mask.png,26,1880.0,160.8528137423857,1.045956001632397,50.15974481593781
208,10767_mask.png,27,1279.0,132.22539674441617,1.048571471814059,40.85339643163099
209,10767_mask.png,28,2094.0,173.09545442950497,1.045372746484076,53.46026561849464
210,10767_mask.png,29,1444.0,139.88225099390857,1.1983040409475163,46.647615158762406
211,10767_mask.png,30,2126.0,168.8528137423857,1.025721673366727,53.0
212,10767_mask.png,31,1512.0,145.29646455628165,1.1168535194928848,46.238512086787566
213,10767_mask.png,32,2644.0,190.12489168102783,1.1967869682934358,62.43396511515186
214,10767_mask.png,33,1560.0,207.1126983722081,4.449744729943195,85.15867542417507
215,10767_mask.png,34,1349.0,144.08326112068522,1.6199698645056977,51.97114584074513
216,10768_mask.png,1,2120.0,170.50966799187808,1.0954888810017578,54.74486277268398
217,10768_mask.png,2,2617.0,188.75230867899737,1.1643210077047652,62.12889826803627
218,10768_mask.png,3,2899.0,199.3380951166243,1.0766118940382237,64.4980619863884
219,10768_mask.png,4,1849.0,158.6101730552664,1.0220321907319034,48.84669896727925
220,10768_mask.png,5,1860.0,158.95331880577405,1.0275594299241135,50.0
221,10768_mask.png,6,1702.0,157.0538238691624,1.3606315066219123,53.48831648126533
222,10768_mask.png,7,1725.0,153.78174593052023,1.0772913122137302,49.33558553417604
223,10768_mask.png,8,2666.0,190.2670273047588,1.0366357050554167,59.64059020499378
224,10768_mask.png,9,1377.0,139.19595949289334,1.0645080825071669,44.14748010928823
225,10768_mask.png,10,1858.0,159.53910524340094,1.099279774623536,51.22499389946279
226,10768_mask.png,11,1981.0,166.75230867899737,1.0251187593071844,53.23532661682466
227,10768_mask.png,12,2166.0,171.4386001800126,1.0572980590558707,54.08326913195984
228,10768_mask.png,13,1697.0,151.53910524340094,1.0310027881423172,47.01063709417264
229,10768_mask.png,14,1756.0,154.12489168102783,1.014618248180999,47.80167361086848
230,10768_mask.png,15,2707.0,192.99494936611663,1.0629974131829156,60.03332407921454
231,10768_mask.png,16,2598.0,188.75230867899737,1.086594247728962,59.90826320300064
232,10768_mask.png,17,2207.0,172.8528137423857,1.0378481953509746,53.85164807134504
233,10768_mask.png,18,1769.0,158.12489168102786,1.1121580152145158,50.566787519082126
234,10768_mask.png,19,1570.0,149.29646455628165,1.106342982546502,47.16990566028302
235,10768_mask.png,20,2127.0,170.0243866176395,1.1020754332675409,54.644304369257
236,10768_mask.png,21,1855.0,159.19595949289334,1.0335793311359491,49.9799959983992
237,10768_mask.png,22,1718.0,152.12489168102786,1.0331823966371114,47.70744176750625
238,10768_mask.png,23,2498.0,184.50966799187808,1.0602427334826854,57.56735185849702
239,10768_mask.png,24,2794.0,194.99494936611663,1.061150721786289,62.16912416947821
240,10768_mask.png,25,1830.0,157.53910524340094,1.1549421433615388,51.47815070493501
241,10768_mask.png,26,2592.0,189.09545442950497,1.0377540375920755,58.89821729050889
242,10768_mask.png,27,1584.0,148.46803743153546,1.198330588545841,48.25971404805462
243,10768_mask.png,28,1854.0,157.78174593052023,1.0342578002212632,49.09175083453431
244,10768_mask.png,29,1745.0,153.53910524340094,1.0304964953899036,47.80167361086848
245,10768_mask.png,30,1459.0,141.1543289325507,1.144182291590462,45.5411901469428
246,10768_mask.png,31,1690.0,206.62741699796956,4.107409126638611,85.58621384311844
247,10769_mask.png,1,1101.0,124.08326112068524,1.3096385376199196,41.7612260356422
248,10769_mask.png,2,1595.0,148.12489168102786,1.0515481267244662,46.400431032480725
249,10769_mask.png,3,1065.0,135.74011537017762,1.9063717839529584,51.15662224971465
250,10769_mask.png,4,2176.0,172.2670273047588,1.0538158541584672,53.85164807134504
251,10769_mask.png,5,2129.0,169.19595949289334,1.0164523757261026,52.43090691567332
252,10769_mask.png,6,2024.0,165.78174593052023,1.0743004590944212,52.92447448959697
253,10769_mask.png,7,772.0,101.74011537017762,1.2506578302875295,34.20526275297414
254,10769_mask.png,8,2420.0,180.8528137423857,1.054049677557652,57.42821606144492
255,10769_mask.png,9,1336.0,134.22539674441617,1.0478799511846817,42.72001872658765
256,10769_mask.png,10,2058.0,169.19595949289334,1.0811472708193912,53.907327887774215
257,10769_mask.png,11,2552.0,186.2670273047588,1.0985037080035531,60.0
258,10769_mask.png,12,2755.0,192.75230867899737,1.0615802294071834,61.29437168288782
259,10769_mask.png,13,2301.0,177.92388155425118,1.038564567811704,56.04462507680822
260,10769_mask.png,14,2092.0,169.09545442950497,1.0884957393785024,53.33854141237835
261,10769_mask.png,15,1915.0,161.1959594928933,1.0766746342617213,50.96076922496363
262,10769_mask.png,16,1977.0,164.36753236814712,1.0448258623892457,51.10772935672255
263,10769_mask.png,17,2538.0,184.8528137423857,1.0559253734561975,59.07622195096772
264,10769_mask.png,18,1623.0,148.71067811865476,1.056008979509388,47.01063709417264
265,10769_mask.png,19,1835.0,157.78174593052023,1.029193568957714,48.82622246293481
266,10769_mask.png,20,2286.0,177.3380951166243,1.2282890054334317,59.61543424315552
267,10769_mask.png,21,1095.0,120.81118318204308,1.0961105633626302,39.05124837953327
268,10770_mask.png,1,1842.0,158.0243866176395,1.0670039590748914,50.24937810560445
269,10770_mask.png,2,1741.0,153.29646455628165,1.096125046685411,49.4064773081425
270,10770_mask.png,3,1826.0,156.95331880577402,1.060340738925338,49.64876634922564
271,10770_mask.png,4,1793.0,156.71067811865476,1.1230535492354647,51.47815070493501
272,10770_mask.png,5,1885.0,160.61017305526642,1.116559776954746,51.40038910358559
273,10770_mask.png,6,1941.0,163.4386001800126,1.035743891793297,50.47771785649585
274,10770_mask.png,7,1906.0,161.29646455628165,1.1228451685234446,52.478567053607705
275,10770_mask.png,8,1400.0,138.8111831820431,1.090956521257563,44.82186966202994
276,10770_mask.png,9,2109.0,168.8528137423857,1.010366764177957,52.15361924162119
277,10770_mask.png,10,1809.0,156.12489168102786,1.0764037367826496,49.193495504995376
278,10770_mask.png,11,1073.0,121.49747468305831,1.1895382028982937,40.8166632639171
279,10770_mask.png,12,1574.0,144.71067811865476,1.095827166477619,46.61544808322666
280,10770_mask.png,13,1880.0,160.2670273047588,1.0245218097989883,49.8196748283246
281,10770_mask.png,14,1690.0,150.71067811865476,1.1224695417966448,49.20365840057018
282,10770_mask.png,15,1602.0,147.53910524340094,1.036921194260363,46.09772228646444
283,10770_mask.png,16,1667.0,150.46803743153546,1.085242301325113,47.53945729601885
284,10770_mask.png,17,2285.0,176.26702730475878,1.0279446487577053,54.70831746635972
285,10770_mask.png,18,1624.0,147.88225099390854,1.0651158407102577,46.86149805543992
286,10770_mask.png,19,2357.0,179.09545442950497,1.0520495268404666,56.08921464952064
287,10770_mask.png,20,1737.0,152.95331880577402,1.040439185509093,48.010415536631214
288,10770_mask.png,21,1794.0,155.53910524340094,1.0538491961064258,49.20365840057018
289,10770_mask.png,22,1747.0,154.12489168102786,1.066007413249508,49.20365840057018
290,10770_mask.png,23,2094.0,169.6812408671319,1.0552364459989492,53.75872022286245
291,10770_mask.png,24,1513.0,143.88225099390854,1.1683218443118335,47.63402145525821
292,10770_mask.png,25,1496.0,143.53910524340094,1.1686904897846169,47.38143096192854
293,10770_mask.png,26,2535.0,188.8528137423857,1.238264484562476,63.7808748764079
294,10770_mask.png,27,2249.0,174.8528137423857,1.0488902696325642,54.56189146281496
295,10770_mask.png,28,1604.0,147.53910524340094,1.0332049381052493,45.803929962395145
296,10770_mask.png,29,1974.0,163.19595949289334,1.030481919306436,50.774009099144415
297,10770_mask.png,30,1448.0,140.71067811865476,1.1565302589761914,46.04345773288535
298,10770_mask.png,31,1917.0,163.78174593052023,1.09896798969844,51.66236541235796
299,10770_mask.png,32,1630.0,148.71067811865476,1.026695060799362,45.803929962395145
300,10770_mask.png,33,1801.0,156.0243866176395,1.08027303453398,49.73932046178355
301,10770_mask.png,34,1671.0,151.19595949289334,1.098930138975452,48.33218389437829
302,10770_mask.png,35,1203.0,138.42640687119285,1.8248625390091484,51.78802950489621
303,10770_mask.png,36,1712.0,153.4386001800126,1.03642838061906,48.66210024238576
304,10770_mask.png,37,1806.0,157.4386001800126,1.0889020843277593,49.72926703662542
305,10770_mask.png,38,2164.0,172.2670273047588,1.0336983537289055,53.150729063673246
306,10770_mask.png,39,2321.0,178.2670273047588,1.0211558578606248,54.81788029466298
307,10770_mask.png,40,1239.0,128.81118318204307,1.0385679239351908,40.49691346263317
308,10770_mask.png,41,1556.0,145.0538238691624,1.1207511052018473,47.01063709417264
309,10770_mask.png,42,1758.0,154.12489168102786,1.0575034531136545,48.87739763939975
310,10770_mask.png,43,1851.0,159.78174593052023,1.0813050336019765,50.24937810560445
311,10770_mask.png,44,780.0,104.32590180780451,1.0452006099852933,33.24154027718932
312,10770_mask.png,45,2165.0,170.61017305526642,1.0906333658219969,54.70831746635972
313,10770_mask.png,46,1870.0,158.61017305526642,1.083717388540426,50.60632371551998
314,10770_mask.png,47,1571.0,146.71067811865476,1.089408496894522,46.61544808322666
315,10770_mask.png,48,1677.0,151.78174593052023,1.0760235089840164,48.104053883222775
316,10770_mask.png,49,977.0,146.2842712474619,2.4720228452698265,53.14132102234569
317,10771_mask.png,1,1403.0,138.22539674441617,1.1183971990121857,45.22167621838005
318,10771_mask.png,2,964.0,131.25483399593904,2.031065101794572,51.24451190127583
319,10771_mask.png,3,1691.0,152.61017305526642,1.0105493491121846,47.16990566028302
320,10771_mask.png,4,2016.0,165.78174593052023,1.0201239647387597,51.0881590977792
321,10771_mask.png,5,2556.0,185.09545442950497,1.0551388155179182,58.60034129593445
322,10771_mask.png,6,756.0,100.66904755831212,1.0286539340247929,31.38470965295043
323,10771_mask.png,7,190.0,66.62741699796952,3.4962991748605674,28.16025568065745
324,10771_mask.png,8,1924.0,161.78174593052023,1.1357692925435987,52.55473337388365
325,10771_mask.png,9,2114.0,169.19595949289334,1.086190812838132,54.20332093147061
326,10771_mask.png,10,1716.0,152.95331880577405,1.058356342100874,48.54894437575342
327,10771_mask.png,11,2426.0,182.2670273047588,1.0784574028396885,57.68882040742383
328,10771_mask.png,12,1929.0,161.78174593052023,1.0312846251451566,50.69516742254631
329,10771_mask.png,13,2181.0,172.61017305526642,1.0622294365725005,54.20332093147061
330,10771_mask.png,14,3312.0,212.06601717798213,1.0059943021716788,65.25335240430181
331,10771_mask.png,15,2069.0,166.95331880577402,1.0659668849301729,53.60037313302959
332,10771_mask.png,16,2076.0,168.2670273047588,1.0838548718592824,53.31041174104736
333,10771_mask.png,17,2157.0,170.02438661763952,1.0716768246034607,54.230987451824994
334,10771_mask.png,18,568.0,89.35533905932738,1.315409419387977,30.675723300355934
335,10772_mask.png,1,640.0,104.18376618407356,1.903783676651008,39.45883931389772
