image,label,area,perimeter,aspect_ratio,max_diameter,circularity
64250_mask.png,1,1193.0,128.46803743153546,1.0491373784406597,40.496913462633174,0.9083644485630821
64250_mask.png,2,1161.0,127.1543289325507,1.0299199348433323,40.0,0.9023598915445459
64250_mask.png,3,1107.0,123.1543289325507,1.0686745064323222,39.408120990476064,0.917187486145672
64250_mask.png,4,1720.0,153.19595949289334,1.040457069664505,47.50789408087881,0.9209661941372981
64250_mask.png,5,1657.0,149.78174593052023,1.0742004157263534,48.27007354458868,0.9281423622384816
64250_mask.png,6,2026.0,166.0243866176395,1.0288532021061618,51.66236541235796,0.9236459626899874
64250_mask.png,7,1305.0,134.46803743153546,1.117321366932413,43.174066289845804,0.90694769828227
64250_mask.png,8,1632.0,148.95331880577402,1.0578884031040792,46.647615158762406,0.924335536968117
64250_mask.png,9,1558.0,145.29646455628165,1.0337445710127213,45.48626166217664,0.9274002818564073
64250_mask.png,10,1340.0,133.88225099390857,1.0441409896945741,41.97618372363071,0.9394391417263405
64250_mask.png,11,1179.0,125.63961030678927,1.027495057175847,39.05124837953327,0.9385782971228177
64250_mask.png,12,1209.0,128.81118318204307,1.1013295285920255,41.23105625617661,0.9156490012845956
64250_mask.png,13,1358.0,135.05382386916236,1.0325280093736187,42.20189569201838,0.9356121729318888
64250_mask.png,14,621.0,90.42640687119285,1.0456144724285938,28.844410203711913,0.9543571148118976
64250_mask.png,15,2062.0,167.4386001800126,1.0415762062363676,52.43090691567332,0.9242455236498262
64250_mask.png,16,1831.0,159.1959594928933,1.0212710343238771,49.36598018878993,0.9078918690758958
64250_mask.png,17,1605.0,147.29646455628165,1.0624232935719353,46.32493928760188,0.9296088613296304
64250_mask.png,18,1031.0,119.9827560572969,1.1242649214001443,39.11521443121589,0.8999758630225801
64250_mask.png,19,1502.0,141.88225099390857,1.0438093196015967,44.40720662234904,0.9376130786165912
64250_mask.png,20,2294.0,175.4386001800126,1.0459218600049793,55.21775076911409,0.9365974492257239
64250_mask.png,21,1377.0,136.46803743153546,1.0188852197261191,42.190046219457976,0.929141615918202
64250_mask.png,22,1285.0,131.63961030678928,1.1100330963437577,42.720018726587654,0.931836710238496
64250_mask.png,23,1597.0,146.71067811865476,1.0893679027796395,46.861498055439924,0.932376526549085
64250_mask.png,24,2392.0,180.2670273047588,1.0584065245252527,57.201398584300364,0.9249929979892269
64250_mask.png,25,2416.0,195.82337649086284,1.7300639474646868,70.80254232723568,0.7917311362852925
64250_mask.png,26,1400.0,138.22539674441617,1.0573461584537138,43.266615305567875,0.9207934247268471
64250_mask.png,27,1601.0,147.81118318204307,1.1283826556952743,48.60041152089147,0.9208451586653782
64250_mask.png,28,1972.0,164.8528137423857,1.072709090457215,51.97114584074513,0.9118513518232483
64250_mask.png,29,1380.0,137.05382386916236,1.128053938316546,44.204072210600685,0.9232230443641679
64250_mask.png,30,1462.0,139.63961030678928,1.0752432307973825,44.68780594300866,0.9421932321332678
64250_mask.png,31,1615.0,148.12489168102786,1.1051440649349222,47.43416490252569,0.924967128722316
64250_mask.png,32,1580.0,145.29646455628165,1.0480442862791963,45.60701700396552,0.9404957928967417
64250_mask.png,33,1736.0,153.4386001800126,1.0935316594621554,50.00999900019995,0.9265958042080777
64250_mask.png,34,1453.0,140.22539674441617,1.0877428075284505,45.27692569068709,0.9285859823985302
64250_mask.png,35,1608.0,146.71067811865476,1.042608014608062,46.32493928760188,0.9387986566630737
64250_mask.png,36,1574.0,146.12489168102786,1.0955595734890675,46.861498055439924,0.9263309775064182
64250_mask.png,37,1539.0,144.46803743153546,1.0431269968769756,45.60701700396552,0.9266269729103542
64250_mask.png,38,1511.0,143.88225099390854,1.0965565082333721,46.09772228646444,0.9171912040493704
64250_mask.png,39,1604.0,146.95331880577402,1.0402137303077792,45.89117562233506,0.9333734231748768
64250_mask.png,40,1206.0,127.39696961966999,1.0619757433179469,40.0,0.9337679783816006
64250_mask.png,41,1199.0,127.39696961966999,1.0200054044217424,39.81205847478876,0.9283480979100657
64250_mask.png,42,1251.0,130.22539674441617,1.0306365051120454,41.048751503547585,0.9269915925049788
64250_mask.png,43,2504.0,184.2670273047588,1.022827486778852,57.30619512757761,0.926720839591046
64250_mask.png,44,1636.0,149.29646455628165,1.0626517368866264,46.84015371452148,0.9223465262345796
64250_mask.png,45,1340.0,134.46803743153546,1.0856282655979397,42.638011210655684,0.9312719660522925
64250_mask.png,46,1151.0,123.9827560572969,1.0733726282043747,39.56008088970496,0.9409414822778965
64250_mask.png,47,2046.0,166.61017305526644,1.041223637422252,52.20153254455275,0.9262163912601596
64250_mask.png,48,1439.0,139.0538238691624,1.018029285806253,43.965895873961216,0.9352006192533474
