image,label,area,perimeter,aspect_ratio,max_diameter
11235_mask.png,1,1237.0,154.9116882454314,2.483622976870939,64.28063471995279
11235_mask.png,2,2157.0,172.50966799187808,1.2111876913990878,57.14017850864661
11235_mask.png,3,2786.0,195.58073580374355,1.1414326930489687,63.28506932918696
11235_mask.png,4,349.0,69.11269837220809,1.2558677899794253,23.853720883753127
11235_mask.png,5,1409.0,138.22539674441617,1.171829208460254,46.400431032480725
11235_mask.png,6,2070.0,170.19595949289334,1.2108613425026862,55.57877292636101
11235_mask.png,7,2345.0,179.6812408671319,1.0749479920111873,57.0087712549569
11235_mask.png,8,2080.0,170.36753236814712,1.1755965764144551,56.04462507680822
11235_mask.png,9,1983.0,166.12489168102783,1.1779345745620358,55.54277630799526
11235_mask.png,10,2228.0,175.6812408671319,1.0376801502663968,54.817880294662984
11235_mask.png,11,2623.0,190.50966799187808,1.1259089725242266,61.84658438426491
11235_mask.png,12,2123.0,171.09545442950497,1.1907661261072275,56.08029957123981
11235_mask.png,13,1308.0,131.88225099390857,1.0662110857575977,42.44997055358225
11235_mask.png,14,1292.0,132.5685424949238,1.1124727925347644,42.5440947723653
11235_mask.png,15,2358.0,181.58073580374355,1.2072561162706723,60.74537019394976
11235_mask.png,16,2101.0,176.16652224137044,1.300576448227612,60.440052945046304
11235_mask.png,17,2442.0,182.50966799187808,1.1674232247540965,60.207972893961475
11235_mask.png,18,2197.0,174.6101730552664,1.0781144742766273,55.17245689653489
11235_mask.png,19,1873.0,161.19595949289334,1.2532059997201919,54.817880294662984
11235_mask.png,20,2975.0,201.23759005323592,1.0633872537514537,63.28506932918696
11235_mask.png,21,4239.0,242.79393923933998,1.0991166251393822,77.02596964660685
11235_mask.png,22,2391.0,179.6812408671319,1.0862316968235461,57.4543296888929
11235_mask.png,23,2680.0,194.16652224137044,1.3187057091467076,66.12866246946176
11235_mask.png,24,1678.0,150.12489168102783,1.0071050508320114,46.84015371452148
11235_mask.png,25,3116.0,206.99494936611666,1.0853177069636544,65.60487786742691
11235_mask.png,26,1758.0,154.0243866176395,1.1153726976770306,49.040799340956916
11235_mask.png,27,2352.0,180.50966799187808,1.1691012000402587,59.80802621722272
11235_mask.png,28,1909.0,161.1959594928933,1.1397476357198661,52.92447448959697
11235_mask.png,29,1966.0,164.8528137423857,1.0814687849253235,51.62363799656123
11235_mask.png,30,2420.0,182.99494936611666,1.1236964630891568,59.033888572581766
11235_mask.png,31,2357.0,179.09545442950497,1.1625890266748922,58.60034129593445
11235_mask.png,32,1668.0,149.53910524340094,1.0358439536691888,46.57252408878007
11235_mask.png,33,1963.0,165.095454429505,1.2602904169947202,55.226805085936306
11235_mask.png,34,2164.0,173.6812408671319,1.2696166105149156,58.69412236331676
11235_mask.png,35,2285.0,176.26702730475878,1.0588609549986276,55.47071299343465
11235_mask.png,36,2851.0,198.40916292848976,1.1858104093089268,65.36818798161687
11235_mask.png,37,1939.0,163.78174593052023,1.2566659458830978,55.80322571321482
11235_mask.png,38,2519.0,184.99494936611666,1.1681679401138279,61.18823416311342
11235_mask.png,39,627.0,91.59797974644667,1.2285470798312066,31.622776601683793
11235_mask.png,40,2682.0,195.3380951166243,1.3888910515907515,68.81860213634101
11235_mask.png,41,2421.0,182.16652224137044,1.1215134801260893,58.309518948453004
11235_mask.png,42,2058.0,168.2670273047588,1.0988776832385017,53.41348144429457
11235_mask.png,43,1822.0,156.95331880577402,1.028401924967971,48.82622246293481
11235_mask.png,44,1941.0,163.78174593052023,1.058692623566347,52.0
11235_mask.png,45,2271.0,184.50966799187808,1.5649631386034604,67.26812023536856
11235_mask.png,46,1606.0,149.53910524340094,1.1533286432388978,48.507731342539614
11235_mask.png,47,2600.0,196.99494936611666,1.5403505029876372,72.20110802473879
11235_mask.png,48,1996.0,163.78174593052023,1.0330877830750174,51.19570294468082
11235_mask.png,49,1899.0,160.61017305526642,1.1862714407587898,53.600373133029585
11235_mask.png,50,2076.0,169.4386001800126,1.110587292456406,53.75872022286245
11235_mask.png,51,2285.0,175.6812408671319,1.0653723662537726,55.31726674375732
11235_mask.png,52,1761.0,157.36753236814712,1.090737052016133,49.20365840057018
11235_mask.png,53,1838.0,160.5685424949238,1.3233904786637278,53.75872022286245
11235_mask.png,54,1565.0,149.74011537017762,1.3597712420254018,50.96076922496363
