sequence,image,label,area,perimeter,aspect_ratio,max_diameter,circularity
1,10445_mask.png,1,586.0,100.76955262170048,2.109049031318076,39.20459156782532,0.7251850111984399
2,10445_mask.png,2,1733.0,214.5269119345812,4.094372423544221,86.68333173107735,0.473200139801039
3,10445_mask.png,3,1899.0,161.53910524340094,1.1602353002966967,53.16013544000805,0.9144910990031246
4,10445_mask.png,4,1472.0,141.29646455628165,1.1509552028418155,46.22769732530488,0.9265206078370044
5,10445_mask.png,5,1500.0,142.71067811865476,1.0843040946793931,45.39823785126467,0.925525062302226
6,10445_mask.png,6,1238.0,129.63961030678928,1.0718262625374544,41.23105625617661,0.9256676256098848
7,10445_mask.png,7,1186.0,125.39696961967,1.0887827618115045,40.311288741492746,0.9478082189654928
8,10445_mask.png,8,2104.0,169.6812408671319,1.0839850425493405,53.48831648126533,0.91830708816659
9,10445_mask.png,9,2254.0,175.19595949289334,1.0918370843541907,56.22277118748239,0.9228170371577408
10,10445_mask.png,10,1136.0,125.39696961967,1.0730192132303165,39.698866482558415,0.9078500309821248
11,10445_mask.png,11,2348.0,180.75230867899737,1.2126558205624929,59.90826320300064,0.9031091666731624
12,10445_mask.png,12,1933.0,162.0243866176395,1.0781898809189294,50.80354318352215,0.9252965567290136
13,10445_mask.png,13,1900.0,160.8528137423857,1.0347828608650935,50.15974481593781,0.9227969287653628
14,10445_mask.png,14,713.0,104.76955262170048,1.4180210159049411,37.21558813185679,0.8162613159661195
15,10445_mask.png,15,194.0,66.55634918610404,3.865873810085872,30.01666203960727,0.5503419404390976
16,10445_mask.png,16,1660.0,149.53910524340094,1.0315139620277445,46.87216658103186,0.93284265547922
17,10445_mask.png,17,1539.0,145.29646455628165,1.2323034689438976,48.46648326421054,0.9160905223215732
18,10445_mask.png,18,1629.0,148.46803743153546,1.1130815587076273,48.60041152089147,0.9286776909639348
19,10445_mask.png,19,1695.0,157.78174593052023,1.5444037061390108,57.28001396647874,0.8555906929573328
20,10445_mask.png,20,1689.0,152.46803743153546,1.1505006585807374,50.0,0.9130233687435554
21,10445_mask.png,21,1419.0,141.29646455628165,1.2542121209491224,47.38143096192854,0.8931608305167863
22,10445_mask.png,22,1063.0,119.7401153701776,1.039304582848975,37.44329045369811,0.9316735883862628
23,10445_mask.png,23,1130.0,124.8111831820431,1.0983153846472764,40.45985664828782,0.9115517036028574
24,10445_mask.png,24,2341.0,178.75230867899737,1.1651619307093122,58.9406481131655,0.9206784087275504
25,10445_mask.png,25,1825.0,158.12489168102786,1.159618631432233,51.35172830587107,0.9172173279643272
26,10445_mask.png,26,1746.0,154.12489168102786,1.109120331879337,49.47726750741192,0.9236523395869806
27,10445_mask.png,27,1646.0,149.29646455628165,1.0860922302883205,47.53945729601885,0.9279843411871136
28,10445_mask.png,28,1121.0,123.63961030678928,1.2020719301965948,41.04875150354759,0.9215103587053068
29,10445_mask.png,29,1506.0,144.36753236814712,1.2995810869487456,49.24428900898052,0.9080207421778476
30,10445_mask.png,30,1519.0,144.46803743153546,1.2919566778320155,49.49747468305833,0.9145850369401092
31,10445_mask.png,31,1607.0,149.29646455628165,1.2426023086366689,50.69516742254631,0.9059968628722306
32,10445_mask.png,32,1663.0,150.71067811865476,1.1771883527500402,49.47726750741192,0.9200555837288033
33,10445_mask.png,33,1451.0,144.3259018078045,1.394229602944955,49.36598018878993,0.8753640702247502
34,10445_mask.png,34,1388.0,137.29646455628165,1.1267127745301488,44.7213595499958,0.9252958661599916
35,10445_mask.png,35,1537.0,145.0538238691624,1.1151448359503842,46.86149805543992,0.9179634033630226
36,10445_mask.png,36,1220.0,130.12489168102786,1.0815500554503223,40.45985664828782,0.9054176008321888
37,10445_mask.png,37,690.0,96.42640687119284,1.148766333720733,31.38470965295043,0.93253896385095
38,10445_mask.png,38,1397.0,140.95331880577402,1.3776983524608015,48.41487374764082,0.8835999002752368
39,10445_mask.png,39,2099.0,168.61017305526642,1.0452809957248803,52.88667128870941,0.9278008249512396
40,10445_mask.png,40,1478.0,141.98275605729688,1.2333598681414573,47.70744176750625,0.9213255049980988
41,10445_mask.png,41,1352.0,140.12489168102786,1.3795938243204116,48.83646178829912,0.8652786257887458
42,10445_mask.png,42,1537.0,144.81118318204307,1.244277624255384,49.8196748283246,0.9210421970012131
43,10445_mask.png,43,1926.0,161.78174593052023,1.0246140997659616,50.08991914547278,0.924713314530618
44,10445_mask.png,44,1392.0,141.63961030678928,1.3496184355235952,50.47771785649585,0.8719260497262072
45,10445_mask.png,45,1279.0,132.22539674441617,1.1926436433940657,44.9221548904324,0.9192860099375182
46,10445_mask.png,46,2267.0,176.2670273047588,1.1068290942239705,57.0087712549569,0.9168941957739624
47,10445_mask.png,47,1564.0,145.05382386916236,1.0568024348242226,46.238512086787566,0.9340889803902198
48,10445_mask.png,48,1339.0,138.81118318204307,1.4910754347143,49.39635614091387,0.873255900875715
