image,label,area,perimeter,aspect_ratio,max_diameter,circularity
65116_mask.png,1,812.0,107.15432893255071,1.3171683139934245,36.05551275463989,0.8886821389158005
65116_mask.png,2,1881.0,159.53910524340094,1.0462112177341611,50.44799302251776,0.9286762852438686
65116_mask.png,3,1239.0,140.88225099390854,1.2651240715593672,43.657759905886145,0.7844560308690048
65116_mask.png,4,1806.0,156.95331880577405,1.080251882079003,49.92995093127971,0.9212693087243081
65116_mask.png,5,1607.0,147.53910524340094,1.0397686528052186,46.04345773288535,0.9277083170141983
65116_mask.png,6,1454.0,140.2253967444162,1.0766888709247686,44.68780594300866,0.9292250642859342
65116_mask.png,7,1523.0,142.46803743153546,1.0746873041153218,45.35416188179427,0.9429200790119932
