sequence,image,label,area,perimeter,aspect_ratio,max_diameter
25,12601_mask.png,25,3897.0,240.35028842544403,1.4280015254960592,85.58621384311844
26,12601_mask.png,26,2042.0,166.61017305526642,1.0716616049407448,52.630789467763066
27,12601_mask.png,27,832.0,110.63961030678928,1.4013362179235636,38.948684188300895
28,12601_mask.png,28,1207.0,127.98275605729688,1.2432919549195105,43.17406628984581
29,12601_mask.png,29,1569.0,145.88225099390854,1.080513092256764,46.400431032480725
30,12601_mask.png,30,1742.0,157.53910524340094,1.053584835135876,49.76946855251722
31,12601_mask.png,31,863.0,106.91168824543142,1.0463417823729368,33.83784863137726
32,12601_mask.png,32,1565.0,144.71067811865476,1.0562928803922544,46.04345773288535
33,12601_mask.png,33,1650.0,150.71067811865476,1.03477400069707,47.92702786528704
34,12601_mask.png,34,2084.0,167.4386001800126,1.0434157602353296,52.49761899362675
35,12601_mask.png,35,1829.0,158.0243866176395,1.154048744282821,51.47815070493501
36,12601_mask.png,36,2102.0,169.19595949289334,1.1312245260479774,54.81788029466298
37,12601_mask.png,37,2349.0,181.6812408671319,1.1885272525462345,59.6657355607052
38,12601_mask.png,38,1165.0,127.88225099390856,1.296882469334648,42.72001872658765
39,12601_mask.png,39,2415.0,186.99494936611663,1.0329824063739834,59.80802621722272
40,12601_mask.png,40,1715.0,151.29646455628165,1.0338616282360884,47.70744176750625
41,12601_mask.png,41,1791.0,156.95331880577402,1.1751271000270649,52.009614495783374
42,12601_mask.png,42,1391.0,137.29646455628165,1.105388836162646,44.40720662234904
43,12601_mask.png,43,1498.0,142.71067811865476,1.0959810351730503,45.39823785126467
44,12601_mask.png,44,2467.0,185.09545442950497,1.088353154205464,58.0
45,12601_mask.png,45,2154.0,173.6812408671319,1.0662947165972736,53.60037313302959
46,12601_mask.png,46,2353.0,179.4386001800126,1.0816575777429358,56.63920903402519
47,12601_mask.png,47,1747.0,154.36753236814712,1.085629061764547,48.82622246293481
48,12601_mask.png,48,1574.0,146.95331880577402,1.2180924123408732,49.04079934095692
49,12601_mask.png,49,1497.0,142.71067811865476,1.1725080535252883,47.29693436154187
50,12601_mask.png,50,1643.0,150.12489168102786,1.225583635776406,51.03920062069938
51,12601_mask.png,51,2353.0,196.50966799187808,1.8395519466869497,74.81310045707235
52,12601_mask.png,52,1688.0,152.36753236814712,1.1197678827260464,48.507731342539614
53,12601_mask.png,53,1359.0,137.0538238691624,1.218000460881079,46.22769732530488
54,12601_mask.png,54,1226.0,129.0538238691624,1.0495681522088622,40.45985664828782
55,12601_mask.png,55,1539.0,145.39696961967,1.0672477921906574,46.09772228646444
56,12601_mask.png,56,1607.0,147.78174593052023,1.0206187597650849,45.70557952810576
57,12601_mask.png,57,1320.0,133.88225099390854,1.070127183260531,42.190046219457976
58,12601_mask.png,58,1745.0,154.36753236814712,1.1072471516247868,49.20365840057018
59,12601_mask.png,59,1940.0,162.61017305526642,1.143726303762169,52.630789467763066
60,12601_mask.png,60,1560.0,146.95331880577405,1.2616718976760095,49.72926703662542
61,12601_mask.png,61,1923.0,161.19595949289334,1.0347536124629797,50.0
62,12601_mask.png,62,1675.0,154.12489168102786,1.387930831929421,53.48831648126533
63,12601_mask.png,63,1706.0,151.53910524340094,1.1116680990314012,48.84669896727925
64,12601_mask.png,64,1759.0,216.76955262170048,4.089449248314401,87.0976463516667
65,12602_mask.png,1,1983.0,167.095454429505,1.3145083843013188,57.20139858430037
66,12602_mask.png,2,1453.0,141.53910524340094,1.190060602921322,46.22769732530488
67,12602_mask.png,3,1306.0,132.46803743153546,1.155059684180103,43.60045871318328
68,12602_mask.png,4,75.0,49.79898987322333,4.355221260595637,21.095023109728988
69,12602_mask.png,5,1930.0,162.95331880577402,1.043617996858936,50.60632371551998
70,12602_mask.png,6,1925.0,160.36753236814712,1.046601945202511,50.60632371551998
71,12602_mask.png,7,2199.0,172.8528137423857,1.1086109373166473,55.78530272392541
72,12602_mask.png,8,1495.0,144.46803743153546,1.3251430172576344,49.25444142409901
73,12602_mask.png,9,2459.0,183.82337649086284,1.0302820305730107,58.05170109479997
74,12602_mask.png,10,2441.0,182.50966799187808,1.0858569101095104,58.25804665451803
75,12602_mask.png,11,2493.0,185.9238815542512,1.0802734064777924,60.01666435249463
76,12602_mask.png,12,1644.0,150.36753236814712,1.1057503436281535,48.373546489791295
77,12602_mask.png,13,1847.0,158.36753236814712,1.056352595330976,49.678969393496885
78,12602_mask.png,14,2364.0,180.8528137423857,1.0712498569773456,56.4003546088143
79,12602_mask.png,15,2438.0,182.16652224137044,1.1849869057979583,60.41522986797286
80,12602_mask.png,16,1461.0,140.46803743153544,1.105097588168777,44.82186966202994
81,12602_mask.png,17,1030.0,118.81118318204308,1.2863820359483753,41.0
82,12602_mask.png,18,1887.0,159.19595949289334,1.0360335690012832,50.15974481593781
83,12602_mask.png,19,1611.0,148.12489168102783,1.1140373929216416,47.80167361086848
84,12602_mask.png,20,2033.0,165.78174593052023,1.036066769005926,52.0
85,12602_mask.png,21,2390.0,181.9238815542512,1.0947634846735077,57.8013840664737
86,12602_mask.png,22,1797.0,157.53910524340094,1.1761369211231734,51.86520991955976
87,12602_mask.png,23,2108.0,169.19595949289334,1.0751343564637044,53.907327887774215
88,12602_mask.png,24,2283.0,176.61017305526642,1.0983380173743142,56.85068161420758
89,12602_mask.png,25,1054.0,119.1543289325507,1.0935315237118683,38.41874542459709
90,12602_mask.png,26,2178.0,183.1959594928933,1.411814486067257,65.60487786742691
91,12602_mask.png,27,1856.0,158.95331880577402,1.0100373857249871,49.09175083453431
92,12602_mask.png,28,2741.0,194.7523086789973,1.129000684209601,62.64982043070834
93,12602_mask.png,29,1586.0,146.12489168102786,1.045233143019435,45.803929962395145
94,12602_mask.png,30,1681.0,150.95331880577402,1.0505570849053294,47.29693436154187
95,12602_mask.png,31,1939.0,161.78174593052023,1.1106645274489717,52.43090691567332
96,12602_mask.png,32,1263.0,130.22539674441617,1.118100724406192,42.43819034784589
97,12602_mask.png,33,1505.0,143.88225099390857,1.2204606300188876,48.54894437575342
98,12602_mask.png,34,1854.0,162.2670273047588,1.2855217128874084,54.56189146281496
99,12602_mask.png,35,2146.0,170.8528137423857,1.1541524622783703,56.43580423808985
100,12602_mask.png,36,1650.0,150.0243866176395,1.1540426638548733,48.41487374764082
101,12602_mask.png,37,1568.0,147.53910524340094,1.066077209975629,45.803929962395145
102,12602_mask.png,38,1372.0,139.05382386916236,1.3892884548188562,48.70318264754368
103,12602_mask.png,39,1903.0,161.19595949289334,1.1257674058163094,52.478567053607705
104,12602_mask.png,40,1723.0,152.71067811865476,1.0979577833777705,49.04079934095692
105,12602_mask.png,41,629.0,93.25483399593904,1.3018324970644752,32.01562118716424
106,12602_mask.png,42,1387.0,135.88225099390857,1.093254983482043,43.56604182158393
107,12602_mask.png,43,1619.0,148.12489168102786,1.0730825696932496,47.01063709417264
108,12602_mask.png,44,3554.0,220.40916292848976,1.0420161273970892,70.0
109,12602_mask.png,45,1665.0,150.71067811865476,1.210041897251689,50.44799302251776
110,12602_mask.png,46,1521.0,143.88225099390854,1.126476005359083,46.61544808322666
111,12602_mask.png,47,1660.0,218.01219330881975,4.265985976426438,85.98837130682264
112,12602_mask.png,48,484.0,88.18376618407356,1.837140177317696,33.24154027718932
113,12602_mask.png,49,463.0,95.698484809835,2.7845120579837626,39.20459156782532
114,12602_mask.png,50,240.0,65.79898987322333,2.7710475966610457,28.0713376952364
115,12603_mask.png,1,281.0,79.21320343559643,3.3856990156371483,35.05709628591621
116,12603_mask.png,2,1212.0,135.9827560572969,1.4175542351729866,46.52956049652737
117,12603_mask.png,3,1347.0,141.39696961967,1.5713855148672105,51.47815070493501
118,12603_mask.png,4,1482.0,142.36753236814712,1.2166206065556258,47.43416490252569
119,12603_mask.png,5,1476.0,142.46803743153544,1.1949935881709983,48.02082881417188
120,12603_mask.png,6,1848.0,158.95331880577405,1.168581722723969,52.478567053607705
121,12603_mask.png,7,1942.0,166.75230867899737,1.384380565921504,57.9396237474839
122,12603_mask.png,8,1649.0,151.19595949289334,1.0285478091257343,46.87216658103186
123,12603_mask.png,9,2571.0,188.99494936611663,1.138047643617217,61.84658438426491
124,12603_mask.png,10,2029.0,165.4386001800126,1.077709199055556,52.392747589718944
125,12603_mask.png,11,1263.0,131.29646455628165,1.1266959517554935,42.2965719651132
126,12603_mask.png,12,1234.0,130.8111831820431,1.2853821485735564,44.91102314577124
127,12603_mask.png,13,1417.0,139.29646455628165,1.0778050584679435,44.29446918070021
128,12603_mask.png,14,1457.0,140.22539674441617,1.031139569530817,44.204072210600685
129,12603_mask.png,15,1338.0,135.63961030678928,1.2932748716674378,47.01063709417264
130,12603_mask.png,16,461.0,93.698484809835,2.59420057095274,39.05124837953327
131,12603_mask.png,17,1836.0,156.8528137423857,1.013979562310762,49.24428900898052
132,12603_mask.png,18,1378.0,136.46803743153546,1.058112333480691,42.80186911806539
133,12603_mask.png,19,1992.0,165.53910524340094,1.1680254037877436,54.56189146281496
134,12603_mask.png,20,1708.0,152.46803743153546,1.2863088783374104,52.392747589718944
135,12603_mask.png,21,1872.0,160.88225099390857,1.260630531080857,54.405882034941776
136,12603_mask.png,22,1888.0,159.63961030678928,1.162067003282558,52.20153254455275
137,12603_mask.png,23,783.0,105.1543289325507,1.281663860029932,36.76955262170047
138,12603_mask.png,24,1518.0,143.88225099390854,1.1212275178686624,45.70557952810576
139,12603_mask.png,25,961.0,116.5685424949238,1.1988731010573197,38.01315561749642
140,12603_mask.png,26,1603.0,147.53910524340094,1.2355680406750529,49.8196748283246
141,12603_mask.png,27,2063.0,168.2670273047588,1.1466223505288342,54.91812087098393
142,12603_mask.png,28,2732.0,194.40916292848976,1.0901090520798322,61.84658438426491
143,12603_mask.png,29,1218.0,131.29646455628165,1.40386601358938,46.04345773288535
144,12603_mask.png,30,1750.0,155.19595949289334,1.1599951559598576,50.99019513592785
145,12603_mask.png,31,1692.0,153.4386001800126,1.0288043854890545,47.53945729601885
146,12603_mask.png,32,1221.0,129.0538238691624,1.30793027774099,44.40720662234904
147,12603_mask.png,33,1077.0,119.98275605729688,1.0556940746850014,37.65634076752546
148,12603_mask.png,34,2151.0,172.0243866176395,1.2639146411810969,57.97413216254298
149,12603_mask.png,35,1687.0,152.61017305526642,1.2650280979509947,51.62363799656123
150,12603_mask.png,36,1245.0,129.0538238691624,1.0239996841579142,40.26164427839479
151,12603_mask.png,37,680.0,106.18376618407356,1.7778182222684265,38.63935817272331
152,12603_mask.png,38,1763.0,156.6101730552664,1.246643503591071,52.49761899362675
153,12603_mask.png,39,1700.0,155.53910524340094,1.325244803161149,54.037024344425184
154,12603_mask.png,40,632.0,91.84062043356596,1.2400936009117824,31.38470965295043
155,12603_mask.png,41,1628.0,152.12489168102786,1.4225394490813517,53.46026561849464
156,12603_mask.png,42,2207.0,186.6101730552664,1.6860202828997852,68.24954212300622
157,12603_mask.png,43,2245.0,209.23759005323592,1.912892687347536,75.69015788066504
158,12603_mask.png,44,795.0,106.66904755831214,1.3546772256796011,36.22154055254967
159,12603_mask.png,45,2214.0,175.09545442950497,1.1495108629434994,56.93856338194704
160,12603_mask.png,46,1890.0,163.53910524340094,1.320622853753626,55.731499172371095
161,12603_mask.png,47,1950.0,165.09545442950497,1.2968959808851044,55.80322571321482
162,12603_mask.png,48,2135.0,179.4386001800126,1.2592069963692434,60.37383539249432
163,12603_mask.png,49,1882.0,160.8528137423857,1.17931347126285,52.009614495783374
164,12603_mask.png,50,1229.0,129.88225099390854,1.2572119766650585,43.829214001622255
165,12603_mask.png,51,2531.0,187.9238815542512,1.0707747141174218,58.82176467941097
166,12603_mask.png,52,1374.0,140.02438661763952,1.062338822806004,44.91102314577124
167,12603_mask.png,53,1209.0,127.29646455628166,1.1344766090360214,41.23105625617661
168,12603_mask.png,54,1507.0,145.29646455628165,1.2058726228444043,48.27007354458868
169,12603_mask.png,55,1611.0,148.12489168102783,1.1223065134801744,47.80167361086848
170,12603_mask.png,56,1148.0,127.1543289325507,1.3923463019432385,45.35416188179427
171,12603_mask.png,57,1377.0,137.53910524340094,1.0415949990582145,43.28972164382672
172,12603_mask.png,58,1860.0,159.19595949289334,1.0104408363628226,50.00999900019995
173,12603_mask.png,59,1942.0,164.26702730475878,1.3364688888701004,56.85068161420758
174,12603_mask.png,60,1382.0,136.46803743153546,1.0995600200877569,43.60045871318328
175,12603_mask.png,61,2276.0,176.0243866176395,1.0335741628253203,55.22680508593631
176,12603_mask.png,62,1381.0,136.46803743153546,1.130606134514032,43.829214001622255
177,12603_mask.png,63,1432.0,140.71067811865476,1.2957993810795474,48.16637831516918
178,12603_mask.png,64,1616.0,150.46803743153546,1.2726359032874013,50.635955604688654
179,12603_mask.png,65,1927.0,211.698484809835,3.5791727410297365,86.68333173107735
180,12603_mask.png,66,677.0,101.94112549695429,1.6085362651961403,37.36308338453881
181,12603_mask.png,67,634.0,99.35533905932738,1.7104255644344235,36.49657518178932
182,12604_mask.png,1,177.0,63.55634918610404,3.718609665570076,28.16025568065745
183,12604_mask.png,2,1738.0,154.8528137423857,1.1863689499597698,51.47815070493501
184,12604_mask.png,3,2503.0,187.4386001800126,1.224365719938996,62.80127387243033
185,12604_mask.png,4,1594.0,146.12489168102786,1.1171107714343012,47.50789408087881
186,12604_mask.png,5,1639.0,149.63961030678928,1.2016317984663694,49.04079934095692
187,12604_mask.png,6,276.0,60.2842712474619,1.0263798434979914,19.235384061671343
188,12604_mask.png,7,1446.0,143.29646455628165,1.383211737706986,50.15974481593781
189,12604_mask.png,8,2682.0,191.09545442950497,1.0345039380107333,59.46427498927402
190,12604_mask.png,9,1905.0,162.12489168102783,1.2212433422380176,54.230987451824994
191,12604_mask.png,10,2463.0,185.09545442950497,1.2648814187079074,62.42595614005443
192,12604_mask.png,11,1912.0,161.78174593052023,1.1578136526237497,52.43090691567332
193,12604_mask.png,12,2988.0,201.58073580374355,1.0205244251778185,62.39390995922599
194,12604_mask.png,13,1716.0,153.53910524340094,1.1044926199295884,49.01020301937138
195,12604_mask.png,14,1399.0,138.12489168102786,1.154630564800963,46.17358552246078
196,12604_mask.png,15,1445.0,140.22539674441617,1.0381460249915129,44.04543109109048
197,12604_mask.png,16,1852.0,161.4386001800126,1.3720160956696348,56.43580423808985
198,12604_mask.png,17,1839.0,157.78174593052023,1.1858973804148245,52.80151512977634
199,12604_mask.png,18,1542.0,144.71067811865476,1.1492787439619334,47.4236228055175
200,12604_mask.png,19,1299.0,134.12489168102786,1.352176537958974,46.400431032480725
201,12604_mask.png,20,1188.0,126.81118318204308,1.0551427664075186,40.0
202,12604_mask.png,21,1818.0,161.09545442950497,1.2108278641301726,53.23532661682466
203,12604_mask.png,22,978.0,115.7401153701776,1.195947821082613,38.27531841800928
204,12604_mask.png,23,1557.0,146.95331880577402,1.2160257614862844,48.83646178829912
205,12604_mask.png,24,2189.0,214.23149339882605,1.8550295680515552,75.96051605933177
206,12604_mask.png,25,2140.0,172.61017305526642,1.2614020278817415,57.97413216254298
207,12604_mask.png,26,669.0,99.01219330881976,1.4084197195052734,33.37663853655727
208,12604_mask.png,27,1717.0,153.19595949289334,1.1139678670011317,49.49747468305833
209,12604_mask.png,28,1541.0,145.88225099390857,1.1555885371196952,47.20169488482379
210,12604_mask.png,29,1899.0,163.78174593052023,1.3192157439334251,56.85068161420758
211,12604_mask.png,30,1253.0,129.63961030678928,1.0472848353290276,40.8166632639171
212,12604_mask.png,31,1162.0,127.05382386916236,1.354401331634168,44.654227123532216
213,12604_mask.png,32,1379.0,144.5685424949238,1.731706346392652,53.85164807134504
214,12604_mask.png,33,1802.0,156.36753236814712,1.0612022433812485,49.09175083453431
215,12604_mask.png,34,1170.0,131.88225099390854,1.5368445349493662,47.8539444560216
216,12604_mask.png,35,1380.0,138.46803743153546,1.3175722997609935,47.88527957525152
217,12604_mask.png,36,1249.0,131.63961030678928,1.29312100341119,45.0
218,12604_mask.png,37,1815.0,156.61017305526642,1.0339281809056398,48.60041152089147
219,12604_mask.png,38,1790.0,156.46803743153544,1.181350992487706,51.0
220,12604_mask.png,39,2110.0,172.16652224137047,1.3183081089629798,58.180752831155424
221,12604_mask.png,40,1285.0,131.63961030678928,1.090279166830782,42.20189569201838
222,12604_mask.png,41,2335.0,178.75230867899737,1.131279615634347,57.48912940721924
223,12604_mask.png,42,1650.0,149.63961030678928,1.0985302892624895,48.25971404805462
224,12604_mask.png,43,2375.0,179.78174593052023,1.0778230192269451,57.4543296888929
225,12604_mask.png,44,1738.0,153.29646455628165,1.0406942289501262,48.373546489791295
226,12604_mask.png,45,1336.0,136.12489168102786,1.2695282274224595,45.70557952810576
227,12604_mask.png,46,1717.0,154.0243866176395,1.248190430781129,52.15361924162119
228,12604_mask.png,47,1690.0,150.95331880577402,1.0565492429238386,47.50789408087881
229,12604_mask.png,48,2499.0,183.6812408671319,1.1802937806603189,61.40032573203501
230,12604_mask.png,49,1178.0,126.22539674441616,1.0755685924581389,40.024992192379
231,12604_mask.png,50,2290.0,179.92388155425118,1.2718267807667574,59.43904440685432
232,12604_mask.png,51,1350.0,136.71067811865476,1.2020579852043125,45.617978911828175
233,12604_mask.png,52,2135.0,177.9827560572969,1.3685662658669062,60.20797289396148
234,12604_mask.png,53,1699.0,214.94112549695427,4.196258281722044,85.98837130682264
235,12605_mask.png,1,966.0,134.2842712474619,2.518872072834371,53.150729063673246
236,12605_mask.png,2,1029.0,120.5685424949238,1.2485177022491707,41.23105625617661
237,12605_mask.png,3,886.0,112.76955262170048,1.1552174330624485,37.73592452822641
238,12605_mask.png,4,1545.0,145.53910524340094,1.1716143836290975,47.80167361086848
239,12605_mask.png,5,995.0,117.9827560572969,1.1232091047119794,38.58756276314948
240,12605_mask.png,6,1802.0,157.19595949289334,1.2326924780574848,53.60037313302959
241,12605_mask.png,7,1549.0,145.29646455628165,1.0591439794839574,45.60701700396552
242,12605_mask.png,8,1207.0,127.05382386916236,1.0356850036446643,40.024992192379
243,12605_mask.png,9,1767.0,153.78174593052023,1.0144960366079872,48.05205510693585
244,12605_mask.png,10,1472.0,141.63961030678928,1.1711623020700157,46.32493928760188
245,12605_mask.png,11,2276.0,179.4386001800126,1.380615471666817,63.7808748764079
246,12605_mask.png,12,1393.0,144.0243866176395,1.421959656551139,51.62363799656123
247,12605_mask.png,13,2281.0,179.0243866176395,1.210244849798843,59.033888572581766
248,12605_mask.png,14,1796.0,158.61017305526642,1.31561347428124,54.67174773134658
249,12605_mask.png,15,724.0,120.42640687119284,2.4766704051263413,50.08991914547278
250,12605_mask.png,16,1224.0,128.22539674441617,1.114622809673914,41.617304093369626
251,12605_mask.png,17,1198.0,129.39696961967,1.2716723988583662,43.41658669218482
252,12605_mask.png,18,1697.0,156.61017305526642,1.4629093689380517,56.22277118748239
253,12605_mask.png,19,1135.0,123.9827560572969,1.0629400511966811,38.948684188300895
254,12605_mask.png,20,2058.0,167.4386001800126,1.0167034624800195,51.66236541235796
255,12605_mask.png,21,1918.0,160.36753236814712,1.0903639418885236,51.19570294468082
256,12605_mask.png,22,1793.0,160.0243866176395,1.2840141980180495,54.45181356024793
257,12605_mask.png,23,1723.0,154.12489168102786,1.1911208192814735,51.47815070493501
258,12605_mask.png,24,2306.0,179.53910524340094,1.3076360050934208,60.37383539249432
259,12605_mask.png,25,2623.0,190.50966799187808,1.1108123981082516,61.0
260,12605_mask.png,26,900.0,118.81118318204308,1.5025040900844435,41.30375285612676
261,12605_mask.png,27,1912.0,165.09545442950497,1.369478086505242,57.0087712549569
262,12605_mask.png,28,1463.0,141.0538238691624,1.0446572057451509,44.04543109109048
263,12605_mask.png,29,1830.0,160.0243866176395,1.2039576861356749,53.33854141237835
264,12605_mask.png,30,3581.0,222.3086578651014,1.0291435109441232,68.6804193347711
265,12605_mask.png,31,1703.0,151.78174593052023,1.0159597768065118,46.84015371452148
266,12605_mask.png,32,1675.0,152.8528137423857,1.3134010186147087,51.97114584074513
267,12605_mask.png,33,1514.0,147.19595949289334,1.0416701947662874,46.52956049652737
268,12605_mask.png,34,2084.0,168.8528137423857,1.0374292140347656,52.88667128870941
269,12605_mask.png,35,1770.0,160.0243866176395,1.455742253622566,56.462376853972415
270,12605_mask.png,36,1397.0,152.95331880577402,1.726132119454723,57.48912940721924
271,12605_mask.png,37,1691.0,153.6812408671319,1.256457023766012,51.419840528729765
272,12605_mask.png,38,1927.0,163.78174593052023,1.2054336180008736,54.20332093147061
273,12605_mask.png,39,1582.0,146.12489168102786,1.0454068255901827,46.04345773288535
274,12605_mask.png,40,1960.0,166.12489168102786,1.2335634500714805,54.45181356024793
275,12605_mask.png,41,1723.0,154.95331880577402,1.3410811522274515,53.14132102234569
276,12605_mask.png,42,1533.0,147.53910524340094,1.3624514521179043,51.0881590977792
277,12605_mask.png,43,1269.0,131.05382386916236,1.0395696520494615,41.0
278,12605_mask.png,44,1304.0,133.0538238691624,1.0335656541616745,41.77319714841085
279,12605_mask.png,45,1788.0,159.6812408671319,1.3060171896511312,54.78138369920935
280,12605_mask.png,46,1972.0,166.75230867899737,1.3894078700398218,58.180752831155424
281,12605_mask.png,47,1287.0,131.0538238691624,1.004954771230698,40.8166632639171
282,12605_mask.png,48,1450.0,140.12489168102786,1.019447206052856,43.28972164382672
283,12605_mask.png,49,1432.0,141.88225099390854,1.3072613160399584,48.27007354458868
284,12605_mask.png,50,1562.0,189.63961030678928,3.5297601409675,78.26237921249263
285,12605_mask.png,51,2916.0,201.23759005323592,1.058922061504058,62.81719509815764
286,12605_mask.png,52,1139.0,135.0538238691624,1.3832401416763436,44.27188724235731
287,12605_mask.png,53,1589.0,150.12489168102786,1.418473974383331,53.75872022286245
288,12605_mask.png,54,1601.0,208.1837661840736,4.437663842584746,87.14355971613737
289,12605_mask.png,55,777.0,104.18376618407356,1.161864199839602,35.608987629529715
290,12605_mask.png,56,708.0,103.35533905932738,1.480602007481842,36.05551275463989
291,12605_mask.png,57,785.0,123.01219330881976,2.418745292952385,49.36598018878993
292,12606_mask.png,1,449.0,95.0477272147525,2.3510024652400845,39.293765408777
293,12606_mask.png,2,441.0,92.8700576850888,2.623884560395397,38.8329756778952
294,12606_mask.png,3,1647.0,151.78174593052023,1.275423651869802,52.392747589718944
295,12606_mask.png,4,1795.0,160.2670273047588,1.4295109760051234,56.859475903318
296,12606_mask.png,5,1505.0,145.0538238691624,1.3139278835564503,50.00999900019995
297,12606_mask.png,6,1463.0,142.71067811865476,1.2948222657385793,48.66210024238576
298,12606_mask.png,7,2393.0,179.4386001800126,1.065915141185625,57.0087712549569
299,12606_mask.png,8,837.0,105.49747468305831,1.1609335310326798,34.92849839314596
300,12606_mask.png,9,2198.0,173.19595949289334,1.1605835417839034,56.462376853972415
301,12606_mask.png,10,1555.0,147.29646455628165,1.294931099344425,50.60632371551998
302,12606_mask.png,11,2121.0,174.71067811865476,1.5112868318164951,62.20128616033595
303,12606_mask.png,12,1468.0,142.36753236814712,1.2531136515326835,48.02082881417188
304,12606_mask.png,13,1347.0,134.46803743153546,1.0053021610169453,42.05948168962618
305,12606_mask.png,14,2011.0,165.19595949289334,1.0661153638923029,52.55473337388365
306,12606_mask.png,15,1772.0,156.36753236814712,1.1427025599236966,51.0881590977792
307,12606_mask.png,16,1472.0,141.0538238691624,1.0684054382726125,44.82186966202994
308,12606_mask.png,17,1030.0,119.39696961967,1.2242298579242907,40.52159917870962
309,12606_mask.png,18,1351.0,135.63961030678928,1.1763554960948177,44.77722635447622
310,12606_mask.png,19,1851.0,162.36753236814712,1.4271560627565754,57.8013840664737
311,12606_mask.png,20,1754.0,154.61017305526642,1.2514638706651842,52.009614495783374
312,12606_mask.png,21,1588.0,146.95331880577405,1.072494217803333,46.400431032480725
313,12606_mask.png,22,2821.0,194.99494936611663,1.0402365179857556,61.1310068623117
314,12606_mask.png,23,1203.0,127.63961030678928,1.0537294575174092,39.84971769034255
315,12606_mask.png,24,1587.0,146.12489168102786,1.0281206809192167,45.48626166217664
316,12606_mask.png,25,913.0,112.91168824543142,1.1190693568851569,36.40054944640259
317,12606_mask.png,26,1381.0,138.71067811865476,1.3572401340200304,48.373546489791295
318,12606_mask.png,27,1681.0,152.12489168102786,1.29592501598289,51.92301994298868
319,12606_mask.png,28,2575.0,187.1959594928933,1.091652826564748,60.03332407921454
320,12606_mask.png,29,2102.0,172.2670273047588,1.2413344510620083,57.87054518492115
321,12606_mask.png,30,1385.0,137.63961030678928,1.293197474658938,47.53945729601885
322,12606_mask.png,31,1757.0,154.95331880577402,1.2770097873557191,53.48831648126533
323,12606_mask.png,32,2243.0,175.095454429505,1.2108430255273062,58.412327466040935
324,12606_mask.png,33,1761.0,155.4386001800126,1.118007066251165,49.76946855251722
325,12606_mask.png,34,383.0,70.2842712474619,1.169687408459881,23.40939982143925
326,12606_mask.png,35,1763.0,156.95331880577402,1.234131932017995,52.0
327,12606_mask.png,36,1532.0,147.4386001800126,1.4766681460330826,52.839379254491625
328,12606_mask.png,37,727.0,105.59797974644668,1.5339367861519049,39.0
329,12606_mask.png,38,1814.0,157.19595949289334,1.0687949364631897,49.73932046178355
330,12606_mask.png,39,1390.0,136.46803743153546,1.1183597833798329,44.04543109109048
331,12606_mask.png,40,1635.0,148.71067811865476,1.065999722888627,47.01063709417264
332,12606_mask.png,41,2506.0,186.50966799187808,1.0448131082568874,57.21887800367987
333,12606_mask.png,42,1377.0,162.0538238691624,1.7259067332119555,59.20304046246274
334,12606_mask.png,43,2180.0,174.75230867899737,1.15122276365845,55.71355310873648
335,12606_mask.png,44,1566.0,145.29646455628165,1.0528950794383196,45.69463863518345
336,12606_mask.png,45,1027.0,134.5685424949238,2.002370144281105,53.14132102234569
