sequence,image,label,area,perimeter,aspect_ratio,max_diameter,circularity
1,53221_mask.png,1,1552.0,145.88225099390857,1.1267107583495994,47.4236228055175,0.916424453153711
2,53221_mask.png,2,2071.0,168.0243866176395,1.0302087254230827,52.0,0.9218183001667049
3,53221_mask.png,3,2294.0,175.82337649086284,1.0133683435186245,55.57877292636101,0.9325025878307234
4,53221_mask.png,4,1925.0,161.78174593052023,1.119433674669007,52.20153254455275,0.9242331933911944
5,53221_mask.png,5,2460.0,183.58073580374355,1.067544792646654,57.87054518492115,0.9172564170227973
6,53221_mask.png,6,2539.0,187.68124086713192,1.0979854868606824,60.4648658313239,0.905796905380886
7,53221_mask.png,7,2369.0,180.02438661763952,1.0426821471542131,56.462376853972415,0.9185699736369374
8,53221_mask.png,8,1818.0,156.71067811865476,1.2057227218773574,51.78802950489621,0.9302647464124244
9,53221_mask.png,9,1358.0,135.0538238691624,1.0416440572461632,42.20189569201838,0.9356121729318884
10,53221_mask.png,10,1471.0,143.12489168102783,1.0643895981853442,44.654227123532216,0.9023856797657688
11,53221_mask.png,11,2376.0,180.75230867899737,1.069844885054769,56.859475903318,0.9138787819486516
12,53221_mask.png,12,2010.0,164.36753236814712,1.096813670728228,53.60037313302959,0.9349187098053032
13,53221_mask.png,13,1242.0,134.95331880577405,1.2142484103192264,42.95346318982906,0.8569674396011249
14,53221_mask.png,14,2566.0,187.09545442950497,1.0411598852213175,58.25804665451803,0.9211705469009182
15,53221_mask.png,15,1852.0,157.53910524340097,1.0573712554613963,49.76946855251722,0.9377219830565728
16,53221_mask.png,16,1083.0,120.5685424949238,1.0399830236455287,37.64306044943742,0.9362035827366711
17,53221_mask.png,17,1315.0,133.05382386916236,1.07856251776065,42.20189569201838,0.9334281544225748
18,53221_mask.png,18,2259.0,177.6812408671319,1.0647344653326734,55.80322571321482,0.89917233808331
19,53221_mask.png,19,2474.0,184.8528137423857,1.090252981425125,58.52349955359813,0.9098240824643754
20,53221_mask.png,20,3130.0,206.40916292848976,1.010214836068878,63.56099432828282,0.923200978981174
21,53221_mask.png,21,1840.0,159.4386001800126,1.1165970639988276,50.69516742254631,0.90957966302053
22,53221_mask.png,22,2301.0,176.75230867899737,1.0488884271810668,55.90169943749474,0.9255423434490784
23,53221_mask.png,23,2313.0,177.6812408671319,1.0196026574086416,54.81788029466298,0.9206664975594052
24,53221_mask.png,24,2010.0,165.4386001800126,1.108753660401257,52.80151512977634,0.9228523616420096
25,53221_mask.png,25,2175.0,171.19595949289334,1.0893651948979024,54.67174773134658,0.9325714259724872
26,53221_mask.png,26,1485.0,145.36753236814712,1.203920973872869,46.87216658103186,0.8830829120005084
27,53221_mask.png,27,2950.0,204.40916292848976,1.1468550366038204,66.03786792439622,0.8872196674591224
28,53221_mask.png,28,2271.0,175.68124086713186,1.0545629591240162,55.15432893255071,0.9246475381100274
29,53221_mask.png,29,2216.0,175.095454429505,1.110387999201071,55.731499172371095,0.9083011763486556
30,53221_mask.png,30,1407.0,140.46803743153546,1.150831075063786,44.64302857109943,0.8960844318039919
31,53221_mask.png,31,2262.0,177.4386001800126,1.1007624592011307,56.29387178015028,0.902830576995266
32,53221_mask.png,32,2811.0,214.06601717798213,1.287852823284553,75.53806987208503,0.7708595407797207
33,53221_mask.png,33,1630.0,148.12489168102783,1.0240843241256876,46.400431032480725,0.9335581546856816
34,53221_mask.png,34,2492.0,183.58073580374355,1.048124240064281,57.9396237474839,0.9291882078133378
35,53221_mask.png,35,1166.0,125.63961030678928,1.0587684174055263,39.319206502675,0.928229257375068
36,53221_mask.png,36,1435.0,139.53910524340094,1.0835759954217814,44.384682042344295,0.9261256175418592
37,53221_mask.png,37,3115.0,207.23759005323595,1.0913801825836715,65.92419889539804,0.9114458009418712
38,53221_mask.png,38,1930.0,161.43860018001263,1.052289679779272,50.99019513592785,0.930577197768175
39,53221_mask.png,39,2536.0,184.5096679918781,1.026964634118641,57.38466694161429,0.9360970108834608
40,53221_mask.png,40,2082.0,167.6812408671319,1.0746004157274185,52.839379254491625,0.9305112557816856
41,53221_mask.png,41,2409.0,180.02438661763952,1.045884821857642,56.859475903318,0.9340798085653788
42,53221_mask.png,42,2867.0,200.65180361560903,1.0796292646838306,63.13477647065839,0.8948524288927319
43,53221_mask.png,43,2393.0,181.43860018001263,1.0841929702984523,57.8013840664737,0.9134676874611344
44,53221_mask.png,44,1825.0,160.36753236814712,1.0716015638507577,51.884487084291386,0.8917432683447497
45,53221_mask.png,45,2302.0,179.3380951166243,1.0798726902032132,56.60388679233962,0.8994356108510584
46,53221_mask.png,46,2269.0,177.095454429505,1.1560330508147665,57.48912940721924,0.9091374157452088
47,53221_mask.png,47,1966.0,164.0243866176395,1.026742920878623,50.80354318352215,0.9182829755404238
48,53221_mask.png,48,1040.0,128.32590180780454,1.723104993661117,47.07440918375928,0.7936235625024782
49,53221_mask.png,49,2509.0,184.50966799187808,1.059789654210194,58.52349955359813,0.926130678354339
50,53221_mask.png,50,758.0,101.7401153701776,1.087745591865953,32.7566787083184,0.920226251051519
51,53221_mask.png,51,2119.0,172.26702730475878,1.110755607865657,54.74486277268398,0.8972975910621038
52,53221_mask.png,52,2078.0,169.19595949289334,1.0447904559507972,52.61178575186362,0.9121692590954888
53,53221_mask.png,53,1958.0,162.36753236814712,1.0293340234079054,50.47771785649585,0.9333062425592152
54,53221_mask.png,54,1504.0,143.88225099390857,1.0670762028031229,45.22167621838005,0.9129421382463616
55,53221_mask.png,55,2710.0,192.75230867899737,1.047245111623786,60.166435825965294,0.9166002638360524
56,53221_mask.png,56,2275.0,175.92388155425115,1.0549240803209112,56.08921464952064,0.9237228093001412
57,53221_mask.png,57,2353.0,180.75230867899737,1.024419426182588,56.22277118748239,0.905032312258071
58,53221_mask.png,58,2204.0,174.2670273047588,1.1554948390831774,56.4003546088143,0.9119919571694975
59,53221_mask.png,59,2432.0,182.5096679918781,1.1017957734539077,58.25804665451803,0.9174907289607598
60,53221_mask.png,60,1660.0,152.36753236814712,1.0387872482504017,47.12748667179272,0.8985310386563723
