sequence,image,label,area,perimeter,aspect_ratio,max_diameter,circularity
1,16650_mask.png,1,709.0,98.66904755831214,1.3484358335366526,34.828149534536,0.9151540945465896
2,16650_mask.png,2,1548.0,149.78174593052023,1.323715584596587,50.24937810560445,0.8670877349095772
3,16650_mask.png,3,1265.0,132.71067811865476,1.133512246180873,43.41658669218482,0.9025861247001346
4,16650_mask.png,4,1750.0,153.53910524340094,1.0592583118025296,48.507731342539614,0.9328458888595657
5,16650_mask.png,5,1574.0,146.95331880577402,1.194847490487745,48.83646178829912,0.9159163142626284
6,16650_mask.png,6,1359.0,135.39696961967,1.1229819649521695,43.41658669218482,0.9315612867992924
7,16650_mask.png,7,1416.0,137.63961030678928,1.031487531842257,43.04648650006177,0.9392609107669784
8,16650_mask.png,8,1406.0,137.63961030678928,1.0663126641129643,43.56604182158393,0.9326277122446128
9,16650_mask.png,9,881.0,107.49747468305831,1.0602786590868682,34.20526275297414,0.9580523676022776
10,16650_mask.png,10,1961.0,162.95331880577402,1.0394306090825831,51.10772935672255,0.928027910178294
11,16650_mask.png,11,1232.0,128.22539674441617,1.032903171677572,40.311288741492746,0.9416130500110992
12,16650_mask.png,12,2047.0,168.50966799187808,1.036511344625553,53.03772242470448,0.9058954134687348
13,16650_mask.png,13,1365.0,135.39696961967,1.0485854746914314,42.5440947723653,0.9356741401626448
14,16650_mask.png,14,3318.0,214.06601717798213,1.100869090953451,67.47592163134935,0.9098939723611218
15,16650_mask.png,15,1573.0,146.12489168102786,1.1002893126511777,46.647615158762406,0.9257424571903408
16,16650_mask.png,16,1410.0,139.1959594928933,1.0310073009299634,45.5411901469428,0.9144831731697798
17,16650_mask.png,17,1681.0,150.02438661763952,1.0301601399760312,47.12748667179272,0.9385423147915188
18,16650_mask.png,18,1421.0,140.88225099390854,1.0620081087195148,43.93176527297759,0.899686860262192
19,16650_mask.png,19,1443.0,139.88225099390854,1.1231737952360332,45.17742799230607,0.9267251948676948
20,16650_mask.png,20,1690.0,154.5391052434009,1.1157712593758815,50.15974481593781,0.8892416212364055
21,16650_mask.png,21,219.0,54.2842712474619,1.381672324036545,19.4164878389476,0.9339119984468338
22,16650_mask.png,22,1431.0,138.46803743153546,1.084918516520042,44.10215414239989,0.9378868013445808
23,16650_mask.png,23,1056.0,120.81118318204308,1.0517068695521283,38.2099463490856,0.9092001670991788
24,16650_mask.png,24,1695.0,151.78174593052023,1.1060284437607522,48.373546489791295,0.9245714490927444
25,16650_mask.png,25,1668.0,149.53910524340094,1.0604155959258348,47.16990566028302,0.9373382827345412
26,16650_mask.png,26,1208.0,128.22539674441617,1.101303083755412,41.400483088968905,0.9232699386472466
27,16650_mask.png,27,1907.0,160.36753236814712,1.0338898407466477,50.21951811795888,0.9318106371142124
28,16650_mask.png,28,807.0,107.35533905932738,1.3275636131957145,36.76955262170047,0.8799056430472587
29,16650_mask.png,29,1594.0,147.29646455628165,1.208962271104771,49.47726750741192,0.923237710255097
30,16650_mask.png,30,1757.0,164.36753236814712,1.392728378967992,55.569775957799216,0.8172398871283174
31,16650_mask.png,31,1511.0,146.36753236814712,1.3159541299871147,49.73932046178355,0.8863083201797365
32,16650_mask.png,32,1530.0,143.88225099390854,1.1337760402631176,46.400431032480725,0.928724382657536
33,16650_mask.png,33,1155.0,123.98275605729688,1.1063835767659578,40.311288741492746,0.9442114787410694
