image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
R-225-2-6_masks.tif,1,22074.0,1138.9116882454314,475.64802535344734,62.91472445074482,7.56020199573196,0.991213510972168,-79.22363982648746,638.5433541723295,125.3024825586663,10743,0.4866811633596086,194.56948852539062,196.58494567871094,169.75509643554688
R-225-2-6_masks.tif,2,22640.0,1038.1837661840736,430.5105301928639,70.88017554452676,6.073779119274587,0.9863533673623763,85.90832889534248,3619.2484982332157,145.58246466431095,8542,0.37729681978798585,195.01451110839844,194.2182159423828,150.0808868408203
R-225-2-6_masks.tif,3,19290.0,1059.3553390593274,443.25144440111626,58.23260493840835,7.611739932808018,0.9913326105499003,-82.41268632191158,459.40036288232244,203.31228615863142,7453,0.38636599274235356,191.95545959472656,190.4230499267578,162.23574829101562
R-225-2-6_masks.tif,4,24676.0,1185.0121933088199,509.46101212508546,64.73175029208613,7.870341985598531,0.9918951249579091,-84.17818676498418,876.9399416437024,299.6576025287729,7031,0.2849327281569136,189.81439208984375,189.8911895751953,155.9297332763672
R-225-2-6_masks.tif,5,22814.0,1112.7695526217005,478.54665065429964,62.69446170558075,7.632997200001508,0.9913810288221717,-83.33937759641458,3636.015735951609,365.84439379328484,8163,0.35780660997633035,197.58079528808594,196.13536071777344,160.1864471435547
R-225-2-6_masks.tif,6,20142.0,1057.379725676967,376.68959180942585,70.10563578187288,5.373171323650216,0.9825289467942327,-45.4497978499043,602.5064045278523,468.77792672028596,9238,0.45864363022539967,197.7290496826172,191.60348510742188,155.25318908691406
R-225-2-6_masks.tif,7,15554.0,1025.9655121145938,355.25579691258105,59.003519372870755,6.020925542890993,0.9861110324576253,-47.02049514855823,1232.08743731516,475.76674810338176,7139,0.458981612446959,201.41603088378906,204.34864807128906,176.5644989013672
R-225-2-6_masks.tif,8,23895.0,1291.764501987817,452.0526338175548,71.45191095060504,6.326669613218048,0.9874293425733858,35.5804891318679,1030.19342958778,584.4151496128898,297,0.012429378531073447,232.7340087890625,232.24916076660156,226.5454559326172
R-225-2-6_masks.tif,9,14401.0,1019.4802307403552,379.3262874992566,49.650337187695165,7.639953905353637,0.9913967860871052,-52.243844490141534,3625.1747795291994,494.056176654399,5844,0.40580515241997084,205.7349395751953,204.29055786132812,160.8040771484375
R-225-2-6_masks.tif,10,22545.0,1280.6934341759516,485.86554588118054,65.16120320708325,7.456362405357876,0.9909659570786814,-55.53108744506607,3625.009669549789,551.6241295187403,6368,0.2824573076070082,207.0403594970703,205.59971618652344,166.50753784179688
R-225-2-6_masks.tif,11,12621.0,856.6101730552664,296.5020564790629,60.25738202798743,4.920593070926117,0.9791315381819887,33.53918469079946,934.9542825449647,535.5852943506853,4785,0.37913002139291657,192.8570556640625,185.3044891357422,154.89028930664062
R-225-2-6_masks.tif,12,9788.0,601.3553390593274,228.88715167808007,63.89087360415281,3.582470214700629,0.9602512865968921,-71.850325341181,5359.498774008991,463.9209235798937,2671,0.2728851655087863,196.56570434570312,196.12429809570312,122.42717742919922
R-225-2-6_masks.tif,13,19986.0,1267.4386001800126,495.3446063631471,64.30104654912354,7.703523238688234,0.9915387907392212,73.40755867248471,1712.2957069948964,473.69838887221056,7648,0.38266786750725507,199.17547607421875,195.97071838378906,169.1986083984375
R-225-2-6_masks.tif,14,17283.0,1206.953318805774,482.2044956845415,47.71489193455824,10.105953846566244,0.9950922503889091,73.85361147574037,1684.9415032112481,508.14447723196207,6642,0.38430827981253257,199.3855743408203,197.3997344970703,167.87518310546875
R-225-2-6_masks.tif,15,16363.0,1003.8233764908629,346.36204839676435,63.271870902621316,5.474186924705189,0.9831732556328486,-53.20460718926235,1320.5537493124732,534.7667909307585,4745,0.28998349935830836,204.6406707763672,198.45310974121094,152.78314208984375
R-225-2-6_masks.tif,16,14566.0,966.4091629284898,354.8163138146605,56.95137587069835,6.2301622812455095,0.9870343015311251,-54.487163963127074,1353.499656734862,570.3778662639022,3540,0.2430317176987505,194.86158752441406,186.9361572265625,140.28616333007812
R-225-2-6_masks.tif,17,18923.0,1045.3380951166241,384.16511205809815,69.62408894982002,5.517703970747487,0.9834398536087078,-29.794357480604287,231.23537494054855,695.3460867727105,8452,0.44665222216350475,199.20030212402344,195.8859405517578,167.9214324951172
R-225-2-6_masks.tif,18,18029.0,1055.9238815542512,372.3062631748972,65.35286627014669,5.696862041764301,0.9844731496274405,63.212336506720746,896.8768095845583,607.7963836041932,4060,0.22519274502190914,196.8142852783203,198.1167449951172,154.5192108154297
R-225-2-6_masks.tif,19,19421.0,1079.9655121145938,381.6321683671724,67.31087954640515,5.669695165758002,0.9843228087399483,52.79058594895762,833.7697337933165,655.1786725709284,80,0.004119252355697441,228.5124969482422,216.66250610351562,223.25
R-225-2-6_masks.tif,20,24103.0,1207.8822509939087,487.45102001858885,71.12589811326933,6.853354867200608,0.9892972872587148,-75.09302122294594,2473.335186491308,589.1874870348089,10597,0.4396548147533502,201.32093811035156,200.11436462402344,171.42153930664062
R-225-2-6_masks.tif,21,16256.0,884.5269119345812,372.63221712645856,56.264457531492276,6.622870520308301,0.9885349954180356,-7.312189673543792,5404.001722440945,783.1147883858267,7423,0.45663139763779526,201.64353942871094,204.19076538085938,165.72801208496094
R-225-2-6_masks.tif,22,13828.0,841.0538238691624,319.26990308854266,61.23151680217845,5.214143300091889,0.9814367565844297,23.736016288505702,1186.6311831067399,740.1079693375759,5682,0.4109054093144345,193.21348571777344,190.94033813476562,166.00228881835938
R-225-2-6_masks.tif,23,17707.0,1012.2670273047588,345.7122644898272,68.7974110976705,5.025076655850108,0.9799990959826177,61.270447481025506,1036.1214773818265,737.1712881911109,9980,0.5636189077765855,194.13967895507812,191.5561065673828,161.03848266601562
R-225-2-6_masks.tif,24,18689.0,929.39696961967,368.8290249595559,67.6539146355846,5.451702639030429,0.9830329732065664,72.2664149896663,772.3474771255819,709.8689603510086,0,0.0,,,
R-225-2-6_masks.tif,25,26420.0,1317.9655121145938,488.92023512220317,72.85433218095615,6.710928787430504,0.9888355879524792,-62.894382572198055,4714.547161241484,768.6452308856926,10489,0.3970098410295231,204.7467803955078,201.24864196777344,159.57479858398438
R-225-2-6_masks.tif,26,21928.0,1135.7228714274745,418.62210805738533,69.05322959220513,6.062310344202066,0.9863013257892757,-57.339879358960836,4288.847044874134,784.159248449471,5883,0.26828712148850786,205.892578125,204.4397430419922,151.50552368164062
R-225-2-6_masks.tif,27,23534.0,1246.6934341759516,444.73201094062705,69.87027407886605,6.365110439364185,0.9875816719026659,57.4343233123051,764.30394323107,817.778618169457,11633,0.49430611030848987,186.38632202148438,183.36990356445312,160.1161346435547
R-225-2-6_masks.tif,28,20763.0,1006.6101730552664,369.78442029765245,72.63428595811509,5.091045026736966,0.9805191873538692,24.25373724537094,339.38072532870973,884.366035736647,11351,0.5466936377209459,183.4007568359375,178.98370361328125,152.65086364746094
R-225-2-6_masks.tif,29,23678.0,1255.7228714274745,443.46646407118317,80.53263770198842,5.506667566412438,0.9833728460294172,-29.88345572979014,3556.379212771349,916.2047892558493,6361,0.26864600050679954,202.92547607421875,199.54739379882812,155.5186309814453
R-225-2-6_masks.tif,30,24477.0,1396.5512985522207,531.5543079874363,66.1001218986314,8.041653974596409,0.9922381008670473,-66.03882942645787,4851.998284103444,854.2140376680148,7240,0.2957878825019406,204.18687438964844,201.45994567871094,160.21975708007812
R-225-2-6_masks.tif,31,22921.0,1241.5807358037437,466.8852298111966,64.7293855037897,7.212879068407995,0.9903427197700437,-66.61633311965211,3066.7480476419005,849.4495877143231,7203,0.3142533048296322,200.82452392578125,199.95376586914062,154.99667358398438
R-225-2-6_masks.tif,32,21181.0,936.7695526217004,394.07445233909806,71.59320770910023,5.504355300579823,0.9833587554227139,-85.26137021459783,3419.7752702894104,803.0257306076201,15033,0.7097398611963552,197.1582489013672,197.21192932128906,176.07908630371094
R-225-2-6_masks.tif,33,20238.0,978.1837661840735,413.89718807475646,64.39599925720246,6.4273742600315895,0.9878225823437978,83.3565032603695,1001.1683466745726,813.6996244688211,7967,0.3936653819547386,191.2728729248047,188.02598571777344,161.79440307617188
R-225-2-6_masks.tif,34,13207.0,893.3380951166242,338.78728683464715,54.62673263220515,6.201858879528068,0.9869149021913106,-41.3048853060989,4984.677595214659,942.1761187249186,4954,0.37510411145604605,207.0670166015625,201.0835723876953,152.34376525878906
R-225-2-6_masks.tif,35,24554.0,1350.208152801713,491.60951451445135,100.04947443033946,4.913664137803541,0.979072012516245,-34.88669851696514,5085.59179767044,985.7573511444164,9825,0.4001384703103364,206.526611328125,207.11663818359375,170.7821807861328
R-225-2-6_masks.tif,36,13305.0,896.8528137423857,343.8420773019861,52.32895807181776,6.570780118153459,0.9883514199790219,-31.036434491462618,3657.1700112739572,954.9383690341976,6507,0.48906426155580607,207.4021759033203,207.10572814941406,174.87306213378906
R-225-2-6_masks.tif,37,23973.0,1337.3208511739213,481.16908385363786,64.92059173890806,7.4116558547211255,0.9908561386879527,47.751321059618554,300.15838651816625,991.4761606807658,11555,0.4820005839903225,187.94625854492188,184.8949432373047,156.7099151611328
