sequence,image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
1,B-D0-01_masks.tif,1,4838.0,439.3553390593274,156.09736508382113,47.46853604552904,3.288438576114959,0.952641491286938,-39.17739799639507,321.6287722199256,47.28276147168251,0,0.0,,,
2,B-D0-01_masks.tif,2,16896.0,984.2253967444162,394.1833694760474,61.429634805247375,6.416827492556995,0.9877822718146756,16.850752050008698,2008.1199100378788,175.2244318181818,8490,0.5024857954545454,191.5235595703125,190.9901123046875,150.53404235839844
3,B-D0-01_masks.tif,3,15589.0,777.9411254969543,330.991243758208,63.46349789528245,5.21545856650319,0.981446206678454,9.07274924236902,2181.739816537302,146.83501186734236,7016,0.450060940406697,198.05715942382807,199.99215698242188,163.9144744873047
4,B-D0-01_masks.tif,4,11003.0,719.8822509939085,263.33918877030203,58.96155354481736,4.466286468692432,0.9746122020772584,-34.828371130537974,2930.697173498137,88.48668544942288,0,0.0,,,
5,B-D0-01_masks.tif,5,10243.0,552.2842712474619,206.93512192620017,65.52280148164594,3.1582154188594367,0.94854761894053,9.845221970598375,5000.758273943181,107.70994825734648,6487,0.633310553548765,194.828125,191.61013793945312,141.81871032714844
6,B-D0-01_masks.tif,6,6555.0,462.8700576850888,178.88461228745294,50.49827180683464,3.5423907766927174,0.9593275802125522,15.971900587012335,1362.2007627765065,74.74935163996949,0,0.0,,,
7,B-D0-01_masks.tif,7,2829.0,335.2132034355964,128.722107829334,31.770056248593647,4.051680199182275,0.9690635881545268,69.19096665298565,1704.702368328031,26.587486744432663,0,0.0,,,
8,B-D0-01_masks.tif,8,10371.0,513.4558441227157,182.73474705524828,74.51389080058803,2.4523581454668344,0.9130843273881109,-83.96637893653457,210.13865586732237,47.46610741490695,0,0.0,,,
9,B-D0-01_masks.tif,9,16417.0,927.39696961967,369.0440765452554,59.1679479741454,6.237229601177254,0.9870638598300988,16.397933552374546,5381.1488700737045,226.53919717366145,8669,0.5280501918742767,186.6708984375,188.90505981445312,144.67735290527344
10,B-D0-01_masks.tif,10,16369.0,809.1543289325507,318.3705118050904,66.51285620903248,4.786601116700436,0.9779334802812168,-20.091417406139108,2392.3089376260004,208.8930295069949,9804,0.5989370150894985,208.8409881591797,207.42758178710935,176.44236755371094
11,B-D0-01_masks.tif,11,17390.0,991.681240867132,368.2737787571304,61.37188724072043,6.000691771342166,0.9860165446912382,-27.35277123445784,182.5856239217941,246.82558941920644,5836,0.3355951696377228,193.9011383056641,186.7774200439453,151.52175903320312
12,B-D0-01_masks.tif,12,21977.0,1392.1665222413703,409.2959602851541,162.45882457736806,2.519382750367213,0.9178520765248492,61.92855126575804,5006.852709650999,227.516813031806,4678,0.2128588979387541,191.67208862304688,199.60389709472656,143.6507110595703
13,B-D0-01_masks.tif,13,21210.0,1065.254833995939,404.8240836341006,70.74693866254395,5.72214277094126,0.9846111133064472,-87.58017617585405,3288.607166430929,180.8979255068364,9863,0.465016501650165,198.92344665527344,203.4496612548828,163.90631103515625
14,B-D0-01_masks.tif,14,23388.0,1448.79393923934,455.4520674269155,100.04146793567742,4.552632791431575,0.975578037150552,23.145669303411054,1659.8137078843852,367.0383957585086,13559,0.5797417479049085,185.9434356689453,183.88421630859372,145.2431640625
15,B-D0-01_masks.tif,15,13524.0,817.9238815542512,302.9366544611548,60.7838482193948,4.983834741224796,0.9796632564895972,-47.01437325031296,1810.4985211475891,320.8594350783792,0,0.0,,,
16,B-D0-01_masks.tif,16,20698.0,1161.7817459305202,461.9982187552666,57.83335674651,7.988438588827826,0.9921339325658376,18.917836146995597,4336.952314233259,432.8264083486327,10477,0.5061841723838052,194.2711639404297,194.68588256835935,147.06060791015625
17,B-D0-01_masks.tif,17,14493.0,1007.7401153701776,406.9898588610021,61.34834639161217,6.634080342818297,0.9885739319980892,14.160229616772574,5395.406058097013,432.55343959152697,2756,0.1901607672669564,196.54571533203125,211.4564514160156,158.749267578125
18,B-D0-01_masks.tif,18,5558.0,387.4558441227157,128.40879138422602,58.54623083010512,2.19328878330109,0.8900124038393709,-66.27425624059222,50.33915077365959,378.86595897804966,3580,0.6441165887009715,182.02877807617188,183.0427398681641,133.73854064941406
19,B-D0-01_masks.tif,19,24785.0,1446.953318805774,454.6263407082189,144.01277489763942,3.1568473076874994,0.9485018016121548,-16.49363579810371,4007.490498285253,627.8483760338914,12184,0.4915876538228767,198.9423065185547,198.5626220703125,145.24261474609375
20,B-D0-01_masks.tif,20,20585.0,1151.2964645562815,433.80414391636816,72.20869577372675,6.00764408314114,0.9860491193342994,73.90091152419377,1991.788292445956,527.2177799368473,9510,0.4619868836531455,188.7386932373047,192.9222869873047,153.68128967285156
21,B-D0-01_masks.tif,21,15809.0,976.953318805774,366.85712458990486,64.42498429639318,5.694330058384559,0.9844592295212716,70.10934784635484,1709.6132582706057,574.9558479347207,8109,0.5129356695553166,172.5614776611328,172.30361938476562,136.976318359375
22,B-D0-01_masks.tif,22,16871.0,864.7695526217004,367.44183540427446,67.12625032134937,5.473891862650494,0.9831714260168242,2.54129744260038,632.1860589176694,680.4469207515856,10907,0.6464939837591133,198.6582946777344,196.94049072265625,169.25048828125
23,B-D0-01_masks.tif,23,3817.0,273.55634918610406,84.61125227035761,58.94512974092109,1.4354239721287525,0.7174031199636699,-10.108308632487049,1799.6253602305476,549.0392978779146,302,0.0791197275347131,202.30795288085935,186.8509979248047,151.78146362304688
24,B-D0-01_masks.tif,24,21635.0,1006.8700576850888,449.8229369904819,62.00888933977719,7.254168584211867,0.990452870518226,-0.9700466741161056,2823.0557892304137,728.3188352207072,9970,0.460827363069101,208.42718505859372,208.99517822265625,174.99758911132812
25,B-D0-01_masks.tif,25,12569.0,769.1543289325507,298.2217758487745,58.75384000922732,5.075783570945126,0.9804006919384164,-21.957242825714754,1092.064285145994,654.318402418649,4546,0.3616835070411329,192.6495819091797,189.72569274902344,143.25868225097656
26,B-D0-01_masks.tif,26,16885.0,1012.4091629284898,351.73149117507927,68.64887673679604,5.12363068260591,0.9807686124863956,-33.104875841785095,83.42517026946994,673.8455433816997,7685,0.4551376961800414,189.1117706298828,185.5162048339844,138.28457641601562
27,B-D0-01_masks.tif,27,14962.0,920.651803615609,344.3862582713576,57.90008509000591,5.947940451831941,0.98576561229952,-39.62053860055985,5210.215278706055,706.0316802566501,5485,0.366595374949873,208.95623779296875,203.41567993164065,141.5653533935547
28,B-D0-01_masks.tif,28,16191.0,814.0416305603426,361.8159998531696,57.73039548897154,6.267339705342721,0.9871886637887894,-1.8977957482341887,243.69001297016865,754.1860910382311,10437,0.6446173800259404,185.6651306152344,183.7368011474609,147.2906036376953
29,B-D0-01_masks.tif,29,27979.0,1400.8944443027283,539.3308179062615,67.62918355293392,7.974823731002501,0.9921069443371344,22.83003447797316,3257.5122770649414,831.7557096393724,12915,0.4615961971478609,194.4027099609375,198.79209899902344,165.1133575439453
30,B-D0-01_masks.tif,30,7616.0,509.7989898732233,207.0122193550186,52.9295833274173,3.911087266160041,0.9667605756958626,-7.631312367224001,1775.8038340336134,697.2079831932773,0,0.0,,,
31,B-D0-01_masks.tif,31,27333.0,1603.1198410471443,491.7224953640585,125.12279736229377,3.9299192931266815,0.9670837859199612,35.90591720150114,5085.429407675703,833.8934255295796,12782,0.4676398492664544,187.1399688720703,196.6954345703125,162.4969482421875
32,B-D0-01_masks.tif,32,22435.0,1410.3919189857866,513.856663463463,57.13770468330567,8.993302519091218,0.9937987351690792,37.1010764226936,2015.3446400713167,842.6631156674838,7411,0.3303320704256742,191.97894287109372,192.75387573242188,150.62501525878906
33,B-D0-01_masks.tif,33,17145.0,911.840620433566,382.3118697392521,61.36959711198079,6.229662369163832,0.9870322068590404,81.42886534225632,4187.237270341208,735.1885680956547,6508,0.3795858850976961,198.6387481689453,201.2355499267578,144.9188690185547
34,B-D0-01_masks.tif,34,19816.0,1116.6101730552664,445.9687972345187,66.25398218616304,6.73119988442986,0.9889031069762269,19.851695693835296,561.0222547436415,928.9946003229712,6620,0.3340734759790069,188.1270446777344,189.0107269287109,151.77854919433594
35,B-D0-01_masks.tif,35,14475.0,766.9116882454314,303.2495934456517,65.38940805605293,4.637595024345548,0.9764753618331156,-18.126047498717867,973.3137132987912,885.4395164075993,5553,0.3836269430051813,200.1467742919922,197.5085601806641,161.91319274902344
36,B-D0-01_masks.tif,36,13810.0,840.8111831820431,331.1502090210457,54.22121308675472,6.107392110375705,0.9865041915110484,68.0384509124389,4287.632657494569,825.3099203475742,5716,0.4139029688631426,193.14923095703125,196.25927734375,150.3131561279297
37,B-D0-01_masks.tif,37,19881.0,1142.9116882454314,465.2826664764632,66.98509529458177,6.94606261930777,0.989582568718671,85.59946112126283,1433.493435943866,868.5358382375132,6534,0.3286555002263467,190.9326629638672,191.37266540527344,149.95761108398438
38,B-D0-01_masks.tif,38,18210.0,957.8822509939084,374.407216677662,66.45114490409254,5.634323038647951,0.984123756307154,21.36517782593305,214.945085118067,1098.5070291048874,10411,0.571718835804503,174.2610626220703,174.34664916992188,144.32244873046875
39,B-D0-01_masks.tif,39,18867.0,1005.4386001800126,381.9771498618324,77.79582293996148,4.909995619644274,0.9790403931456124,-62.70307873142588,3057.284199925796,1031.2854719881277,10977,0.5818095086659246,217.1236267089844,216.83628845214844,191.12835693359372
40,B-D0-01_masks.tif,40,20186.0,1033.639610306789,418.06390612497006,67.01374101997563,6.238480343909655,0.9870690803742992,72.58754261233132,877.6326662043,1038.329733478649,5536,0.2742494798375111,187.6537170410156,193.06033325195312,160.11380004882812
41,B-D0-01_masks.tif,41,11660.0,728.0832611206852,282.17889017716493,57.26558080125909,4.927547860842804,0.9791910300270166,-16.91614316494432,4173.365180102916,1134.0103773584906,6176,0.5296740994854202,194.6909027099609,191.53707885742188,141.95726013183594
42,B-D0-01_masks.tif,42,16658.0,1003.681240867132,325.3125832757497,106.3313695970738,3.0594224875356275,0.9450730903010084,23.43617769240881,4082.108236282867,1208.9867931324288,6805,0.4085124264617601,199.9304962158203,204.37120056152344,158.45260620117188
43,B-D0-01_masks.tif,43,22041.0,1444.066017177982,518.0804105392929,73.43420186358047,7.055028820245593,0.989903510513388,66.14701505737634,2984.1222267592216,1211.040152443174,5755,0.261104305612268,190.07818603515625,199.55569458007807,163.8250274658203
44,B-D0-01_masks.tif,44,16494.0,1099.9238815542512,291.9967480086504,134.57155733165374,2.169825138376156,0.8874694073701934,47.88137261523178,1452.751727901055,1221.5840911846733,2728,0.1653934764156663,184.1620178222656,186.03628540039065,144.40322875976562
45,B-D0-01_masks.tif,45,15968.0,821.3553390593274,339.8055083326118,64.72064848517098,5.250341526019616,0.9816942195864128,-85.44676144621877,2791.045653807615,1244.274361222445,8346,0.5226703406813628,186.9327850341797,184.2488555908203,140.81045532226562
46,B-D0-01_masks.tif,46,25698.0,1380.9949493661163,546.8168640050485,70.49052674805174,7.757309942646468,0.9916562105360937,-70.08574904535924,831.6205930422601,1341.6506342906064,6317,0.2458167950813292,185.41427612304688,183.0174102783203,137.7543182373047
47,B-D0-01_masks.tif,47,16483.0,929.4386001800126,347.8808705448667,61.6981252357755,5.638435028867763,0.984147090713266,-29.7916684046408,207.99423648607657,1408.7139477036949,7261,0.4405144694533762,189.92453002929688,184.9340362548828,138.25381469726562
48,B-D0-01_masks.tif,48,12138.0,738.7106781186548,254.25659779847467,64.92227199519394,3.9163231659128734,0.9668509173743468,-32.119843818302165,1408.021420332839,1366.7851375844457,6270,0.5165595650024716,194.55821228027344,188.1033477783203,141.4918670654297
49,B-D0-01_masks.tif,49,24976.0,1480.6934341759516,460.62359355632543,106.045715111705,4.343632301136543,0.9731381199869692,-35.697343914120765,3473.0718289557976,1472.7769058295964,4479,0.1793321588725176,201.12234497070312,194.20562744140625,132.60728454589844
50,B-D0-01_masks.tif,50,25695.0,1446.208152801713,558.6420931023139,61.928938011947935,9.020695510627604,0.9938364571459256,24.51720654310818,1622.805837711617,1555.4929752870207,8702,0.3386651099435688,195.6095123291016,194.30015563964844,157.65158081054688
51,B-D0-01_masks.tif,51,20971.0,1235.4802307403552,444.8525324721383,66.19175650431782,6.720663659123772,0.9888680897165084,-28.655751440528984,1353.394640217443,1546.163559200801,7720,0.368127414047971,204.8058319091797,198.0093231201172,152.2343292236328
52,B-D0-01_masks.tif,52,18133.0,945.2548339959392,404.0208947736284,58.182555827999245,6.944021090582636,0.9895764101437902,78.94420481382808,2912.482931671538,1394.0408095737057,7048,0.388683615507638,185.5600128173828,182.9751739501953,144.7251739501953
53,B-D0-01_masks.tif,53,17154.0,987.237590053236,364.6697667717471,62.5667415822783,5.828492223655097,0.9851717647434044,-41.06245855533833,427.0118922700245,1520.5305468112394,5548,0.3234231083129299,195.8963623046875,191.8779754638672,157.44285583496094
54,B-D0-01_masks.tif,54,17607.0,1026.5685424949238,399.6984720086528,61.51814552846186,6.497245139220413,0.9880846550147214,-14.3511203983511,2728.340205600045,1582.8003066962003,6216,0.3530414039870506,200.83799743652344,199.25885009765625,151.8201446533203
55,B-D0-01_masks.tif,55,13345.0,760.0832611206852,230.04863251271016,86.77060596519793,2.651227681929274,0.9261384445647856,-84.18124163164286,5302.109179467965,1468.0813038591232,0,0.0,,,
56,B-D0-01_masks.tif,56,20330.0,1133.681240867132,430.2791452608125,67.8929252811003,6.337613874778666,0.9874729961267136,-66.10802826730279,213.06660108214464,1531.9076733890802,0,0.0,,,
57,B-D0-01_masks.tif,57,16621.0,899.1543289325507,365.754212152509,59.69693680839804,6.126850584083161,0.9865903606552788,16.32987497272596,649.8003730220805,1636.4242825341437,6194,0.3726610913904097,193.5954132080078,194.43348693847656,162.8099822998047
58,B-D0-01_masks.tif,58,20469.0,1096.367532368147,431.66100757847227,69.99553719256498,6.166978994545439,0.9867654719765826,15.503996962208662,1878.1624407640825,1663.8908104939176,5614,0.2742684058820656,175.6371612548828,173.7755584716797,143.97576904296875
59,B-D0-01_masks.tif,59,14561.0,912.9949493661168,330.9910370678887,60.7437852236057,5.448969567001267,0.9830158013605084,44.48513569671122,1775.599340704622,1623.8422498454777,6051,0.415562117986402,182.19451904296875,180.2457427978516,137.61990356445312
60,B-D0-01_masks.tif,60,20777.0,1021.539105243401,371.5411146107987,79.79851066574467,4.655990588183887,0.9766631004202124,67.70608852969185,2511.375078211484,1576.1744717716706,8080,0.3888915627857727,180.96646118164065,177.9466552734375,134.34356689453125
61,B-D0-01_masks.tif,61,21838.0,1108.6101730552664,390.496399611882,76.91102699252139,5.077248541354841,0.9804121134987844,74.05515925177744,5138.421741917759,1596.0289403791555,7654,0.3504899716091217,189.2806396484375,187.7008056640625,138.07119750976562
62,B-D0-01_masks.tif,62,13634.0,838.1248916810279,298.5298264969641,66.17891123507367,4.510951010308379,0.9751188444582052,-25.654787200095868,425.7692533372451,1680.3497139504182,7082,0.5194367023617427,193.3465118408203,186.13597106933597,146.66464233398438
63,B-D0-01_masks.tif,63,16156.0,949.6396103067892,376.470908917888,60.45850912479053,6.2269300776310255,0.9870207493424356,15.37870981217594,3228.5480935875216,1750.6749814310474,3452,0.2136667491953454,196.29953002929688,201.1474456787109,147.44525146484375
64,B-D0-01_masks.tif,64,19112.0,1196.4680374315355,505.0776719801245,55.42712086928468,9.112464513018152,0.9939603498604848,74.55558848521099,5084.114116785266,1643.5628401004603,4651,0.2433549602344077,205.72994995117188,208.4381866455078,166.34873962402344
65,B-D0-01_masks.tif,65,21303.0,1121.1543289325507,412.8982962904191,71.41563152610085,5.781623539091912,0.9849285337490143,1.0724778393718415,111.75425996338544,1819.3735624090505,10849,0.5092709946955828,175.25633239746094,172.0142822265625,133.6859588623047
66,B-D0-01_masks.tif,66,15547.0,835.7817459305202,310.9297023739244,65.59161525870333,4.740387946654008,0.977496162650328,28.741258068854467,3555.5843571106966,1730.504213031453,5049,0.3247571878819065,190.3753204345703,195.5187225341797,142.62547302246094
67,B-D0-01_masks.tif,67,17713.0,1059.095454429505,400.1649704075378,59.01879512612074,6.780297184183474,0.9890641194615922,-25.8310857541183,3344.504431773274,1788.3392423643652,6928,0.3911251623101677,198.32809448242188,194.5204925537109,139.4709930419922
68,B-D0-01_masks.tif,68,16458.0,932.9116882454314,383.6876774553921,58.56820514144479,6.551125760619939,0.9882810051525917,-75.14894358034311,2482.0159800704823,1705.5185320209016,8691,0.528071454611739,194.6208648681641,191.4911956787109,137.17190551757812
69,B-D0-01_masks.tif,69,8125.0,530.3259018078045,183.42922170322583,58.56825467707938,3.1318881314558054,0.947654964860218,-49.638384564120656,296.4099692307692,1759.6360615384615,4168,0.5129846153846154,203.5110321044922,201.02040100097656,141.62620544433594
70,B-D0-01_masks.tif,70,11010.0,639.7401153701776,241.4408637411296,59.817906915460256,4.036263991689886,0.9688230090584544,-60.63709512703037,3110.8528610354224,1785.8929155313351,5409,0.4912806539509536,198.4686584472656,199.2466278076172,149.99131774902344
71,B-D0-01_masks.tif,71,16821.0,967.539105243401,369.67159720349474,74.83770820897607,4.939643477205736,0.9792938904747028,-68.94085755292637,4700.972712680578,1808.125795137031,6587,0.3915938410320432,199.5254364013672,200.59967041015625,149.2589874267578
72,B-D0-01_masks.tif,72,4915.0,356.2842712474619,119.6130641632838,53.7574087960498,2.225052636318163,0.8933167742222171,-45.762846628009605,43.53957273652085,1823.5043743641916,4115,0.8372329603255341,178.12588500976562,174.1421661376953,126.66536712646484
73,B-D0-01_masks.tif,73,23405.0,1295.5807358037437,507.1551413277789,62.90843513341319,8.061798711925174,0.9922769938756208,67.93532958248825,3050.67468489639,1911.9162144840843,5481,0.2341807306131168,185.75515747070312,183.03175354003903,146.0459747314453
74,B-D0-01_masks.tif,74,19244.0,1079.379725676967,383.6234672983522,68.35294380031726,5.612391302692827,0.9839984227847844,43.25442690422156,302.62518187487007,1982.616555809603,4539,0.2358657243816254,176.02049255371094,177.39942932128906,130.8250732421875
75,B-D0-01_masks.tif,75,17854.0,1027.698484809835,461.9047229241682,51.212090522601606,9.01944674022464,0.993834745010296,3.777346606893098,3751.953175758933,2054.9912624621934,4783,0.2678951495463201,201.2605133056641,202.11248779296875,157.0332489013672
76,B-D0-01_masks.tif,76,21385.0,1138.3259018078045,463.9328187683272,66.60382893997017,6.965557778764768,0.9896411043689356,-10.37535592581026,124.47481879822304,2110.039700724807,8352,0.3905541267243395,181.04718017578125,175.68031311035156,125.64319610595705
77,B-D0-01_masks.tif,77,17217.0,986.8944443027284,371.3872411361379,61.3453685426777,6.0540387963887685,0.9862636067583932,-46.182946251513535,1621.353023174769,1973.692455131556,6957,0.404077365394668,211.72445678710935,208.340087890625,187.42030334472656
78,B-D0-01_masks.tif,78,10278.0,599.2548339959391,221.08507004272332,60.398081109528015,3.660465133681977,0.9619602863763296,26.127189130472107,54.89122397353571,1965.8053123175716,5396,0.5250048647596809,175.50555419921875,177.3024444580078,149.3144989013672
79,B-D0-01_masks.tif,79,24738.0,1402.4507934888325,506.9418664240594,75.22661841476342,6.738862880011775,0.9889284711473364,27.05853890915989,2375.2800145525102,2072.5431320236075,6227,0.2517180046891422,176.1376190185547,177.54937744140625,150.27734375
80,B-D0-01_masks.tif,80,17739.0,1078.509667991878,394.76635887003744,59.80518259850592,6.600872060206697,0.98845800328055,24.57814265296001,654.4524494052653,2089.990811206945,7560,0.426179604261796,185.21376037597656,181.4641571044922,148.884521484375
81,B-D0-01_masks.tif,81,19562.0,1331.764501987817,503.44042359339744,62.76004190159763,8.021671247172666,0.9921992292733868,33.87927134312191,756.0894591555056,2115.2880073612105,8842,0.4519987731315816,183.02589416503903,182.58685302734372,149.7748260498047
82,B-D0-01_masks.tif,82,21437.0,1259.5807358037437,513.9732714508162,67.19231421960664,7.649286639703792,0.9914178572911416,22.08641212749605,2916.995755003032,2154.345057610673,7143,0.3332089378177916,186.6381072998047,190.37841796875,155.9183807373047
83,B-D0-01_masks.tif,83,12980.0,749.539105243401,274.34806838570256,63.12601097073889,4.346038410582802,0.9731682649157032,-32.68023092630419,2229.8974576271185,2068.6496147919875,4549,0.350462249614792,211.4915313720703,207.7280731201172,156.34161376953125
84,B-D0-01_masks.tif,84,16844.0,883.0121933088197,382.5927331471358,57.91713382001546,6.60586441200784,0.9884755439708728,10.288274763102658,2753.901507955355,2125.791082878176,3531,0.2096295416765614,194.1826629638672,198.49334716796875,153.45652770996094
85,B-D0-01_masks.tif,85,17314.0,1199.764501987817,434.8586745034538,57.17091703850529,7.6062917481378065,0.991320135284133,-47.32172976174618,3122.678237264641,2123.1856878826384,5738,0.3314081090447037,204.4748992919922,203.2870330810547,150.99530029296875
86,B-D0-01_masks.tif,86,18537.0,1184.6934341759516,436.1161118028134,59.84013765695664,7.288019862235616,0.990541775716029,40.153337728094975,4648.266116415817,2171.2737767707827,9488,0.5118411824998651,190.35255432128903,198.6546173095703,166.51043701171875
87,B-D0-01_masks.tif,87,15508.0,884.8111831820431,348.1836932937816,65.20854314579464,5.33954105546117,0.9823061882232436,18.48872034886023,2915.1398632963637,2334.670428166108,8309,0.5357879803972143,191.1843719482422,194.1160125732422,160.97640991210938
88,B-D0-01_masks.tif,88,22475.0,1220.4680374315355,500.81559190455465,69.53215460365665,7.20264739039479,0.9903151288423598,-13.64462891423989,1147.0362625139044,2410.575928809789,5300,0.235817575083426,200.3560333251953,198.1152801513672,159.18113708496094
