image,label,area,perimeter,aspect_ratio,max_diameter,circularity
16121_mask.png,1,402.0,83.01219330881975,1.5073266696975798,28.635642126552707,0.7330812971399308
16121_mask.png,2,1239.0,129.1543289325507,1.1549656914824376,43.46262762420146,0.9333901982515608
16121_mask.png,3,1372.0,136.22539674441617,1.1111582557043367,43.41658669218482,0.9290686646056084
16121_mask.png,4,1110.0,121.74011537017762,1.1936050722960596,41.23105625617661,0.9411642557101179
16121_mask.png,5,1092.0,119.9827560572969,1.0519883489286244,38.07886552931954,0.9532237074885136
16121_mask.png,6,1425.0,139.05382386916236,1.1306521781612708,44.82186966202994,0.9261020725754139
16121_mask.png,7,1108.0,121.98275605729688,1.0581777765992293,38.600518131237564,0.9357347142488971
16121_mask.png,8,965.0,113.39696961966999,1.051074524172894,35.510561809129406,0.9430490454275983
16121_mask.png,9,1848.0,157.78174593052023,1.0977959687656063,50.32891812864648,0.9328210032950744
16121_mask.png,10,1754.0,153.88225099390854,1.067099335615226,49.57822102496216,0.9308128967113296
16121_mask.png,11,2016.0,166.36753236814712,1.0443722712469188,52.009614495783374,0.915299535040062
16121_mask.png,12,1125.0,124.46803743153546,1.1591714207182595,40.22437072223753,0.9125290582578809
16121_mask.png,13,1586.0,147.0538238691624,1.1416654583857013,48.27007354458868,0.9216380639163864
16121_mask.png,14,1126.0,122.5685424949238,1.0515984001563352,38.62641583165593,0.941868366507795
16121_mask.png,15,1163.0,124.8111831820431,1.0751089730399073,39.6232255123179,0.9381722400797551
16121_mask.png,16,1419.0,139.0538238691624,1.124715186246931,45.60701700396552,0.9222026954277277
16121_mask.png,17,1578.0,147.63961030678928,1.0145801865016835,45.45327270945405,0.9097269959097949
16121_mask.png,18,1451.0,141.9827560572969,1.0537730704417163,44.77722635447622,0.9044947955021928
16121_mask.png,19,1718.0,153.63961030678928,1.1374640404158507,50.80354318352215,0.914590381323109
16121_mask.png,20,1240.0,128.81118318204307,1.0537869498750125,41.340053217188775,0.9391271808047134
16121_mask.png,21,1400.0,137.29646455628165,1.024329395826845,42.720018726587654,0.9332955422363027
16121_mask.png,22,1123.0,122.32590180780451,1.0312393144609637,38.8329756778952,0.943089192501632
16121_mask.png,23,1594.0,147.05382386916236,1.105821331730212,47.634021455258214,0.9262869318302146
16121_mask.png,24,1791.0,156.12489168102786,1.0532984728965966,49.73932046178355,0.9233389363223874
16121_mask.png,25,1019.0,115.9827560572969,1.1128625924983717,37.73592452822641,0.9519128708806629
16121_mask.png,26,1053.0,118.66904755831213,1.1024430996406505,38.28837943815329,0.9396439498294497
