image,label,area,perimeter,aspect_ratio,max_diameter
11335_mask.png,1,1431.0,140.91168824543144,1.157904524479735,45.803929962395145
11335_mask.png,2,1006.0,119.59797974644667,1.4789200635288766,42.44997055358225
11335_mask.png,3,91.0,43.071067811865476,3.8816846566265735,19.1049731745428
11335_mask.png,4,1187.0,125.9827560572969,1.0087214659191985,39.05124837953327
11335_mask.png,5,1918.0,161.4386001800126,1.0161982180121145,49.8196748283246
11335_mask.png,6,1409.0,137.0538238691624,1.0105913535495634,42.720018726587654
11335_mask.png,7,1464.0,139.63961030678928,1.0390522945175527,43.9089968002003
11335_mask.png,8,1726.0,157.53910524340094,1.2201361209113775,52.009614495783374
11335_mask.png,9,2558.0,187.09545442950497,1.0198328185102008,58.008620049092706
11335_mask.png,10,1456.0,139.63961030678928,1.0529383876148075,44.204072210600685
11335_mask.png,11,1884.0,162.61017305526642,1.080391516198571,52.392747589718944
11335_mask.png,12,1343.0,142.3259018078045,1.3490129437618075,47.43416490252569
11335_mask.png,13,1527.0,147.29646455628165,1.054191037358312,46.647615158762406
11335_mask.png,14,1712.0,153.19595949289334,1.107517349317568,50.35871324805669
11335_mask.png,15,1512.0,143.53910524340097,1.0222864436074797,44.77722635447622
11335_mask.png,16,1523.0,152.3259018078045,1.0777138069622516,48.83646178829912
11335_mask.png,17,1010.0,122.32590180780451,1.016778941918842,39.44616584663204
11335_mask.png,18,1634.0,149.78174593052023,1.0751407870080785,47.75981574503821
11335_mask.png,19,1555.0,144.71067811865476,1.0333342367515856,45.27692569068709
11335_mask.png,20,1301.0,136.12489168102786,1.3650263846125839,47.53945729601885
11335_mask.png,21,1819.0,156.36753236814712,1.0544494879571422,49.040799340956916
11335_mask.png,22,2388.0,182.50966799187808,1.2025517258657135,59.682493245507096
11335_mask.png,23,1803.0,156.12489168102783,1.0274873932851958,48.54894437575342
11335_mask.png,24,1229.0,130.22539674441617,1.058540406851526,40.85339643163099
11335_mask.png,25,1876.0,159.19595949289334,1.0542118278701476,50.15974481593781
11335_mask.png,26,2472.0,183.4386001800126,1.1428496957983019,60.21627686929839
11335_mask.png,27,1113.0,123.39696961966999,1.1341074980296975,39.6232255123179
11335_mask.png,28,1934.0,162.95331880577402,1.0689509382072713,52.0
11335_mask.png,29,1429.0,143.9827560572969,1.2519861610118288,47.43416490252569
11335_mask.png,30,1621.0,147.78174593052023,1.0247924431391926,46.2709412050371
11335_mask.png,31,2155.0,172.0243866176395,1.192444715625695,56.43580423808985
11335_mask.png,32,830.0,110.66904755831213,1.5839249030242573,40.52159917870962
11335_mask.png,33,1604.0,148.12489168102783,1.2039864017347144,49.64876634922564
11335_mask.png,34,1596.0,147.29646455628165,1.1486812486880054,48.46648326421054
11335_mask.png,35,1692.0,153.0538238691624,1.2133225312452822,50.44799302251776
11335_mask.png,36,2996.0,214.89444430272832,1.3027940726037999,73.7563556583431
11335_mask.png,37,1262.0,132.95331880577402,1.04321683528362,43.965895873961216
11335_mask.png,38,1302.0,145.09545442950497,1.361452372274435,49.09175083453431
11335_mask.png,39,2006.0,165.78174593052023,1.0177437592507055,51.10772935672255
11335_mask.png,40,2142.0,185.5391052434009,1.5178958870342847,67.67569726275453
11335_mask.png,41,1438.0,140.91168824543144,1.1116051786562142,45.48626166217664
11335_mask.png,42,1781.0,157.78174593052023,1.1539559123150833,50.60632371551998
11335_mask.png,43,1836.0,157.78174593052023,1.0557667547713394,49.64876634922564
11335_mask.png,44,1449.0,142.22539674441617,1.1059562724192966,45.60701700396552
11335_mask.png,45,1526.0,147.74011537017762,1.0795172022327717,47.80167361086848
11335_mask.png,46,1556.0,149.78174593052023,1.0384918192510795,47.4236228055175
11335_mask.png,47,905.0,134.14213562373095,2.755249410464942,53.14132102234569
