image,label,area,perimeter,aspect_ratio,max_diameter
13765_mask.png,1,451.0,99.59797974644667,2.7351173719262487,41.048751503547585
13765_mask.png,2,410.0,91.69848480983501,2.8438684276860733,39.0
13765_mask.png,3,1700.0,152.12489168102786,1.016523942465749,47.4236228055175
13765_mask.png,4,1338.0,133.39696961967,1.0503366162278562,42.43819034784589
13765_mask.png,5,1467.0,141.53910524340094,1.1329576825787726,46.238512086787566
13765_mask.png,6,1968.0,163.4386001800126,1.0229329343339135,50.48762224545735
13765_mask.png,7,1341.0,134.46803743153546,1.026824531739199,41.48493702538308
13765_mask.png,8,1458.0,141.0538238691624,1.0536361352716548,44.94441010848846
13765_mask.png,9,1140.0,124.22539674441617,1.0537783630750486,38.8329756778952
13765_mask.png,10,2394.0,183.23759005323592,1.1113806494685878,58.69412236331676
13765_mask.png,11,1645.0,148.95331880577402,1.0276319958214981,46.17358552246078
13765_mask.png,12,1233.0,128.22539674441617,1.021762632904633,40.162171256046406
13765_mask.png,13,1409.0,138.71067811865476,1.118020960644827,44.94441010848846
13765_mask.png,14,1978.0,163.1959594928933,1.038754787465599,51.10772935672255
13765_mask.png,15,1451.0,139.05382386916236,1.0161505667554627,43.266615305567875
13765_mask.png,16,995.0,115.1543289325507,1.1321614471016956,37.656340767525464
13765_mask.png,17,1285.0,131.0538238691624,1.0352312179564511,41.048751503547585
13765_mask.png,18,2262.0,175.09545442950497,1.0349116157707199,55.362442142665635
13765_mask.png,19,2436.0,181.92388155425118,1.0320641058014108,56.71860364994893
13765_mask.png,20,1264.0,132.71067811865476,1.1464374179108634,43.41658669218482
13765_mask.png,21,1283.0,131.1543289325507,1.0386859824346668,41.400483088968905
13765_mask.png,22,1517.0,142.46803743153546,1.059995973785791,45.0
13765_mask.png,23,325.0,66.97056274847714,1.1471530578619942,22.20360331117452
13765_mask.png,24,2072.0,168.61017305526642,1.0669585806756856,53.48831648126533
13765_mask.png,25,1581.0,146.36753236814712,1.0541074654714861,46.17358552246078
13765_mask.png,26,1872.0,159.78174593052023,1.1040468083012387,50.99019513592785
13765_mask.png,27,1582.0,146.95331880577405,1.1162576244665046,47.12748667179272
13765_mask.png,28,2139.0,170.8528137423857,1.0327299025946883,52.952809179494906
13765_mask.png,29,1895.0,160.36753236814712,1.04025964574323,50.00999900019995
13765_mask.png,30,1545.0,144.71067811865476,1.0614211140204128,45.60701700396552
13765_mask.png,31,1196.0,126.46803743153546,1.0216472322706949,39.81205847478876
13765_mask.png,32,1383.0,137.05382386916236,1.0594418485085642,43.01162633521314
13765_mask.png,33,2416.0,179.6812408671319,1.0540276140890934,56.938563381947034
13765_mask.png,34,1181.0,125.98275605729688,1.0195933704600164,39.05124837953327
13765_mask.png,35,2106.0,169.19595949289334,1.0620504343850838,53.33854141237835
13765_mask.png,36,1972.0,166.09545442950497,1.0474680779718062,52.55473337388365
13765_mask.png,37,1873.0,159.53910524340094,1.034499919315627,49.47726750741192
13765_mask.png,38,1942.0,163.4386001800126,1.1718685887613525,53.33854141237835
13765_mask.png,39,1339.0,134.46803743153546,1.0064772332101108,41.48493702538308
13765_mask.png,40,2092.0,169.1959594928933,1.0431524424431216,52.630789467763066
13765_mask.png,41,1756.0,154.36753236814712,1.0181943984507906,47.53945729601885
13765_mask.png,42,2093.0,168.61017305526642,1.026898959162026,52.392747589718944
13765_mask.png,43,2355.0,179.92388155425118,1.022998592536706,55.90169943749474
13765_mask.png,44,1817.0,157.78174593052023,1.0393174809171257,49.040799340956916
13765_mask.png,45,1445.0,140.71067811865476,1.1274015367381998,44.77722635447622
13765_mask.png,46,1847.0,158.61017305526642,1.0239667087592181,49.47726750741192
13765_mask.png,47,1570.0,145.53910524340094,1.1215817278335967,46.87216658103186
13765_mask.png,48,1380.0,137.63961030678928,1.0973669559369876,44.204072210600685
13765_mask.png,49,2216.0,173.6812408671319,1.0421557336570686,54.817880294662984
13765_mask.png,50,1508.0,143.88225099390854,1.194375785541845,47.80167361086848
13765_mask.png,51,2017.0,166.02438661763952,1.0382977310859542,51.419840528729765
13765_mask.png,52,1314.0,133.05382386916236,1.1073609662786996,43.01162633521314
13765_mask.png,53,2072.0,168.2670273047588,1.00363296263095,51.62363799656123
13765_mask.png,54,1960.0,163.4386001800126,1.0414798160550207,50.695167422546305
13765_mask.png,55,1731.0,153.78174593052023,1.0754214377778861,48.41487374764082
13765_mask.png,56,1437.0,138.71067811865476,1.028326537741804,43.266615305567875
13765_mask.png,57,1172.0,124.81118318204308,1.0310775106659473,39.05124837953327
13765_mask.png,58,1721.0,153.19595949289334,1.1096173090268568,49.39635614091387
13765_mask.png,59,1274.0,131.29646455628165,1.0459339948269852,41.19465984809196
13765_mask.png,60,1994.0,163.78174593052023,1.0546903659114264,52.20153254455275
13765_mask.png,61,1952.0,162.8528137423857,1.0992472073080768,52.49761899362675
13765_mask.png,62,2332.0,177.6812408671319,1.0366698902826323,55.31726674375732
13765_mask.png,63,840.0,106.66904755831213,1.3076315919907278,37.36308338453881
13765_mask.png,64,1908.0,161.4386001800126,1.06097620667713,50.32891812864648
13765_mask.png,65,1929.0,161.19595949289334,1.0616252857548625,51.19570294468082
13765_mask.png,66,1513.0,143.29646455628165,1.0184519810574502,44.27188724235731
13765_mask.png,67,1600.0,147.53910524340094,1.0748461791043191,46.84015371452148
13765_mask.png,68,1455.0,140.46803743153546,1.030344284079116,43.60045871318328
13765_mask.png,69,913.0,110.91168824543142,1.0754252967903006,35.35533905932738
13765_mask.png,70,465.0,77.59797974644665,1.1377328196590224,25.298221281347036
13765_mask.png,71,1882.0,159.19595949289334,1.0250963321398026,49.36598018878993
13765_mask.png,72,1435.0,138.46803743153546,1.0264768565564066,43.174066289845804
13765_mask.png,73,1348.0,136.12489168102783,1.1990557014067373,45.70557952810576
13765_mask.png,74,1604.0,147.53910524340094,1.0384160989731814,46.32493928760188
13765_mask.png,75,1679.0,152.36753236814712,1.0425409081848713,47.16990566028302
13765_mask.png,76,1667.0,150.95331880577402,1.0530527849036115,47.80167361086848
13765_mask.png,77,1511.0,143.53910524340094,1.0730745979322018,45.5411901469428
13765_mask.png,78,1991.0,164.26702730475878,1.0350210088365304,51.419840528729765
13765_mask.png,79,1439.0,140.95331880577402,1.0200426984460245,43.41658669218482
13765_mask.png,80,1791.0,154.36753236814712,1.0410276297758503,48.507731342539614
13765_mask.png,81,1604.0,146.71067811865476,1.0438073405825707,46.61544808322666
13765_mask.png,82,1969.0,164.0243866176395,1.018935820894824,51.07837115648854
13765_mask.png,83,1411.0,139.0538238691624,1.0721610219777185,44.721359549995796
13765_mask.png,84,1982.0,164.2670273047588,1.0211149941435274,51.088159097779204
13765_mask.png,85,1336.0,133.63961030678928,1.0450310951676214,41.78516483155236
13765_mask.png,86,1562.0,145.29646455628165,1.0567547321421908,45.60701700396552
13765_mask.png,87,1331.0,134.46803743153546,1.0318753868646018,41.43669871020132
13765_mask.png,88,1702.0,152.71067811865476,1.0807205125994073,48.91829923454004
13765_mask.png,89,1305.0,133.53910524340094,1.0553760654190323,42.1070065428546
13765_mask.png,90,1586.0,146.36753236814712,1.0582678705753195,45.803929962395145
13765_mask.png,91,1561.0,144.95331880577402,1.0759520269401077,46.69047011971501
13765_mask.png,92,1350.0,135.0538238691624,1.1242517952890398,43.73785545725808
13765_mask.png,93,1303.0,133.0538238691624,1.0357231102485884,41.48493702538308
13765_mask.png,94,2080.0,168.2670273047588,1.0112620391831473,51.86520991955976
13765_mask.png,95,2267.0,178.26702730475878,1.12442642010613,57.201398584300364
13765_mask.png,96,1421.0,139.05382386916236,1.1755979125441278,46.22769732530488
13765_mask.png,97,854.0,106.08326112068522,1.018651594161515,33.28663395418648
13765_mask.png,98,1417.0,139.39696961967,1.0847078385437472,45.48626166217664
13765_mask.png,99,1309.0,132.81118318204307,1.1197902915655848,43.32435804486894
13765_mask.png,100,1241.0,129.39696961967,1.0671291802070402,40.80441152620633
