image,label,area,perimeter,aspect_ratio,max_diameter
13745_mask.png,1,520.0,90.2842712474619,1.8908056801068656,34.52535300326414
13745_mask.png,2,770.0,111.11269837220809,1.8168863561521948,41.773197148410844
13745_mask.png,3,1080.0,133.84062043356596,1.7865877876302572,50.08991914547278
13745_mask.png,4,1321.0,133.39696961967,1.1241944975475555,42.7551166528639
13745_mask.png,5,181.0,58.59188309203678,2.721450906774347,26.0
13745_mask.png,6,567.0,96.2842712474619,2.070455363083618,37.656340767525464
13745_mask.png,7,1326.0,141.01219330881975,1.5909739428754284,50.96076922496363
13745_mask.png,8,1507.0,142.71067811865476,1.176670587127743,47.265209192385896
13745_mask.png,9,1055.0,135.59797974644667,2.0092509416658744,52.3450093132096
13745_mask.png,10,2125.0,171.4386001800126,1.050027284823802,53.71219600798314
13745_mask.png,11,1088.0,121.39696961966999,1.114012173195981,39.56008088970496
13745_mask.png,12,1116.0,129.01219330881975,1.4710029856899831,44.91102314577124
13745_mask.png,13,1969.0,163.19595949289334,1.0458704967423786,50.96076922496363
13745_mask.png,14,1356.0,136.95331880577402,1.1892532510864986,46.389654018972806
13745_mask.png,15,1720.0,152.36753236814712,1.024187385869502,47.43416490252569
13745_mask.png,16,1446.0,139.88225099390857,1.151261767061516,45.69463863518345
13745_mask.png,17,1587.0,145.53910524340094,1.1366788662338556,48.27007354458868
13745_mask.png,18,1026.0,116.81118318204308,1.0278888971790778,36.87817782917155
13745_mask.png,19,1748.0,153.19595949289334,1.036471549784004,47.53945729601885
13745_mask.png,20,1465.0,140.22539674441617,1.049571072380126,44.27188724235731
13745_mask.png,21,1641.0,148.95331880577402,1.1571539818275998,49.16299421312742
13745_mask.png,22,1258.0,130.46803743153546,1.0625942367213645,41.340053217188775
13745_mask.png,23,1662.0,150.71067811865476,1.1450575354102706,48.83646178829912
13745_mask.png,24,1552.0,149.53910524340094,1.4139243296635542,52.46903848937962
13745_mask.png,25,1255.0,130.81118318204307,1.1884161618265792,43.32435804486894
13745_mask.png,26,1183.0,128.8111831820431,1.3517424787292807,45.12205669071391
13745_mask.png,27,1939.0,161.78174593052023,1.0510961423357208,51.03920062069938
13745_mask.png,28,1805.0,156.95331880577402,1.1207631864115415,50.80354318352215
13745_mask.png,29,1844.0,158.95331880577402,1.0309607112424064,49.24428900898052
13745_mask.png,30,1718.0,153.53910524340094,1.0082819890484307,47.20169488482379
13745_mask.png,31,1398.0,139.0538238691624,1.0226918523362796,43.32435804486894
13745_mask.png,32,909.0,110.32590180780451,1.086219845167095,34.92849839314596
13745_mask.png,33,1729.0,153.78174593052023,1.1602436155736022,50.635955604688654
