image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
R-20-1-9_masks.tif,1,18726.0,978.0832611206852,394.71848805853114,63.58044090043289,6.208174754193057,0.9869416888928634,-11.434097881372955,4251.8391541172705,171.6702979814162,3956,0.21125707572359287,205.72219848632812,203.1949005126953,147.92037963867188
R-20-1-9_masks.tif,2,14325.0,862.4264068711929,341.40496196264763,65.0295813386194,5.2499947706090495,0.9816917788104664,-79.90626226016389,4619.635043630017,58.24802792321117,4524,0.31581151832460735,199.385498046875,201.36538696289062,153.38705444335938
R-20-1-9_masks.tif,3,8839.0,682.6274169979695,301.62231160789327,38.92445584159947,7.748915304951868,0.9916380463151874,-6.11549265557168,5416.11709469397,182.32209525964475,2280,0.2579477316438511,208.049560546875,213.521484375,128.0877227783203
R-20-1-9_masks.tif,4,21513.0,1260.1076477383249,462.4469429757395,68.34374478248822,6.766485278901965,0.9890191806658731,52.64696087850698,649.2831311300145,223.90066471435875,7064,0.3283595965230326,179.89707946777344,185.6166534423828,140.91407775878906
R-20-1-9_masks.tif,5,13865.0,839.6812408671319,316.6531555812885,57.373750457807695,5.519129446037405,0.983448478756065,-37.740715030610446,1678.0729895420122,266.64926072845293,4357,0.3142445005409304,202.4443359375,197.33876037597656,150.4815216064453
R-20-1-9_masks.tif,6,18702.0,1127.8233764908628,416.3900609647043,62.177323137506924,6.696815494032218,0.9887882141243883,60.33856133493594,3301.078547748904,229.45620789220405,5790,0.3095925569457812,199.6031036376953,198.97080993652344,154.60069274902344
R-20-1-9_masks.tif,7,22705.0,1216.651803615609,446.87068248552134,70.64073099156145,6.325963452146373,0.9874265180471393,-64.74528941629852,2989.8907289143363,279.8255890772958,7157,0.3152169125743228,214.99929809570312,208.76498413085938,153.61282348632812
R-20-1-9_masks.tif,8,15299.0,1145.6396103067893,475.67834741995097,53.6683135201514,8.863299705539342,0.9936148976983104,-74.03398953668689,1908.9089482972743,295.0728805804301,0,0.0,,,
R-20-1-9_masks.tif,9,15026.0,1003.1543289325507,411.30130008464965,48.990559990134265,8.39552150796965,0.9928809295355493,-74.8458648537582,1868.7372554239319,269.56189271928656,0,0.0,,,
R-20-1-9_masks.tif,10,23863.0,1093.5979797464465,455.74081409621476,70.17133555313742,6.494686334580362,0.9880752075798181,-3.093861490997727,3068.9255332523153,501.8600762687005,0,0.0,,,
R-20-1-9_masks.tif,11,19903.0,1075.5391052434009,414.77154547762416,63.72044283950881,6.5092382757335745,0.9881287856292468,69.12212306307161,3399.236446766819,356.9413656232729,9005,0.4524443551223434,199.00521850585938,196.29617309570312,146.29161071777344
R-20-1-9_masks.tif,12,16860.0,964.9116882454314,387.2043527339357,65.07467633105063,5.950154108552664,0.9857762780649787,13.273432115436702,614.9428825622775,516.0654804270463,6602,0.3915776986951364,181.22962951660156,183.4197235107422,143.48410034179688
R-20-1-9_masks.tif,13,16735.0,824.2842712474619,353.0070407546062,63.76557521322522,5.53601280274174,0.9835501232242834,-2.607248018702294,2991.7720346579026,500.9403645055273,5591,0.33409023005676725,202.48202514648438,199.02932739257812,134.56143188476562
R-20-1-9_masks.tif,14,19899.0,1183.8233764908628,441.12538365953304,65.38188520245315,6.74690523672728,0.9889549973974093,28.25163549170896,2821.0278908487862,556.3570531182471,8114,0.40775918387858684,199.58750915527344,200.07443237304688,153.24217224121094
R-20-1-9_masks.tif,15,17765.0,1230.4507934888325,436.5240555569548,54.48670468755505,8.011570126329524,0.9921794686179422,-33.60977988943573,3837.347987616099,595.7720236419926,6907,0.38879819870531945,211.26002502441406,203.14608764648438,157.27175903320312
R-20-1-9_masks.tif,16,19030.0,1161.2375900532359,432.1443418159089,60.61236909076355,7.129639515802418,0.990114771034152,-29.50790612280427,3888.306358381503,606.615922228061,8067,0.4239096163951655,213.5516357421875,205.93479919433594,155.25547790527344
R-20-1-9_masks.tif,17,14299.0,830.4680374315354,312.3687442867839,65.89285171283386,4.740555859505232,0.9774977751654146,62.10762375695659,3582.619973424715,570.0836422127421,7300,0.5105252115532555,200.11643981933594,200.8198699951172,149.52041625976562
R-20-1-9_masks.tif,18,17675.0,942.8944443027283,338.7113112107749,67.48478337664795,5.019076809068941,0.9799507594522541,42.86221813748699,2259.2082036775105,612.0840169731259,7108,0.4021499292786421,188.08863830566406,187.22482299804688,131.69949340820312
R-20-1-9_masks.tif,19,13655.0,535.0121933088197,140.91014204128433,124.46478360093842,1.1321286066994931,0.4688234882907922,-1.330944389201333,874.9397290369828,567.1712925668253,0,0.0,,,
R-20-1-9_masks.tif,20,15696.0,922.1248916810279,358.56771019738375,61.339562229386914,5.845618996374236,0.9852591754616202,22.060372113159968,3529.5779179408764,697.7287844036697,7555,0.48133282364933744,191.70840454101562,192.59947204589844,148.26181030273438
R-20-1-9_masks.tif,21,25345.0,1434.7350647362941,515.2730525201497,72.30528537937677,7.12635390091577,0.9901056081815098,51.5440330528772,3039.7859538370485,741.8185835470507,8009,0.3159992108897218,192.22137451171875,190.4970703125,135.841552734375
R-20-1-9_masks.tif,22,14688.0,951.095454429505,362.58554700653775,56.11637764194249,6.461314187456286,0.9879509553091149,31.20593935024253,5064.550245098039,715.8561410675381,6847,0.4661628540305011,193.2041778564453,195.48605346679688,150.34219360351562
R-20-1-9_masks.tif,23,23369.0,1330.79393923934,491.73698916921165,61.9865531480621,7.932962299010893,0.9920230870660984,-27.023531781703838,3667.015105481621,807.569900295263,7718,0.3302665924943301,203.3916778564453,197.3664093017578,145.48976135253906
R-20-1-9_masks.tif,24,22502.0,1254.208152801713,453.8535417331743,67.52398334584471,6.721368012438258,0.9888704358187322,-31.3309458800761,1669.331259443605,802.2272686872278,6586,0.2926850946582526,205.43304443359375,195.6211700439453,134.20498657226562
R-20-1-9_masks.tif,25,20232.0,1174.4091629284899,429.8375232415068,73.35603507139824,5.859606817941308,0.9853299921846455,-26.617492477939212,1891.5066725978647,795.519128113879,6191,0.3060003954132068,208.03392028808594,206.0261688232422,160.17185974121094
