image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
R-D0-17_masks.tif,1,10254.0,646.5269119345812,263.25906319603126,58.24791529532234,4.519630648775726,0.9752155310325499,11.000298930793814,132.73356738833627,94.66647162083089,4376,0.42676028866783694,185.39694213867188,183.31443786621094,136.19081115722656
R-D0-17_masks.tif,2,11699.0,733.9411254969543,314.3452214987974,55.260424138955486,5.688433022308305,0.9844267364811158,13.545724897359767,212.22198478502438,112.93939652961791,4296,0.36721087272416447,187.41619873046875,190.08868408203125,149.79562377929688
R-D0-17_masks.tif,3,5283.0,502.18376618407353,194.97222506629868,42.030457298693904,4.638831875673107,0.9764880559124888,-68.20974772060438,3130.665720234715,29.89381033503691,0,0.0,,,
R-D0-17_masks.tif,4,7841.0,521.4974746830583,186.70244160980909,57.431013652732894,3.2508992917788198,0.9515134344429835,46.86948855605267,4152.911235811759,53.66955745440632,1990,0.25379415890830254,200.69949340820312,206.2688446044922,143.7040252685547
R-D0-17_masks.tif,5,12098.0,717.2548339959391,284.22300950581854,57.907765180822985,4.9082020108754465,0.9790249076450054,17.25922580156927,4723.472557447512,114.53794015539759,3691,0.3050917507025955,198.5971221923828,203.9696502685547,145.69276428222656
R-D0-17_masks.tif,6,16945.0,1025.7228714274745,372.2018457226371,61.53795401388869,6.048329875228444,0.986237482387921,-42.31462053250665,1552.1786957804661,123.3652994983771,6536,0.385718501032753,203.41294860839844,200.9851531982422,153.2805938720703
R-D0-17_masks.tif,7,13762.0,859.4974746830583,353.52274971100456,54.86534733894334,6.4434614352668955,0.9878836847785308,13.628023997084359,3344.5200552245315,169.3564162185729,3947,0.28680424356924866,193.40765380859375,195.31517028808594,146.3189697265625
R-D0-17_masks.tif,8,15786.0,1006.0243866176395,371.8113400273185,57.82814159755442,6.429591713579165,0.9878310321792596,22.471859593502273,3405.6482326111745,180.83973140757632,4547,0.28804003547447105,190.04595947265625,192.0569610595703,148.83505249023438
R-D0-17_masks.tif,9,14022.0,799.698484809835,341.90007656196383,54.76042997699319,6.2435608468671315,0.9870902536376489,8.332512817200191,4950.630509199829,186.80145485665383,3953,0.281914134930823,183.21299743652344,190.17556762695312,143.97496032714844
R-D0-17_masks.tif,10,22450.0,1394.2497833620557,518.5881987731725,60.32726038341015,8.596249779573665,0.9932106413588815,33.302031180673765,3531.4264142538977,259.62178173719377,6881,0.3065033407572383,187.35154724121094,190.80569458007812,134.46853637695312
R-D0-17_masks.tif,11,19308.0,1275.379725676967,491.07609462381447,53.80343059030163,9.127226447012724,0.993979929651417,27.93808370698476,1226.0741661487466,364.0424694427181,6094,0.31562046819970996,185.9410858154297,189.2198944091797,158.40072631835938
R-D0-17_masks.tif,12,21129.0,1205.8233764908628,464.014286898866,65.39689484218675,7.0953565611732365,0.9900185317513709,63.258606790235206,1892.356808178333,289.4377395996024,7492,0.354583747456103,188.8005828857422,193.61785888671875,148.5351104736328
R-D0-17_masks.tif,13,22036.0,1303.0365799264591,477.87336631884466,60.232596084792,7.933799925311569,0.9920247781034659,30.37081066420173,248.3203848248321,436.14952804501723,8889,0.4033853693955346,176.76364135742188,177.11834716796875,137.54348754882812
R-D0-17_masks.tif,14,8040.0,685.7989898732233,309.82348289636104,34.98965782857412,8.854715996775063,0.9936024724653736,-5.402535884961976,725.9996268656716,419.589552238806,0,0.0,,,
R-D0-17_masks.tif,15,16912.0,916.2253967444162,363.7483348054544,60.21705033675616,6.040620269030754,0.9862020840341141,70.18435852561754,3457.4749290444656,378.93832781456956,5932,0.35075685903500475,182.59036254882812,186.77377319335938,141.89430236816406
R-D0-17_masks.tif,16,19831.0,1322.9360748630709,471.4852598582525,64.24457483267638,7.338911668202736,0.9906731127160581,-33.66851556025563,4042.068932479451,598.1659018708083,5504,0.27754525742524333,208.14407348632812,207.03125,153.6731414794922
R-D0-17_masks.tif,17,22023.0,1011.840620433566,411.29413957475,72.1916863607729,5.6972507543228215,0.9844752849951441,3.3797271541376492,2037.516233029106,618.5689506425101,8400,0.38141942514643784,186.58619689941406,186.42904663085938,145.5701141357422
R-D0-17_masks.tif,18,20774.0,1355.5634918610403,478.05953159762254,57.727764083447596,8.281275729068078,0.9926824209858593,-43.429354957932986,3121.224800231058,600.774237027053,5255,0.2529604313083662,210.59677124023438,206.7961883544922,146.73377990722656
R-D0-17_masks.tif,19,22021.0,1446.1492782986675,528.0393978584968,58.31247198365361,9.055342363234386,0.9938836767126333,47.094318666352066,990.1873666046047,621.8868352935834,6264,0.28445574678715774,192.36749267578125,194.46408081054688,155.89256286621094
R-D0-17_masks.tif,20,21345.0,1254.2497833620557,453.91408285235195,63.106159531612484,7.1928649472793165,0.9902886384289511,44.39243628452824,4852.939330053877,604.8304520965097,6509,0.304942609510424,181.41696166992188,181.96450805664062,124.10354614257812
R-D0-17_masks.tif,21,9464.0,615.9827560572969,208.8187252167008,61.56237061015634,3.3919864220149223,0.9555551210313639,-37.797017201727144,744.8852493660186,580.1272189349113,4946,0.5226120033812341,202.80934143066406,201.88636779785156,160.20925903320312
R-D0-17_masks.tif,22,16449.0,864.5685424949238,336.05109720213926,67.8327516746344,4.954112709654432,0.9794159336844495,-17.785370920666043,643.4513344276248,692.9697853972885,6829,0.41516201592801993,199.1653289794922,198.46331787109375,148.6306915283203
R-D0-17_masks.tif,23,20337.0,1168.3086578651014,413.64012605632615,68.89131152784933,6.004242289524595,0.9860331947050531,59.141122621704696,1425.974184983036,645.3523135172346,7761,0.38161970792152233,193.86959838867188,195.9474334716797,149.22329711914062
R-D0-17_masks.tif,24,20009.0,1190.9360748630709,441.305811206481,61.73822821310404,7.148015483748741,0.99016578325984,43.90284770789026,1140.7333699835074,680.9852066570044,8879,0.44375031235943824,190.58148193359375,192.56796264648438,152.57247924804688
