image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
0016_masks.tif,1,11369.0,710.7695526217004,266.3437159522841,57.76598373369774,4.6107362627135995,0.9761971383723596,76.00369301304725,1648.5238807282963,36.35104230803061,3694,0.32491863840267393,182.24688720703125,186.53952026367188,133.3126678466797
0016_masks.tif,2,6838.0,555.840620433566,206.77539578864582,46.58610982103205,4.4385632666691075,0.9742898711426182,64.67434710326873,1768.0693185141854,38.31017841474115,830,0.12138052062006435,176.89157104492188,191.75059509277344,126.98072052001953
0016_masks.tif,3,20938.0,1196.6934341759516,422.05414868263455,67.66271053826753,6.237618110849052,0.9870654817912837,51.034877676187605,3296.116247970198,121.0595090266501,7588,0.3624032858916802,180.34146118164062,180.74644470214844,136.63665771484375
0016_masks.tif,4,12302.0,800.8528137423857,299.3540296394086,56.68386414835678,5.281115430943792,0.9819088992581,45.97217971285987,4501.368964396033,87.87254105023574,5812,0.4724435051211185,181.41432189941406,182.21954345703125,142.34617614746094
0016_masks.tif,5,6631.0,491.7989898732233,212.62158061037678,44.15244808196829,4.815623818087014,0.9782016139069433,9.620885052164953,4815.8608053084,82.7096968782989,1394,0.21022470215653746,178.34146118164062,178.52798461914062,124.9777603149414
0016_masks.tif,6,5242.0,372.97056274847716,140.62301050322765,50.65929284167259,2.775858142013985,0.9328561995799496,-5.248648814895087,4852.918924074781,56.88401373521557,891,0.16997329263639832,174.94276428222656,175.89450073242188,122.64197540283203
0016_masks.tif,7,7782.0,387.4558441227157,107.196749520012,93.91265956948322,1.1414515360487718,0.48217032922571934,1.751252883768166,4738.537650989463,111.9627345155487,0,0.0,,,
0016_masks.tif,8,22878.0,1420.350288425444,478.77732471706065,88.54504448231673,5.407161151888935,0.9827498270815265,37.605735139437265,2437.221959961535,301.6857242765976,5553,0.24272226593233676,192.1426239013672,188.99351501464844,138.6738739013672
0016_masks.tif,9,13325.0,772.6690475583121,302.572463172581,59.44120028435467,5.090281853750187,0.9805132874484666,76.32648492862633,2314.214033771107,319.03744840525326,6870,0.5155722326454034,184.95748901367188,187.41018676757812,143.50144958496094
0016_masks.tif,10,14133.0,988.953318805774,354.34798502843773,55.41940586504566,6.393933307248489,0.9876940753149123,-68.5910618689016,3085.928394537607,340.19684426519495,4810,0.34033821552395105,198.98004150390625,199.84303283691406,155.19895935058594
0016_masks.tif,11,17434.0,953.4974746830583,384.1764291607176,61.67820738830224,6.228722354754748,0.9870282667446425,-7.752153944856506,3125.7556498795457,521.9157393598715,9026,0.5177239876104164,191.3625030517578,187.7584686279297,135.890869140625
0016_masks.tif,12,19213.0,1027.095454429505,372.08108481437387,69.73931918649508,5.335312835781552,0.9822778794385022,-28.105947458455177,4992.0713058866395,553.8562431686879,11045,0.5748711809712174,189.0518798828125,185.2714385986328,146.1432342529297
0016_masks.tif,13,24824.0,1486.9360748630709,455.36349064522983,118.7386191705622,3.8350074628299535,0.9654048230982964,56.68143998765352,2176.8544553657753,509.97530615533356,9364,0.37721559780857233,190.91905212402344,193.6129913330078,146.5559539794922
0016_masks.tif,14,16284.0,874.7695526217004,340.7306193481416,62.62008142412711,5.441235648359607,0.9829670673559442,-83.91825612418432,2266.2962417096537,405.4506263817244,8067,0.4953942520265291,186.14752197265625,186.28585815429688,141.1071014404297
0016_masks.tif,15,13056.0,718.7106781186548,258.8191502593193,67.193638697463,3.8518400740975416,0.9657118824432622,-54.553033576642456,2373.2747395833335,466.5008425245098,8027,0.6148131127450981,188.7235565185547,187.86944580078125,142.39503479003906
0016_masks.tif,16,17734.0,1029.8233764908628,389.37808959658093,63.78200088593401,6.1048271328604775,0.9864927707935416,-33.481076235037364,5077.6472313070935,528.3735761813466,7855,0.44293447614751325,196.45359802246094,195.02723693847656,150.430419921875
0016_masks.tif,17,19712.0,946.8111831820431,373.2435014551878,68.56834196195494,5.4433794193577185,0.9829805970267769,74.44116342702274,2929.948711444805,486.6843547077922,6329,0.3210734577922078,185.6173095703125,183.07742309570312,124.13872528076172
0016_masks.tif,18,22689.0,1155.254833995939,484.21326634253455,62.609017878866084,7.733922088977259,0.9916054560498796,7.187776276565735,1717.8140067874301,701.9920225660012,10708,0.4719467583410463,192.46713256835938,190.49411010742188,139.94583129882812
0016_masks.tif,19,18937.0,1060.3086578651014,391.13662331447074,63.26114781813506,6.182888499571987,0.9868339470000673,55.11789691741333,5275.036225378888,600.8711517135766,6946,0.36679516290859165,177.7980194091797,178.57456970214844,135.1693115234375
