sequence,image,label,area,perimeter,aspect_ratio,max_diameter,circularity
1,18669_mask.png,1,1325.0,133.88225099390857,1.131335123687039,43.56604182158393,0.9289230319308964
2,18669_mask.png,2,1386.0,137.0538238691624,1.0871497011191724,44.10215414239989,0.9272370576005332
3,18669_mask.png,3,1086.0,120.5685424949238,1.173337584465875,40.311288741492746,0.9387969444617036
4,18669_mask.png,4,1238.0,129.63961030678928,1.023863683948129,40.024992192379,0.9256676256098848
5,18669_mask.png,5,1347.0,134.22539674441617,1.0975377828703423,43.01162633521314,0.9395244078389016
6,18669_mask.png,6,1423.0,141.0538238691624,1.1491503339612288,46.61544808322666,0.8987626911523339
7,18669_mask.png,7,1565.0,146.71067811865476,1.173687641302258,47.67598976424087,0.9136939662174814
8,18669_mask.png,8,1521.0,143.88225099390857,1.0704416122334055,45.31004303683677,0.9232612980536676
9,18669_mask.png,9,1249.0,129.39696961967,1.0529107435776104,40.60788100849391,0.9373981480853988
10,18669_mask.png,10,1280.0,131.39696961967,1.064266956584362,42.05948168962618,0.931642163116954
11,18669_mask.png,11,1154.0,124.5685424949238,1.0918385512357822,40.0,0.9345421777813812
12,18669_mask.png,12,1646.0,148.95331880577405,1.0495993364809817,46.61544808322666,0.9322648859372058
13,18669_mask.png,13,470.0,81.25483399593904,1.466591072490102,29.068883707497267,0.8945596545458536
14,18669_mask.png,14,1245.0,129.88225099390854,1.0621840637628186,41.0,0.9274267151175204
15,18669_mask.png,15,1592.0,148.36753236814712,1.188526667709689,48.60041152089147,0.9088143591156508
16,18669_mask.png,16,1534.0,143.53910524340094,1.04379845034874,45.35416188179427,0.9356097828753618
17,18669_mask.png,17,1356.0,135.39696961967,1.1337546912270335,44.40720662234904,0.9295048601176163
18,18669_mask.png,18,1315.0,134.22539674441617,1.09458289156516,42.80186911806539,0.9172046000802936
19,18669_mask.png,19,1426.0,142.46803743153546,1.33722039124293,49.09175083453431,0.8828654186940921
20,18669_mask.png,20,1181.0,127.39696961967,1.1663925399276245,42.5440947723653,0.9144112624118328
21,18669_mask.png,21,1076.0,119.1543289325507,1.1284115242031456,38.8329756778952,0.9523629358987384
