image,label,area,perimeter,aspect_ratio,max_diameter
14261_mask.png,1,855.0,110.18376618407356,1.2652224085647639,36.49657518178932
14261_mask.png,2,691.0,113.35533905932738,2.4984400660271553,47.042533945356304
14261_mask.png,3,1322.0,138.91168824543144,1.4408188787001297,49.39635614091387
14261_mask.png,4,1134.0,132.18376618407356,1.5873913567936528,46.57252408878007
14261_mask.png,5,1244.0,133.25483399593904,1.4053713754640502,45.89117562233506
14261_mask.png,6,935.0,115.94112549695429,1.3025540931156165,39.0
14261_mask.png,7,437.0,96.2842712474619,2.780198922319445,41.048751503547585
14261_mask.png,8,364.0,80.04163056034261,2.2875135955056938,32.38826948140329
14261_mask.png,9,1890.0,160.8528137423857,1.1414387292114545,52.773099207835045
14261_mask.png,10,1824.0,158.61017305526642,1.0269597847472234,48.82622246293481
14261_mask.png,11,2320.0,177.6812408671319,1.0131509776835879,54.817880294662984
14261_mask.png,12,1252.0,129.39696961967,1.0749921321470164,41.23105625617661
14261_mask.png,13,1639.0,149.53910524340094,1.0437548261582383,46.486557196677836
14261_mask.png,14,703.0,96.66904755831214,1.0613566373923748,31.04834939252005
14261_mask.png,15,1689.0,150.95331880577402,1.0463676150296624,47.16990566028302
14261_mask.png,16,2359.0,179.6812408671319,1.186797876838071,59.36328831862332
14261_mask.png,17,1371.0,136.71067811865476,1.136088698940039,44.64302857109943
14261_mask.png,18,1894.0,159.53910524340094,1.1204864957673495,52.839379254491625
14261_mask.png,19,1353.0,137.63961030678928,1.2558886653841448,46.861498055439924
14261_mask.png,20,1799.0,155.78174593052023,1.0362458975120556,48.507731342539614
14261_mask.png,21,1261.0,131.29646455628165,1.0797022008582848,41.97618372363071
14261_mask.png,22,1291.0,131.88225099390857,1.0169369396362742,41.0
14261_mask.png,23,1518.0,143.29646455628165,1.0231056608545066,44.40720662234904
14261_mask.png,24,1432.0,140.12489168102786,1.0457167751667658,43.56604182158393
14261_mask.png,25,1340.0,135.0538238691624,1.1778822436140846,44.553338819890925
14261_mask.png,26,1545.0,143.53910524340094,1.051880363531311,45.35416188179427
14261_mask.png,27,1517.0,142.71067811865476,1.0303599635027665,44.553338819890925
14261_mask.png,28,2360.0,178.8528137423857,1.0328059194533394,55.569775957799216
14261_mask.png,29,685.0,95.25483399593904,1.1227749627986785,31.04834939252005
14261_mask.png,30,2396.0,180.8528137423857,1.0593461364123982,57.0087712549569
14261_mask.png,31,1709.0,151.29646455628165,1.1347725603961876,50.0
14261_mask.png,32,1740.0,153.78174593052023,1.0270582647625308,47.92702786528704
14261_mask.png,33,1296.0,131.63961030678928,1.0450965929491527,41.7612260356422
14261_mask.png,34,1659.0,150.71067811865476,1.06736404777573,47.38143096192854
14261_mask.png,35,1615.0,148.61017305526642,1.1030104242906902,47.01063709417264
14261_mask.png,36,1712.0,153.53910524340094,1.156858238292338,50.00999900019995
14261_mask.png,37,1789.0,155.78174593052023,1.0460271094523865,49.040799340956916
14261_mask.png,38,1243.0,129.1543289325507,1.0667819321318641,41.400483088968905
14261_mask.png,39,1197.0,127.05382386916237,1.0148935426971182,39.21734310225516
14261_mask.png,40,2012.0,165.78174593052023,1.1435464933050772,54.20332093147061
14261_mask.png,41,1998.0,165.19595949289334,1.0837840956148888,52.43090691567332
14261_mask.png,42,1566.0,146.36753236814712,1.0838726242425956,46.17358552246078
14261_mask.png,43,1216.0,129.05382386916236,1.1494778640810868,42.20189569201838
14261_mask.png,44,1841.0,156.95331880577402,1.008202954952222,48.75448697299562
14261_mask.png,45,1295.0,130.8111831820431,1.0276321980854095,41.340053217188775
14261_mask.png,46,1695.0,152.36753236814712,1.082567179003836,48.16637831516918
14261_mask.png,47,429.0,89.11269837220809,2.4272608113256404,37.013511046643494
14261_mask.png,48,1890.0,160.12489168102783,1.0902415201603837,51.088159097779204
14261_mask.png,49,1544.0,144.46803743153546,1.0461716363058116,45.31004303683677
14261_mask.png,50,2068.0,168.0243866176395,1.0745301698334961,52.773099207835045
14261_mask.png,51,1425.0,140.46803743153546,1.0500652081711113,43.46262762420146
14261_mask.png,52,1488.0,141.88225099390854,1.0163253727607395,44.10215414239989
14261_mask.png,53,2374.0,178.8528137423857,1.0796770183029545,57.0087712549569
14261_mask.png,54,1718.0,152.36753236814712,1.1161075461905372,49.040799340956916
14261_mask.png,55,1656.0,150.36753236814712,1.179388938464014,49.64876634922564
14261_mask.png,56,1937.0,161.78174593052023,1.0566872518300334,50.60632371551998
14261_mask.png,57,2633.0,193.58073580374355,1.1125059761355645,64.47480127925948
14261_mask.png,58,1695.0,152.36753236814712,1.1049155032163083,49.03060268852505
14261_mask.png,59,1722.0,151.78174593052023,1.0938397737025152,48.46648326421054
14261_mask.png,60,1073.0,120.22539674441617,1.2565094185312522,41.23105625617661
14261_mask.png,61,1153.0,126.46803743153546,1.2054573273698481,41.617304093369626
14261_mask.png,62,1358.0,136.12489168102783,1.0802442627113307,43.18564576337837
14261_mask.png,63,1396.0,138.46803743153546,1.0678866254074466,43.41658669218482
14261_mask.png,64,944.0,121.59797974644667,1.6315535423528824,44.181444068749045
14261_mask.png,65,1281.0,131.88225099390857,1.0643359495482605,42.20189569201838
14261_mask.png,66,1559.0,147.05382386916236,1.2227429782208354,48.662100242385755
14261_mask.png,67,1429.0,138.22539674441617,1.1028241495352085,45.0
14261_mask.png,68,1573.0,146.95331880577402,1.0848312017460153,47.07440918375928
14261_mask.png,69,1311.0,132.5685424949238,1.0401553067592335,41.86884283091664
14261_mask.png,70,1260.0,129.63961030678928,1.0634005838567429,41.48493702538308
14261_mask.png,71,1919.0,160.95331880577402,1.0659717160983253,50.80354318352215
14261_mask.png,72,1552.0,144.46803743153546,1.0484337283780276,45.221676218380054
14261_mask.png,73,1399.0,137.88225099390857,1.0529838073152562,43.60045871318328
14261_mask.png,74,1529.0,143.0538238691624,1.0266774492998223,44.77722635447622
14261_mask.png,75,880.0,118.76955262170048,1.8192059627224162,44.553338819890925
14261_mask.png,76,1355.0,135.53910524340094,1.0952005755807808,43.56604182158393
14261_mask.png,77,2156.0,174.8528137423857,1.1778804507151435,56.859475903318
14261_mask.png,78,1833.0,158.36753236814712,1.0474741460827037,49.4064773081425
14261_mask.png,79,1287.0,131.63961030678928,1.2044777969526153,44.294469180700204
14261_mask.png,80,1658.0,149.53910524340094,1.050151839329249,46.87216658103186
14261_mask.png,81,876.0,113.32590180780451,1.3880688010019044,39.293765408777
14261_mask.png,82,2224.0,173.6812408671319,1.0194680731955674,53.600373133029585
14261_mask.png,83,2009.0,164.36753236814712,1.0142108426250498,51.42956348249516
14261_mask.png,84,1548.0,146.8111831820431,1.1623027106160164,47.853944456021594
14261_mask.png,85,1562.0,146.71067811865476,1.0899585584986728,46.69047011971501
14261_mask.png,86,1364.0,135.88225099390854,1.1806215437098344,45.17742799230607
14261_mask.png,87,1450.0,140.12489168102786,1.0793328024169553,44.40720662234904
14261_mask.png,88,1556.0,145.53910524340094,1.175679699715168,48.54894437575342
14261_mask.png,89,1367.0,136.12489168102786,1.0757441565953934,43.46262762420146
14261_mask.png,90,1416.0,138.71067811865476,1.1703801304920376,46.09772228646444
14261_mask.png,91,1248.0,131.1543289325507,1.2522780967021543,44.77722635447622
14261_mask.png,92,1546.0,144.12489168102786,1.0755518708079064,46.09772228646444
14261_mask.png,93,1481.0,141.0538238691624,1.039467590284373,44.14748010928823
14261_mask.png,94,1284.0,131.63961030678928,1.0995687165064725,42.05948168962618
14261_mask.png,95,1190.0,130.66904755831214,1.3929972132278132,44.94441010848846
14261_mask.png,96,2314.0,178.2670273047588,1.1106460730493792,57.62811813689564
14261_mask.png,97,1098.0,121.98275605729688,1.0390569407639183,37.656340767525464
14261_mask.png,98,2082.0,168.8528137423857,1.0471853385972898,52.43090691567332
14261_mask.png,99,1109.0,121.39696961966999,1.141112212743678,39.81205847478876
14261_mask.png,100,1910.0,160.61017305526642,1.065669648271749,50.80354318352215
14261_mask.png,101,2634.0,188.99494936611666,1.043455170171812,59.135437767890075
14261_mask.png,102,1420.0,139.29646455628165,1.0740919312982098,44.04543109109048
14261_mask.png,103,2269.0,175.4386001800126,1.0468754088718288,55.0
