image,label,area,perimeter,aspect_ratio,max_diameter,circularity
43620_mask.png,1,1728.0,154.02438661763952,1.142041279338227,49.39635614091387,0.9153235288678285
43620_mask.png,2,1639.0,148.36753236814712,1.074865792462077,47.51841748206689,0.935644933788035
43620_mask.png,3,1971.0,164.61017305526644,1.034523393042317,51.15662224971465,0.9140777660293418
43620_mask.png,4,2144.0,171.6812408671319,1.0763894785942054,54.589376255824725,0.914089999972665
43620_mask.png,5,1814.0,156.0243866176395,1.0511291176947009,48.82622246293481,0.9364016686675771
43620_mask.png,6,1477.0,140.71067811865476,1.09475749992863,45.880278987817846,0.937424386674017
43620_mask.png,7,1294.0,132.8111831820431,1.1465634174024137,43.68065933568311,0.9218809673845509
43620_mask.png,8,1542.0,146.95331880577405,1.0830320680277428,46.22769732530488,0.8972953980895633
43620_mask.png,9,1428.0,139.29646455628165,1.0455879052639518,43.56604182158393,0.9248214279983533
43620_mask.png,10,2333.0,178.5096679918781,1.0431341128008886,55.54277630799526,0.9200281557289164
43620_mask.png,11,1378.0,136.12489168102783,1.0484971558313487,42.579337712087536,0.9345100735784557
43620_mask.png,12,1602.0,147.78174593052023,1.0552720588512066,46.2709412050371,0.9217874469507236
43620_mask.png,13,2002.0,164.61017305526642,1.0287036049680065,50.99019513592785,0.9284544330749583
43620_mask.png,14,1489.0,144.71067811865476,1.1981848528404335,47.80167361086848,0.8935182029723043
43620_mask.png,15,1656.0,151.53910524340094,1.0068687623102326,46.486557196677836,0.9061931170225159
43620_mask.png,16,1276.0,131.88225099390857,1.1277335129391501,43.174066289845804,0.9219085358507105
43620_mask.png,17,1607.0,147.53910524340094,1.061990976038934,46.84015371452148,0.9277083170141983
43620_mask.png,18,1120.0,122.5685424949238,1.0707247373151831,38.62641583165593,0.9368495297413236
43620_mask.png,19,2999.0,202.75230867899737,1.0525384400785889,63.7808748764079,0.9167580108122668
43620_mask.png,20,1386.0,136.8111831820431,1.0529099781723295,43.266615305567875,0.9305289660886393
