sequence,image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
35266,B-220-1-01_masks.tif,1,16128,702.2842712,276.0844523,78.70310234,3.507923373,0.958507016,-9.694998814,85.30716766,115.9697421,9819,0.608816964,190.5744934,190.7821503,173.3501434
35267,B-220-1-01_masks.tif,2,16475,817.0538239,309.767754,69.10891865,4.48231227,0.974795761,-25.0088801,1948.324674,132.1229135,10973,0.666039454,190.2390442,191.8037872,163.4152069
35268,B-220-1-01_masks.tif,3,4927,567.5979797,169.2862374,54.21179848,3.122682556,0.947337297,29.23605549,3206.807388,87.08808606,3482,0.706718084,197.6774902,203.7323303,174.1769104
35269,B-220-1-01_masks.tif,4,23956,1076.225397,412.5992099,77.29713829,5.337832926,0.98229476,-73.11710195,838.7292954,155.9228168,7937,0.331315746,191.6192474,195.1341858,178.2648315
35270,B-220-1-01_masks.tif,5,21645,1167.053824,469.3052364,61.18605691,7.670133688,0.991464646,-75.80775174,916.6604759,197.7599908,121,0.005590206,210.6198273,191.9504089,182.0578461
35271,B-220-1-01_masks.tif,6,14070,801.4974747,311.3943694,59.71537763,5.21464289,0.981440347,-73.53761525,284.135892,199.3051173,6257,0.444705046,172.4944916,177.4529266,159.7033691
35272,B-220-1-01_masks.tif,7,10472,673.2964646,245.2777545,55.00576523,4.45912812,0.974529559,49.4126958,1219.202827,220.8932391,0,0,,,
35273,B-220-1-01_masks.tif,8,20766,1121.338095,412.7364139,65.56056815,6.295497821,0.987303746,27.0359544,2310.690696,351.9067707,15159,0.729991332,187.9292755,189.5995178,176.9906921
35274,B-220-1-01_masks.tif,9,23712,1203.521861,417.9870315,74.95066518,5.576828844,0.983792007,44.32778368,2533.606402,409.036859,18291,0.771381579,187.5133057,189.865509,177.151825
35275,B-220-1-01_masks.tif,10,21958,1045.59798,443.0322143,64.49706507,6.869029061,0.989346339,-4.783988928,489.521359,492.2119045,14874,0.677384097,186.0378571,187.5579529,173.9930115
35276,B-220-1-01_masks.tif,11,14038,767.1543289,282.0977103,68.07073025,4.144185162,0.970450083,23.54251462,789.1862801,376.7092178,7338,0.522724035,178.7376709,179.3920746,163.8401489
35277,B-220-1-01_masks.tif,12,19896,1063.23759,393.8009396,67.14140399,5.865247316,0.985358404,33.66766743,174.4215923,456.454614,14932,0.750502614,188.5570526,189.5958405,178.6725159
35278,B-220-1-01_masks.tif,13,12069,655.3553391,241.5526994,68.40067988,3.531437112,0.959069485,-9.287594916,871.4132902,388.2656392,9751,0.807937692,195.5833282,196.785965,180.352066
35279,B-220-1-01_masks.tif,14,19899,1155.03658,415.096674,65.83119907,6.305470352,0.987344132,51.28252221,1055.12076,437.6929494,9435,0.474144429,189.8174896,190.6325378,169.2918854
35280,B-220-1-01_masks.tif,15,9663,673.2964646,240.3340144,52.01007562,4.620912613,0.976303133,41.24195463,1108.303218,414.2330539,4403,0.455655594,186.3933716,187.2132568,179.0944824
35281,B-220-1-01_masks.tif,16,7753,633.9827561,238.1532505,43.02074843,5.535776555,0.983548707,58.02708156,2622.223526,380.4469238,4634,0.597704115,186.1976624,191.8075104,185.1573181
35282,B-220-1-01_masks.tif,17,6040,448.1837662,149.8704106,52.54340649,2.85231622,0.936528198,52.08210176,1146.382616,380.1142384,90,0.014900662,220.4333344,201.0555573,228
35283,B-220-1-01_masks.tif,18,6960,496.8700577,196.5314365,46.52361068,4.224337571,0.971577059,13.92891584,1307.858908,426.3676724,6207,0.891810345,205.1053619,207.3009491,202.9768066
35284,B-220-1-01_masks.tif,19,21220,940.6101731,351.7320948,77.30925552,4.549676393,0.97554589,-27.50796391,646.3368992,493.5557022,11190,0.527332705,191.1923981,190.6428986,171.9239502
35285,B-220-1-01_masks.tif,20,15876,907.0954544,309.6965945,68.9958624,4.488625603,0.974867525,-35.31689756,2749.688083,495.9054548,12679,0.798626858,199.9153748,200.8174896,175.407135
35286,B-220-1-01_masks.tif,21,6092,442.2842712,163.1511026,50.29381204,3.243959763,0.951300451,20.9308357,1269.071898,439.9459947,1219,0.20009849,174.5102539,161.821991,181.4552917
35287,B-220-1-01_masks.tif,22,21074,1172.693434,431.3093366,64.91219989,6.644503458,0.988609958,38.10388058,1921.309101,567.6005979,14436,0.68501471,199.0982208,198.2407837,187.4600983
35288,B-220-1-01_masks.tif,23,11614,792.7106781,287.1767269,53.98903291,5.319167827,0.982169156,29.26723062,1785.741174,546.1794386,0,0,,,
35289,B-220-1-01_masks.tif,24,6112,484.1837662,169.9488948,48.18026618,3.527354835,0.958972663,18.56042518,1950.02716,498.8628927,61,0.009980366,241,232.8196716,242.6065521
35290,B-220-1-01_masks.tif,25,20021,1159.23759,434.6197157,60.49690509,7.184164464,0.990264986,-61.23655196,2819.13301,551.4768993,14465,0.722491384,196.5673065,199.219986,184.9924011
35291,B-220-1-01_masks.tif,26,19340,1082.894444,399.5619081,69.56021254,5.744115688,0.984729533,36.12565646,1906.634023,641.1747673,9705,0.501809721,182.800415,182.5913391,169.8214264
35292,B-220-1-01_masks.tif,27,27078,1202.568542,497.6658482,70.63919662,7.0451799,0.989875117,12.14232624,1045.948999,731.0402172,18515,0.683765418,184.4560089,183.7634277,165.8768005
35293,B-220-1-01_masks.tif,28,9740,526.5269119,175.2742275,73.23809854,2.393211061,0.908516653,-65.14086513,911.2201232,547.5025667,6594,0.677002053,194.3084564,197.2828369,165.4197693
35294,B-220-1-01_masks.tif,29,24512,1024.710678,389.4500417,82.87677282,4.699145833,0.977094769,71.33777888,2177.075228,607.0008567,12744,0.519908616,184.3092499,184.5984039,162.1460266
35295,B-220-1-01_masks.tif,30,6527,412.8700577,146.2874888,60.86706901,2.403393019,0.909328729,64.39868088,53.56534396,650.1424851,2596,0.397732496,167.2519226,167.5851288,169.1436768
35296,B-220-1-01_masks.tif,31,21496,1193.23759,430.1736424,65.38342759,6.579245816,0.988381554,-25.46161671,484.2075735,872.0776424,14142,0.65788984,198.7347565,198.6688538,183.4026947
35297,B-220-1-01_masks.tif,32,19627,957.2964646,355.1773551,71.39078385,4.975114938,0.979591163,-68.62390037,2167.975748,746.8561675,8615,0.438936159,190.8139343,192.2529297,165.5852509
35298,B-220-1-01_masks.tif,33,18018,1042.953319,400.8594437,61.78530737,6.48794124,0.98805025,-69.29212573,3296.88345,799.3384393,7143,0.396436896,185.6348877,188.9071808,161.3844299
35299,B-220-1-01_masks.tif,34,15525,1131.622366,390.6710066,56.81907519,6.875701608,0.989367117,51.22762399,1616.412045,860.936876,0,0,,,
35300,B-220-1-01_masks.tif,35,11225,675.254834,253.5525126,62.80191648,4.037337184,0.968839848,72.91608274,4210.504766,829.5801336,9065,0.807572383,190.6517334,194.4246063,173.9319305
35301,B-220-1-01_masks.tif,36,9644,574.4264069,203.6470151,61.73088036,3.298948823,0.952950212,67.20067494,954.3480921,821.9040854,1981,0.205412692,181.5345764,182.5138855,141.7592163
35302,B-220-1-01_masks.tif,37,23788,1297.965512,485.4265772,65.25112329,7.439359702,0.990924426,-61.46143127,2586.51362,958.6202707,16043,0.674415672,196.9396667,202.1034698,181.0547943
35303,B-220-1-01_masks.tif,38,20041,1160.066017,413.2492446,65.64671768,6.295048088,0.98730192,30.07271707,731.7949703,1076.729305,12075,0.602514845,181.8664246,180.5835266,162.8153992
35304,B-220-1-01_masks.tif,39,12261,848.7523087,297.6929691,54.04677272,5.50806189,0.983381334,-45.52124628,4203.610798,1003.465704,7161,0.584046978,184.2292938,188.428299,166.9194183
35305,B-220-1-01_masks.tif,40,21301,1080.769553,465.4857573,59.28676213,7.851428221,0.991855869,-82.53503241,3349.324727,952.3397024,9795,0.459837566,196.5254669,197.6104126,177.8050995
35306,B-220-1-01_masks.tif,41,13403,792.3675324,289.9945497,60.86166652,4.764814476,0.977728922,-35.55703551,3975.004029,1109.674476,9050,0.675221965,190.3822174,192.8819885,174.3663025
35307,B-220-1-01_masks.tif,42,13436,952.2842712,385.3361266,47.20860929,8.162412162,0.992466933,-84.54929157,1307.698199,1239.438747,0,0,,,
35308,B-220-1-01_masks.tif,43,14104,961.3969696,331.0974199,61.76349884,5.360729655,0.982447031,78.31904011,382.6728588,1271.357913,0,0,,,
35309,B-220-1-01_masks.tif,44,6171,440.2842712,162.1724919,49.62445661,3.267995319,0.952032158,72.8537402,5144.520499,1265.83066,5904,0.956733106,175.8849945,185.6890259,152.4258118
35310,B-220-1-01_masks.tif,45,22160,900.9116882,351.7898689,82.16831181,4.281332561,0.972339476,-15.04578076,760.0259928,1421.184161,14329,0.646615523,194.7265015,195.2740631,174.5575409
35311,B-220-1-01_masks.tif,46,16193,962.0660172,343.7195917,62.72952613,5.479390854,0.983205475,-44.50288407,4511.956648,1385.482554,5588,0.345087383,194.0161133,197.6898651,168.4380798
35312,B-220-1-01_masks.tif,47,9400,547.6984848,208.4084479,59.35181817,3.511407979,0.958591105,-10.99542086,4338.234149,1413.656064,6920,0.736170213,189.0403137,191.5570831,156.4750061
35313,B-220-1-01_masks.tif,48,20498,980.4680374,350.825664,76.28833015,4.598680602,0.976070642,-18.44871251,334.6778222,1503.394429,12052,0.587959801,188.7094269,190.4538727,172.1428833
35314,B-220-1-01_masks.tif,49,13165,856.9533188,304.5643167,56.32708633,5.407066768,0.98274922,28.4631531,4049.460995,1656.885758,6748,0.512571212,192.0451965,194.0807648,186.7689667
35315,B-220-1-01_masks.tif,50,12353,996.8944443,347.6023918,48.84588825,7.116308132,0.990077513,44.02913497,2843.421436,1680.250951,3036,0.245770258,191.2045441,192.4588318,185.5948639
35316,B-220-1-01_masks.tif,51,12795,875.9827561,350.4398082,47.88493771,7.318372435,0.990620439,-70.65250436,1340.577335,1589.558578,0,0,,,
35317,B-220-1-01_masks.tif,52,11951,704.6690476,262.970768,59.39834571,4.427240605,0.974156449,72.27656866,2377.273534,1653.136474,6506,0.544389591,181.5596313,183.7488403,178.2888031
35318,B-220-1-01_masks.tif,53,9158,587.0121933,226.0841289,52.91554686,4.272546395,0.972223969,-69.32390596,2623.6829,1652.986132,0,0,,,
35319,B-220-1-01_masks.tif,54,8826,582.8700577,238.2724277,48.57219881,4.905531014,0.979001815,78.89961967,1476.247904,1648.872762,0,0,,,
35320,B-220-1-01_masks.tif,55,15796,861.0954544,311.8204417,65.31519107,4.774087568,0.977816336,51.57321866,1426.98449,1722.6608,9931,0.628703469,185.6269226,188.166748,163.1382599
35321,B-220-1-01_masks.tif,56,10238,746.3675324,260.5936292,51.58995043,5.051247909,0.980207902,39.43806023,2785.77564,1755.781696,2363,0.230806798,181.7896729,181.0808258,175.0723724
35322,B-220-1-01_masks.tif,57,7687,524.4264069,188.2768035,53.5868943,3.513486012,0.958641129,63.68194648,2676.003122,1728.973852,0,0,,,
35323,B-220-1-01_masks.tif,58,15330,727.4974747,274.204704,71.72775451,3.822853592,0.965180525,-71.37423569,1856.20137,1744.420222,8467,0.552315721,186.7086334,186.500412,159.773941
35324,B-220-1-01_masks.tif,59,5938,454.6690476,162.2860151,47.73202553,3.399939838,0.955767623,-46.96113788,1322.478612,1772.664365,0,0,,,
35325,B-220-1-01_masks.tif,60,16129,880.1248917,321.8893088,65.35435189,4.925292647,0.979171767,25.11757991,1705.916858,1880.542563,9561,0.592783186,182.2263336,181.944458,166.4390717
35326,B-220-1-01_masks.tif,61,14512,861.0121933,344.6507093,61.18815827,5.632637409,0.984114176,4.687819769,3248.456932,1931.31691,0,0,,,
35327,B-220-1-01_masks.tif,62,5773,551.4974747,207.3230821,37.66786623,5.503977339,0.98335645,27.73221595,3070.148796,1856.80634,0,0,,,
35328,B-220-1-01_masks.tif,63,10558,593.4558441,235.5996306,58.64021533,4.017714282,0.96852977,83.20743543,1864.294658,1827.414094,5649,0.535044516,190.6599426,187.3012848,171.150116
35329,B-220-1-01_masks.tif,64,14994,844.2842712,371.540469,55.32606876,6.715468446,0.988850762,89.06554692,2625.643524,1830.538082,4129,0.275376817,190.3010406,193.3487549,177.5531616
35330,B-220-1-01_masks.tif,65,12743,736.9533188,266.9855522,62.39730595,4.278799351,0.972306247,-36.07948577,3152.653535,1949.80248,9447,0.741348191,197.9918518,198.8703308,179.124588
35331,B-220-1-01_masks.tif,66,5990,468.627417,179.2532262,43.6240004,4.109050627,0.969934725,89.6313713,2078.437229,1866.282471,0,0,,,
35332,B-220-1-01_masks.tif,67,7183,555.5979797,204.0473456,46.85253356,4.355097369,0.973281304,69.58650239,2624.832243,1915.24725,0,0,,,
