sequence,image,label,area,perimeter,aspect_ratio,max_diameter,circularity
1,37070_mask.png,1,2161.0,171.68124086713186,1.0872124757967512,54.405882034941776,0.921337915084389
2,37070_mask.png,2,2442.0,189.09545442950497,1.1400211233391886,61.0,0.8582095545240512
3,37070_mask.png,3,1365.0,140.81118318204307,1.1258943141930835,45.18849411078001,0.8651038005888313
4,37070_mask.png,4,2095.0,168.02438661763952,1.0293096883685764,52.392747589718944,0.9325008879040296
5,37070_mask.png,5,1416.0,144.46803743153544,1.1047896950473668,46.48655719667784,0.8525690666933478
6,37070_mask.png,6,1776.0,157.63961030678928,1.0496479338537257,49.678969393496885,0.8980946727287391
7,37070_mask.png,7,1470.0,148.22539674441617,1.315478542916905,50.24937810560445,0.8407791935761052
8,37070_mask.png,8,1703.0,151.53910524340094,1.0210833934553285,47.01063709417264,0.931912366116754
9,37070_mask.png,9,1717.0,152.36753236814712,1.1702370779940905,50.32891812864648,0.929384212875296
10,37070_mask.png,10,1799.0,155.53910524340094,1.117062341160357,50.60632371551998,0.9344624073815532
11,37070_mask.png,11,1710.0,152.95331880577405,1.0203113711904213,47.43416490252569,0.9185190432795606
12,37070_mask.png,12,1572.0,149.12489168102783,1.1505225619645074,48.66210024238576,0.8883050340605495
13,37070_mask.png,13,1990.0,163.78174593052023,1.0778624179667011,52.20153254455275,0.9322490459399336
14,37070_mask.png,14,1594.0,146.95331880577405,1.0747070568387953,46.52956049652737,0.9275543868707936
15,37070_mask.png,15,1388.0,137.05382386916236,1.0344176025106884,43.04648650006177,0.9285750620126558
16,37070_mask.png,16,1475.0,140.71067811865476,1.0744857075572805,44.654227123532216,0.9361550239297056
17,37070_mask.png,17,2038.0,167.19595949289334,1.2322741096867715,56.08921464952064,0.9161413549886736
18,37070_mask.png,18,2190.0,174.8528137423857,1.0436913925623,54.12023651093924,0.9001372370939434
19,37070_mask.png,19,1738.0,153.29646455628165,1.141777944783792,50.00999900019995,0.9293843568542984
20,37070_mask.png,20,2301.0,176.8528137423857,1.0789770646535652,55.90169943749474,0.9244906750258506
21,37070_mask.png,21,2058.0,168.71067811865476,1.0504511492839774,53.2634959423431,0.9085944765766624
22,37070_mask.png,22,1776.0,155.53910524340094,1.1216124473204274,49.76946855251722,0.9225154171815666
23,37070_mask.png,23,1398.0,140.22539674441617,1.1715823559054457,45.0,0.8934364785912906
24,37070_mask.png,24,1698.0,151.53910524340094,1.0958901561371417,48.373546489791295,0.9291762757875798
25,37070_mask.png,25,2017.0,166.36753236814715,1.0789645102834455,52.20153254455275,0.9157535526665695
26,37070_mask.png,26,1831.0,157.53910524340097,1.040776350509644,48.83646178829912,0.9270890664020436
27,37070_mask.png,27,2118.0,173.19595949289334,1.1522936020561685,56.462376853972415,0.8872792140741625
28,37070_mask.png,28,1621.0,146.71067811865476,1.0740974286025482,46.87216658103186,0.9463884467977876
29,37070_mask.png,29,2215.0,175.095454429505,1.1132136737381138,55.54277630799526,0.9078912931463322
30,37070_mask.png,30,1495.0,147.8528137423857,1.1935083508247797,47.51841748206689,0.8593931128632842
31,37070_mask.png,31,2121.0,169.6812408671319,1.097635570331403,54.74486277268398,0.9257268697724989
32,37070_mask.png,32,2056.0,168.02438661763952,1.1020593593468353,53.9351462406472,0.915141682830876
33,37070_mask.png,33,2041.0,167.29646455628165,1.092682445760572,53.2634959423431,0.9163878920182034
34,37070_mask.png,34,1910.0,160.95331880577405,1.0492376263423588,50.80354318352215,0.926495595423725
35,37070_mask.png,35,1697.0,151.53910524340094,1.066850247610783,47.92702786528704,0.928629057721745
36,37070_mask.png,36,1688.0,154.36753236814712,1.191179892934455,50.24937810560445,0.8901647298607618
37,37070_mask.png,37,2123.0,171.78174593052023,1.230966301374777,57.27128425310541,0.904077858699852
38,37070_mask.png,38,1412.0,141.71067811865476,1.2348416042783097,47.80167361086848,0.8835668393754614
39,37070_mask.png,39,2123.0,169.19595949289334,1.022945187380143,52.69724850502159,0.9319226838593468
40,37070_mask.png,40,1704.0,154.36753236814712,1.1042368020136064,48.373546489791295,0.8986023102385889
41,37070_mask.png,41,2175.0,175.3380951166243,1.131893961909482,57.8013840664737,0.8890302884250324
42,37070_mask.png,42,1331.0,134.46803743153546,1.149935420112403,44.384682042344295,0.925017154340001
43,37070_mask.png,43,2059.0,168.02438661763952,1.042120672113244,52.55473337388365,0.9164770062980416
44,37070_mask.png,44,2362.0,179.53910524340097,1.0938789459537128,58.30951894845301,0.9208134289351486
45,37070_mask.png,45,1986.0,163.53910524340094,1.027621860643058,51.97114584074513,0.9331379958933064
46,37070_mask.png,46,1999.0,164.36753236814712,1.122903952204614,53.45091205957107,0.92980223925413
47,37070_mask.png,47,1656.0,149.53910524340094,1.0798955218695068,47.67598976424087,0.9305948418515588
48,37070_mask.png,48,1477.0,141.05382386916236,1.0300095169837435,44.10215414239989,0.9328689352297944
49,37070_mask.png,49,1889.0,160.36753236814712,1.0266682821445945,49.64876634922564,0.923015361042867
50,37070_mask.png,50,2041.0,171.4386001800126,1.5237438000673271,62.16912416947821,0.8726410619900741
51,37070_mask.png,51,2243.0,176.0243866176395,1.2407996048605987,59.64059020499378,0.9096900789655232
52,37070_mask.png,52,1983.0,163.095454429505,1.0702978054129308,52.61178575186362,0.936804274989297
53,37070_mask.png,53,1449.0,139.05382386916236,1.032872402681646,43.46262762420146,0.9416995811661578
54,37070_mask.png,54,2838.0,196.4091629284897,1.0790119665450977,62.64982043070834,0.9244826513063956
55,37070_mask.png,55,2700.0,191.5807358037436,1.0292291989794564,59.53990258641679,0.9244213226628594
56,37070_mask.png,56,2172.0,172.50966799187808,1.160280422098008,56.56854249492381,0.917155144110381
57,37070_mask.png,57,2168.0,183.1959594928933,1.7089433880343066,68.70953354520753,0.8117781551229647
58,37070_mask.png,58,1775.0,157.29646455628168,1.135807492796132,51.73973328110612,0.9015094813048352
59,37071_mask.png,1,2818.0,196.99494936611663,1.0103045426566764,60.40695324215582,0.9125163809871706
60,37071_mask.png,2,1986.0,164.61017305526642,1.0370429359555686,51.0881590977792,0.921034217825608
61,37071_mask.png,3,1604.0,151.36753236814715,1.133474545181141,48.46648326421054,0.8797287110712714
62,37071_mask.png,4,2674.0,191.3380951166243,1.1260557260582669,61.40032573203501,0.9178429469142184
63,37071_mask.png,5,1991.0,165.4386001800126,1.0731672203616986,52.172789842982326,0.9141288816065876
64,37071_mask.png,6,1499.0,145.29646455628165,1.1416615441514977,47.12748667179272,0.8922805022482377
65,37071_mask.png,7,1525.0,144.8111831820431,1.053142925498679,45.617978911828175,0.9138512364520816
66,37071_mask.png,8,1018.0,122.8111831820431,1.3476262861428876,43.28972164382672,0.8481678592344505
67,37071_mask.png,9,1263.0,131.74011537017762,1.1350829813251986,42.20189569201838,0.914486156919358
68,37071_mask.png,10,1958.0,165.6101730552664,1.0757683617493492,53.53503525729669,0.8971158495301831
69,37071_mask.png,11,1625.0,148.95331880577402,1.2044286512996047,49.4064773081425,0.9203708624835724
70,37071_mask.png,12,1932.0,163.78174593052023,1.0607217429600904,50.80354318352215,0.9050779682190712
71,37071_mask.png,13,1708.0,152.36753236814712,1.1173743752423215,50.28916384272063,0.9245126590512556
72,37071_mask.png,14,2233.0,179.92388155425118,1.150333123305426,57.4543296888929,0.8668041136132246
73,37071_mask.png,15,1565.0,146.71067811865476,1.023274385388552,45.27692569068709,0.9136939662174814
74,37071_mask.png,16,1721.0,154.02438661763952,1.144560948757261,51.15662224971465,0.911615621054128
75,37071_mask.png,17,2265.0,177.92388155425118,1.176881240430543,57.97413216254298,0.899103278709066
76,37071_mask.png,18,2247.0,178.5096679918781,1.359897122015593,61.84658438426491,0.8861137016386093
77,37071_mask.png,19,1495.0,141.63961030678928,1.1059456704912918,45.60701700396552,0.9364435663366952
78,37071_mask.png,20,1809.0,160.36753236814712,1.344717585675528,55.94640292279746,0.8839252451702204
79,37071_mask.png,21,5777.0,281.4213562373095,1.087210510416017,89.05054744357274,0.9166385717359168
80,37071_mask.png,22,1477.0,141.88225099390854,1.0505594119187665,44.94441010848846,0.922007002075037
81,37071_mask.png,23,1678.0,151.78174593052023,1.0666681075121789,47.01063709417264,0.9152984611077434
82,37071_mask.png,24,1792.0,155.78174593052023,1.0833274554650605,49.64876634922564,0.927928974067858
83,37071_mask.png,25,1764.0,154.71067811865476,1.068119328005371,48.60041152089147,0.9261212844115256
84,37071_mask.png,26,1740.0,154.61017305526642,1.0294845155161558,48.25971404805462,0.9147090580135624
85,37071_mask.png,27,2216.0,174.61017305526644,1.063316022076768,54.589376255824725,0.9133569431641134
86,37071_mask.png,28,1953.0,164.02438661763955,1.1430347150859397,53.23532661682466,0.9122109111039912
87,37071_mask.png,29,1815.0,156.36753236814712,1.0806874505674868,49.49747468305833,0.9328102898116786
88,37071_mask.png,30,2972.0,201.8233764908628,1.0441918436147604,62.96824596572466,0.9168868283874057
89,37071_mask.png,31,2090.0,167.78174593052023,1.035424339715619,52.172789842982326,0.9329679643098102
90,37071_mask.png,32,704.0,98.32590180780451,1.185536295127309,32.2490309931942,0.9150538373236368
91,37071_mask.png,33,1797.0,156.12489168102783,1.1743891944153904,51.92301994298868,0.926432199090637
92,37071_mask.png,34,2293.0,176.85281374238568,1.0302546373560932,54.78138369920935,0.9212764527745658
93,37071_mask.png,35,1963.0,162.8528137423857,1.1033331584563892,51.78802950489621,0.9301213865809916
94,37071_mask.png,36,2116.0,170.2670273047588,1.1560724644601628,55.90169943749474,0.91720078953864
95,37071_mask.png,37,2027.0,166.61017305526644,1.0410084700079731,51.62363799656123,0.917615163775339
96,37071_mask.png,38,1289.0,133.29646455628165,1.1455921425183573,43.93176527297759,0.9116445079238216
97,37071_mask.png,39,1589.0,148.46803743153546,1.0466215784965671,46.61544808322666,0.9058740644209284
98,37071_mask.png,40,1414.0,142.71067811865476,1.0344443407162645,45.65084884205331,0.8724616253968984
99,37071_mask.png,41,2745.0,194.50966799187808,1.1110208977401057,63.56099432828282,0.9117375207459096
100,37071_mask.png,42,1211.0,129.63961030678928,1.07928649189861,41.23105625617661,0.9054793979108
101,37071_mask.png,43,1954.0,165.19595949289334,1.1505249788483445,54.12947441089743,0.8997784384611411
102,37071_mask.png,44,1741.0,153.53910524340094,1.0761238848984735,48.507731342539614,0.9280483957168594
103,37071_mask.png,45,2042.0,169.19595949289334,1.1095073617254183,53.9351462406472,0.8963665192844023
104,37071_mask.png,46,854.0,106.08326112068524,1.113978119045165,34.48187929913333,0.9536170575038156
105,37071_mask.png,47,1691.0,152.12489168102786,1.0526222824248894,47.53945729601885,0.9182330231963752
106,37071_mask.png,48,1381.0,137.39696961967,1.2232641225780274,46.22769732530488,0.91928301125446
107,37071_mask.png,49,1380.0,136.71067811865476,1.0687222738314794,44.14748010928823,0.927863466826375
108,37072_mask.png,1,358.0,68.2842712474619,1.250903247745273,23.769728648009423,0.9648316311702384
109,37072_mask.png,2,885.0,108.9116882454314,1.1242121386522417,35.17101079013795,0.9375709757500332
110,37072_mask.png,3,1025.0,117.9827560572969,1.133388355718031,38.47076812334269,0.925330027314671
111,37072_mask.png,4,452.0,89.01219330881976,2.115841895448128,35.35533905932738,0.7168846708983875
112,37072_mask.png,5,1553.0,146.8111831820431,1.2730224853605856,51.0881590977792,0.9054470169334354
113,37072_mask.png,6,1147.0,125.29646455628166,1.025945456413662,39.11521443121589,0.9181119671320866
114,37072_mask.png,7,2463.0,183.3380951166243,1.03090154952292,57.0087712549569,0.920807496719364
115,37072_mask.png,8,1810.0,157.78174593052023,1.0405740915292483,49.49747468305833,0.9136396190281842
116,37072_mask.png,9,2568.0,188.02438661763952,1.1462535850534588,62.177166226839255,0.9128018724064396
117,37072_mask.png,10,1580.0,145.88225099390857,1.0976834251569136,46.61544808322666,0.9329578840095768
118,37072_mask.png,11,1568.0,145.0538238691624,1.035290386050498,45.48626166217664,0.9364779547646188
119,37072_mask.png,12,1357.0,135.88225099390857,1.084713188384294,43.01162633521314,0.923558152548783
120,37072_mask.png,13,716.0,97.84062043356592,1.1133054565092029,31.622776601683796,0.9399061478612442
121,37072_mask.png,14,1611.0,148.12489168102786,1.04403544485001,46.389654018972806,0.9226761884654188
122,37072_mask.png,15,1908.0,160.8528137423857,1.0932021393386189,50.80354318352215,0.926682389518059
123,37072_mask.png,16,2255.0,176.0243866176395,1.1821523774886975,58.25804665451803,0.9145569006095652
124,37072_mask.png,17,1841.0,160.2670273047588,1.076159431612154,50.21951811795888,0.9006898931387413
125,37072_mask.png,18,383.0,83.84062043356596,1.210870562461848,24.698178070456937,0.6846989643888288
126,37072_mask.png,19,865.0,108.5685424949238,1.0767538770651888,34.132096331752024,0.922184792986885
127,37072_mask.png,20,1433.0,137.88225099390857,1.0536279594141928,43.68065933568311,0.9471948426297
128,37072_mask.png,21,2157.0,175.33809511662426,1.104620132290156,54.45181356024793,0.8816727963828944
129,37072_mask.png,22,1468.0,140.46803743153546,1.0557654704563175,44.204072210600685,0.9349338634600286
130,37072_mask.png,23,2499.0,184.2670273047588,1.039852435987611,57.28001396647874,0.9248703586813196
131,37072_mask.png,24,2034.0,168.95331880577405,1.1175109335991391,54.037024344425184,0.8954211705388679
132,37072_mask.png,25,1229.0,132.9827560572969,1.0553863039335285,41.77319714841085,0.8733153386666296
133,37072_mask.png,26,1620.0,147.88225099390857,1.181073207631486,48.83646178829912,0.9308780148496162
134,37072_mask.png,27,2428.0,186.16652224137047,1.0368534700729282,57.21887800367987,0.8803500126299875
135,37072_mask.png,28,1818.0,159.78174593052023,1.1041566330180774,50.635955604688654,0.8948483016264606
136,37072_mask.png,29,2751.0,193.9238815542512,1.1011337058956037,61.84658438426491,0.9192589432446489
137,37072_mask.png,30,1746.0,156.61017305526644,1.0453306386424386,49.4064773081425,0.894569659601957
138,37072_mask.png,31,1760.0,156.95331880577405,1.07373659591073,49.73932046178355,0.8978039774943424
139,37072_mask.png,32,2962.0,201.48023074035524,1.0593496090225905,63.788713735268246,0.9169170302145512
140,37072_mask.png,33,981.0,114.32590180780451,1.089161014984703,37.12142238654117,0.9431691777218576
141,37072_mask.png,34,2038.0,166.6101730552664,1.0508274010892174,52.009614495783374,0.9225948217928672
142,37072_mask.png,35,2151.0,170.85281374238568,1.0538461252562397,53.33854141237835,0.9259893747302718
143,37072_mask.png,36,1819.0,156.95331880577402,1.0679188341778745,49.57822102496216,0.9279008153762552
144,37072_mask.png,37,1507.0,143.88225099390857,1.03351178047931,44.82186966202994,0.914763166447651
145,37072_mask.png,38,1904.0,160.26702730475878,1.0465357356796192,50.11985634456667,0.9315119807366452
146,37072_mask.png,39,1299.0,131.9827560572969,1.071039311461583,42.43819034784589,0.937097175815268
147,37072_mask.png,40,1875.0,161.1959594928933,1.0354587843398084,49.9799959983992,0.9067818792039308
148,37072_mask.png,41,1882.0,159.53910524340094,1.025533112705711,49.73932046178355,0.9291699993774378
149,37072_mask.png,42,1166.0,125.9827560572969,1.0670909984516457,39.45883931389772,0.9231796116418912
