image,label,area,perimeter,aspect_ratio,max_diameter
11912_mask.png,1,941.0,121.01219330881975,1.6792318535326713,44.553338819890925
11912_mask.png,2,1015.0,130.42640687119285,1.9216242049531,50.15974481593781
11912_mask.png,3,2589.0,189.09545442950497,1.1039425825863252,60.00833275470999
11912_mask.png,4,1335.0,134.22539674441617,1.1446466599325715,43.93176527297759
11912_mask.png,5,1679.0,150.12489168102786,1.0836112499952781,47.634021455258214
11912_mask.png,6,1667.0,149.53910524340094,1.0792271133788878,48.104053883222775
11912_mask.png,7,1938.0,162.61017305526642,1.0740224993295628,51.66236541235796
11912_mask.png,8,2603.0,187.92388155425118,1.1128487190891552,60.92618484691127
11912_mask.png,9,2175.0,172.26702730475878,1.0263621198181854,53.41348144429457
11912_mask.png,10,1809.0,156.61017305526642,1.085365963963583,49.4064773081425
11912_mask.png,11,2184.0,173.92388155425118,1.2060366796160897,58.215118311311535
11912_mask.png,12,2016.0,165.19595949289334,1.032056861523652,51.22499389946279
11912_mask.png,13,2284.0,176.26702730475878,1.0404948511521366,55.0
11912_mask.png,14,2211.0,173.4386001800126,1.033780501099645,54.42425929675111
11912_mask.png,15,1865.0,167.39696961966996,1.3768669197357573,56.32051136131489
11912_mask.png,16,2295.0,177.33809511662426,1.106243494924163,57.0087712549569
11912_mask.png,17,1682.0,151.78174593052023,1.1055370956823056,49.040799340956916
11912_mask.png,18,1767.0,153.78174593052023,1.0819360807667275,49.09175083453431
11912_mask.png,19,1488.0,143.78174593052023,1.218979665184669,47.12748667179272
11912_mask.png,20,1557.0,148.0538238691624,1.116343115334222,47.80167361086848
11912_mask.png,21,2094.0,170.61017305526642,1.1513572227183317,54.74486277268398
11912_mask.png,22,1547.0,147.9827560572969,1.1519084969441669,49.040799340956916
11912_mask.png,23,1754.0,154.46803743153546,1.0747856223432346,48.91829923454004
11912_mask.png,24,1293.0,133.63961030678928,1.0690892013838833,42.190046219457976
11912_mask.png,25,1711.0,155.09545442950497,1.179350595638802,51.62363799656123
11912_mask.png,26,1181.0,133.39696961967,1.4948177707325552,47.80167361086848
11912_mask.png,27,1708.0,157.53910524340094,1.1969812368172839,51.088159097779204
11912_mask.png,28,2054.0,168.8528137423857,1.1100813950463986,54.817880294662984
11912_mask.png,29,522.0,85.25483399593904,1.2138235497771546,29.154759474226502
11912_mask.png,30,647.0,96.66904755831214,1.4406433494732536,34.36568055487916
11912_mask.png,31,988.0,122.5035713374682,1.1414339480861286,39.84971769034255
11912_mask.png,32,2150.0,171.4386001800126,1.043711399372038,53.85164807134504
11912_mask.png,33,1882.0,163.19595949289334,1.0847783514340144,51.78802950489621
11912_mask.png,34,1678.0,152.95331880577402,1.176889374792553,50.21951811795888
11912_mask.png,35,1491.0,143.0538238691624,1.0503352176917384,44.94441010848846
11912_mask.png,36,2169.0,172.61017305526642,1.1099900480645497,55.154328932550705
11912_mask.png,37,1838.0,156.95331880577402,1.028565796428017,49.64876634922564
11912_mask.png,38,2900.0,200.0243866176395,1.1179438171752856,64.1404708432983
11912_mask.png,39,1521.0,143.53910524340094,1.091294082571754,45.803929962395145
11912_mask.png,40,3283.0,213.48023074035524,1.193476353379497,70.21395872616783
11912_mask.png,41,1504.0,144.71067811865476,1.2505886574042384,49.4064773081425
11912_mask.png,42,1713.0,153.29646455628165,1.2011916185189129,51.22499389946279
11912_mask.png,43,1904.0,160.95331880577402,1.12727812142248,51.62363799656123
11912_mask.png,44,1707.0,152.71067811865476,1.0829363637135045,48.60041152089147
11912_mask.png,45,1991.0,165.53910524340094,1.1979620559300008,55.44366510251645
11912_mask.png,46,1667.0,152.22539674441617,1.116959926485248,49.678969393496885
11912_mask.png,47,1609.0,147.88225099390854,1.1694902243013887,49.39635614091387
11912_mask.png,48,2423.0,181.09545442950497,1.0797200881063873,58.05170109479997
11912_mask.png,49,1119.0,124.22539674441617,1.1168198352514573,40.0
11912_mask.png,50,2734.0,198.36753236814712,1.1928020237185815,67.54257916307313
11912_mask.png,51,880.0,139.8700576850888,2.433684401549055,50.92150822589606
11912_mask.png,52,412.0,87.698484809835,2.5516967799621075,36.22154055254967
