image,label,area,perimeter,aspect_ratio,max_diameter
13630_mask.png,1,1182.0,127.25483399593904,1.1863335381186197,41.23105625617661
13630_mask.png,2,923.0,122.42640687119285,1.8378103057167101,46.17358552246078
13630_mask.png,3,827.0,113.35533905932738,1.7522260533682585,41.773197148410844
13630_mask.png,4,354.0,77.11269837220809,2.146437659512155,32.0624390837628
13630_mask.png,5,1060.0,120.66904755831214,1.2807137425359127,40.44749683231337
13630_mask.png,6,1377.0,136.5685424949238,1.1785463073309306,45.27692569068709
13630_mask.png,7,1683.0,152.36753236814712,1.0867069825093014,48.27007354458868
13630_mask.png,8,2417.0,182.75230867899737,1.1249298797417735,59.21148537234985
13630_mask.png,9,852.0,108.32590180780451,1.1687898595804636,35.17101079013795
13630_mask.png,10,2187.0,174.0243866176395,1.1166750130585763,55.54277630799526
13630_mask.png,11,1536.0,144.36753236814712,1.1434308156705888,46.647615158762406
13630_mask.png,12,2452.0,182.16652224137044,1.0080019205730748,56.43580423808985
13630_mask.png,13,1502.0,142.71067811865476,1.1228883124234466,46.09772228646444
13630_mask.png,14,1710.0,151.88225099390854,1.1148501283967838,49.24428900898052
13630_mask.png,15,1834.0,157.19595949289334,1.0838990658092942,49.9799959983992
13630_mask.png,16,1964.0,164.0243866176395,1.0350313722642,51.894122981316485
13630_mask.png,17,1691.0,151.53910524340094,1.012598658713378,46.61544808322666
13630_mask.png,18,1849.0,158.95331880577402,1.0825670944560233,50.32891812864648
13630_mask.png,19,403.0,72.76955262170047,1.141140794437518,23.769728648009426
13630_mask.png,20,1942.0,162.8528137423857,1.2483976025556587,54.70831746635972
13630_mask.png,21,1343.0,134.46803743153546,1.0594136549582336,42.7551166528639
13630_mask.png,22,1708.0,152.36753236814712,1.083291877804402,48.60041152089147
13630_mask.png,23,2253.0,177.33809511662426,1.1671251037996198,58.463663928973865
13630_mask.png,24,2113.0,170.02438661763952,1.1719519222366563,55.57877292636101
13630_mask.png,25,1618.0,150.61017305526642,1.3182588432185411,51.97114584074513
13630_mask.png,26,2445.0,182.75230867899737,1.037264361344015,56.859475903318
13630_mask.png,27,1403.0,137.29646455628165,1.0397568555767076,42.7551166528639
13630_mask.png,28,1149.0,127.39696961966999,1.2349350893574391,41.78516483155236
13630_mask.png,29,1816.0,161.19595949289334,1.236404972899564,53.16013544000805
13630_mask.png,30,2028.0,169.6812408671319,1.1031002916965795,54.037024344425184
13630_mask.png,31,1634.0,152.36753236814712,1.2039793517095465,49.8196748283246
13630_mask.png,32,246.0,70.38477631085024,2.982344471596151,30.14962686336267
13630_mask.png,33,602.0,90.32590180780451,1.1804285700704982,30.4138126514911
13630_mask.png,34,819.0,106.32590180780451,1.2543550123152312,36.05551275463989
13630_mask.png,35,1458.0,141.0538238691624,1.1092806438639522,45.0
13630_mask.png,36,679.0,95.84062043356595,1.1025075457855578,30.805843601498726
13630_mask.png,37,1531.0,144.46803743153546,1.080607329694508,45.880278987817846
13630_mask.png,38,2478.0,184.16652224137044,1.1618709185280571,60.03332407921454
13630_mask.png,39,1811.0,155.78174593052023,1.0555931096679536,49.24428900898052
