sequence,image,label,area,perimeter,aspect_ratio,max_diameter
63,12850_mask.png,63,1481.0,141.05382386916236,1.070898673189975,44.654227123532216
64,12850_mask.png,64,1759.0,156.02438661763952,1.0514042442070113,48.507731342539614
65,12850_mask.png,65,1826.0,157.5391052434009,1.1649385507246344,51.47815070493501
66,12850_mask.png,66,605.0,102.976659402887,1.6753193506796575,38.2099463490856
67,12850_mask.png,67,1572.0,146.95331880577402,1.1890015609813889,48.16637831516918
68,12850_mask.png,68,1209.0,128.22539674441617,1.0557923542777767,40.60788100849391
69,12850_mask.png,69,1374.0,136.71067811865476,1.1281576927607524,44.553338819890925
70,12850_mask.png,70,1726.0,152.12489168102786,1.035944943806006,47.43416490252569
71,12850_mask.png,71,1595.0,146.71067811865476,1.12741248228951,47.67598976424087
72,12850_mask.png,72,1642.0,148.95331880577402,1.1798252577866148,49.24428900898052
73,12850_mask.png,73,1291.0,131.05382386916236,1.0387482982927123,41.23105625617661
74,12850_mask.png,74,1968.0,164.2670273047588,1.0663627589767362,51.40038910358559
75,12850_mask.png,75,1855.0,158.95331880577402,1.1357654368507504,51.61395160225576
76,12850_mask.png,76,1784.0,155.4386001800126,1.0590288604888227,49.47726750741192
77,12850_mask.png,77,1340.0,137.63961030678928,1.1693880814030289,45.5411901469428
78,12850_mask.png,78,1871.0,160.61017305526642,1.0808358932224034,50.99019513592785
79,12850_mask.png,79,2037.0,166.8528137423857,1.1143690606490375,53.33854141237835
80,12850_mask.png,80,1160.0,132.22539674441617,1.340786110803952,43.86342439892262
81,12850_mask.png,81,1422.0,148.36753236814712,1.299965919375334,47.51841748206689
82,12850_mask.png,82,278.0,59.698484809834994,1.0164101408186046,18.68154169226941
83,12850_mask.png,83,1843.0,159.4386001800126,1.0340848714673343,51.24451190127583
84,12850_mask.png,84,2421.0,180.8528137423857,1.0366398300592743,56.462376853972415
85,12850_mask.png,85,1300.0,132.46803743153546,1.090230711972143,42.44997055358225
86,12850_mask.png,86,1439.0,140.12489168102783,1.035337458828842,43.73785545725808
87,12850_mask.png,87,2147.0,176.95331880577405,1.332247973030927,60.440052945046304
88,12850_mask.png,88,2066.0,216.8700576850888,3.597970587121914,88.11923740024082
89,12850_mask.png,89,663.0,103.84062043356596,1.3682557391423025,36.40054944640259
90,12850_mask.png,90,351.0,79.698484809835,2.3709542283959766,33.06055050963308
91,12851_mask.png,1,1037.0,125.84062043356596,1.5917421137592274,45.17742799230607
92,12851_mask.png,2,600.0,103.11269837220809,2.234390491728906,41.43669871020132
93,12851_mask.png,3,1384.0,137.7401153701776,1.193288356895359,44.7213595499958
94,12851_mask.png,4,127.0,48.72792206135786,3.080100392046726,21.095023109728988
95,12851_mask.png,5,1783.0,157.29646455628165,1.2891129968436457,53.46026561849464
96,12851_mask.png,6,835.0,121.59797974644668,2.230813354924865,49.04079934095692
97,12851_mask.png,7,1611.0,147.88225099390854,1.0621359576188971,46.14108798023731
98,12851_mask.png,8,1551.0,148.12489168102783,1.022113497363724,45.45327270945405
99,12851_mask.png,9,1463.0,140.46803743153546,1.156217818295509,46.400431032480725
100,12851_mask.png,10,1389.0,138.12489168102786,1.0211795210677626,42.42640687119285
101,12851_mask.png,11,1382.0,136.46803743153546,1.0363176281676216,42.43819034784589
102,12851_mask.png,12,1552.0,147.88225099390854,1.3400755552196446,51.22499389946279
103,12851_mask.png,13,1193.0,126.5685424949238,1.05266754388195,40.49691346263317
104,12851_mask.png,14,1792.0,165.82337649086287,1.2590004875949037,53.36665625650534
105,12851_mask.png,15,772.0,114.81118318204308,1.5414089908391115,42.5440947723653
106,12851_mask.png,16,1481.0,142.12489168102786,1.1213523695997538,45.35416188179427
107,12851_mask.png,17,1584.0,150.81118318204307,1.3203535872313226,51.24451190127583
108,12851_mask.png,18,1363.0,136.22539674441617,1.045525738679695,42.63801121065568
109,12851_mask.png,19,2071.0,167.4386001800126,1.0553998753724283,52.839379254491625
110,12851_mask.png,20,932.0,111.7401153701776,1.0498416128066137,35.11409973215888
111,12851_mask.png,21,1173.0,125.39696961967,1.0174937321605568,38.897300677553446
112,12851_mask.png,22,1380.0,136.81118318204307,1.1520062229808938,45.27692569068709
113,12851_mask.png,23,1764.0,154.0243866176395,1.0371811897654306,48.104053883222775
114,12851_mask.png,24,1417.0,137.63961030678928,1.059328964011636,43.41658669218482
115,12851_mask.png,25,1712.0,152.61017305526642,1.066476228999663,48.66210024238576
116,12851_mask.png,26,1860.0,158.36753236814712,1.0288488941531448,49.4064773081425
117,12851_mask.png,27,1600.0,146.95331880577405,1.0181680151535073,45.39823785126467
118,12851_mask.png,28,1149.0,124.22539674441616,1.054592871808091,39.293765408777
119,12851_mask.png,29,1610.0,147.88225099390854,1.1039856225239226,46.87216658103186
120,12851_mask.png,30,1446.0,139.29646455628165,1.0665780616594869,44.10215414239989
121,12851_mask.png,31,1193.0,126.81118318204308,1.0347573872149785,39.56008088970496
122,12851_mask.png,32,1237.0,128.22539674441617,1.0938456684280835,41.617304093369626
123,12851_mask.png,33,1491.0,143.53910524340094,1.100262166221848,45.880278987817846
124,12851_mask.png,34,1746.0,154.61017305526642,1.0907550990324753,49.16299421312742
125,12851_mask.png,35,1590.0,146.95331880577405,1.014010068298928,45.35416188179427
126,12851_mask.png,36,1833.0,158.2670273047588,1.0710600859133512,49.64876634922564
127,12851_mask.png,37,1495.0,144.22539674441617,1.2962961025416748,48.66210024238576
128,12851_mask.png,38,1355.0,137.29646455628165,1.0949911142019737,42.80186911806539
129,12851_mask.png,39,102.0,36.38477631085024,1.4407646288471818,13.601470508735444
130,12851_mask.png,40,1952.0,165.4386001800126,1.1289274753940388,52.80151512977634
131,12851_mask.png,41,2080.0,168.61017305526642,1.048194273112694,52.49761899362675
132,12851_mask.png,42,1023.0,127.49747468305831,1.4087577598121817,45.79301256742124
133,12851_mask.png,43,1932.0,160.95331880577405,1.0511259705567209,50.60632371551998
134,12851_mask.png,44,2044.0,172.50966799187808,1.1972034964840914,55.36244214266564
135,12851_mask.png,45,1285.0,131.63961030678928,1.016552923786009,40.60788100849391
136,12851_mask.png,46,1668.0,152.71067811865476,1.1066768406018228,48.76474136094644
137,12851_mask.png,47,1147.0,124.5685424949238,1.0711165514100414,39.35733730830886
138,12851_mask.png,48,2940.0,202.40916292848976,1.1917818918559642,66.40030120413611
139,12851_mask.png,49,1419.0,138.22539674441617,1.1319049379995894,45.69463863518345
140,12851_mask.png,50,1734.0,152.95331880577402,1.0658538426817823,48.25971404805462
141,12851_mask.png,51,809.0,112.18376618407358,1.508112667478301,40.024992192379
142,12851_mask.png,52,1515.0,143.29646455628165,1.0587487240710418,44.91102314577124
143,12851_mask.png,53,2898.0,204.23759005323592,1.318990060446196,69.46221994724903
144,12851_mask.png,54,1748.0,154.12489168102786,1.1037044399286555,49.76946855251722
145,12851_mask.png,55,1414.0,138.12489168102786,1.0444095085525729,43.18564576337837
146,12851_mask.png,56,1548.0,145.19595949289334,1.0839371660498651,46.52956049652737
147,12851_mask.png,57,2049.0,167.19595949289334,1.121972893674431,54.644304369257
148,12851_mask.png,58,1834.0,156.02438661763952,1.069907063077667,50.92150822589606
149,12851_mask.png,59,2546.0,185.9238815542512,1.0071329673341725,57.42821606144492
150,12851_mask.png,60,1555.0,145.29646455628165,1.0547406149407748,45.60701700396552
151,12851_mask.png,61,5321.0,309.22034611053283,1.4645812373851366,109.11003620199196
152,12851_mask.png,62,2203.0,172.2670273047588,1.088670180705687,55.36244214266564
153,12851_mask.png,63,1698.0,152.95331880577402,1.09318340483375,48.507731342539614
154,12851_mask.png,64,2262.0,176.0243866176395,1.0390367858307223,55.072679252057455
155,12851_mask.png,65,1417.0,138.46803743153546,1.0276844677307466,43.17406628984581
156,12851_mask.png,66,1169.0,126.81118318204308,1.0220505546961154,39.44616584663204
157,12851_mask.png,67,1727.0,153.19595949289334,1.0669087061016187,48.83646178829912
158,12851_mask.png,68,1244.0,130.08326112068522,1.038155984085488,42.20189569201838
159,12851_mask.png,69,1589.0,148.0243866176395,1.0180272349196244,46.48655719667784
160,12851_mask.png,70,1523.0,143.53910524340094,1.058327742842056,45.31004303683677
161,12851_mask.png,71,1150.0,125.39696961967,1.1041519324059603,39.84971769034255
162,12851_mask.png,72,125.0,43.55634918610404,2.059375516898855,17.26267650163207
163,12851_mask.png,73,1958.0,164.12489168102786,1.033387588165895,51.26402247190519
164,12851_mask.png,74,1437.0,139.0538238691624,1.028916790280443,43.65775990588615
165,12851_mask.png,75,1782.0,168.75230867899737,1.8901535463437915,63.28506932918696
166,12851_mask.png,76,1713.0,155.05382386916236,1.247480095387601,50.99019513592785
167,12851_mask.png,77,1728.0,152.61017305526642,1.093563895325449,48.60041152089147
168,12851_mask.png,78,1463.0,141.1543289325507,1.1054403035775824,45.0
169,12851_mask.png,79,1366.0,135.63961030678928,1.0565401836097514,42.7551166528639
170,12851_mask.png,80,1112.0,124.8111831820431,1.115437786016832,40.52159917870962
171,12851_mask.png,81,2107.0,218.62741699796956,3.586259767823823,89.05054744357274
172,12851_mask.png,82,479.0,94.0416305603426,2.4985388767060845,38.47076812334269
173,12852_mask.png,1,914.0,132.66904755831212,1.9573591343881924,52.009614495783374
174,12852_mask.png,2,834.0,128.76955262170048,2.6852124182536965,53.23532661682466
175,12852_mask.png,3,774.0,115.59797974644668,1.88550643688372,44.10215414239989
176,12852_mask.png,4,1402.0,140.22539674441617,1.0950893868886822,44.82186966202994
177,12852_mask.png,5,2422.0,183.095454429505,1.1722907902171853,60.21627686929839
178,12852_mask.png,6,2147.0,175.29646455628165,1.3966520871354031,61.09828148156051
179,12852_mask.png,7,1054.0,126.5685424949238,1.4897575088183643,43.93176527297759
180,12852_mask.png,8,2384.0,182.99494936611663,1.1635227984968148,59.40538696111658
181,12852_mask.png,9,2238.0,175.6812408671319,1.0423850087424071,55.072679252057455
182,12852_mask.png,10,1519.0,145.63961030678928,1.081770005385078,45.60701700396552
183,12852_mask.png,11,1599.0,146.71067811865476,1.179305421587096,48.507731342539614
184,12852_mask.png,12,1961.0,164.61017305526642,1.1755593782215494,54.20332093147061
185,12852_mask.png,13,1582.0,146.36753236814712,1.0821103479243197,46.52956049652737
186,12852_mask.png,14,1141.0,124.22539674441616,1.075265745134336,39.56008088970496
187,12852_mask.png,15,2179.0,171.78174593052023,1.058587380663666,54.20332093147061
188,12852_mask.png,16,1293.0,133.88225099390857,1.043677183406864,41.19465984809196
189,12852_mask.png,17,826.0,104.91168824543142,1.1033760264611892,33.61547262794322
190,12852_mask.png,18,1206.0,127.29646455628163,1.0361006000341682,40.44749683231337
191,12852_mask.png,19,1421.0,138.71067811865476,1.2215928966893026,46.87216658103186
192,12852_mask.png,20,1824.0,157.19595949289334,1.0453951103983623,49.04079934095692
193,12852_mask.png,21,1213.0,128.81118318204307,1.08380402839164,41.10960958218893
194,12852_mask.png,22,1079.0,120.81118318204308,1.0449294302601355,37.8021163428716
195,12852_mask.png,23,1910.0,166.2670273047588,1.21324173216311,54.91812087098393
196,12852_mask.png,24,2397.0,186.99494936611663,1.305366199219932,61.71709649683789
197,12852_mask.png,25,824.0,104.08326112068522,1.0062647693450242,32.449961479175904
198,12852_mask.png,26,1771.0,156.22539674441617,1.1732261630008698,51.47815070493501
199,12852_mask.png,27,2347.0,179.09545442950497,1.026195339025186,55.47071299343465
200,12852_mask.png,28,2164.0,171.4386001800126,1.020081320045133,53.0
201,12852_mask.png,29,2292.0,177.09545442950497,1.0398696902669862,55.326304774492215
202,12852_mask.png,30,2057.0,167.4386001800126,1.0685099854167892,52.81098370604357
203,12852_mask.png,31,1479.0,141.05382386916236,1.1350671958324037,46.52956049652737
204,12852_mask.png,32,1805.0,156.61017305526642,1.0055217948412047,48.507731342539614
205,12852_mask.png,33,2294.0,177.09545442950497,1.003143106100106,54.78138369920935
206,12852_mask.png,34,2041.0,166.61017305526642,1.1089181847411682,53.41348144429457
207,12852_mask.png,35,1349.0,134.46803743153546,1.106132753024376,43.46262762420146
208,12852_mask.png,36,139.0,47.21320343559643,1.950188183027524,18.027756377319943
209,12852_mask.png,37,2459.0,182.50966799187808,1.022651291799788,56.56854249492381
210,12852_mask.png,38,981.0,117.11269837220809,1.1477069230390695,38.8329756778952
211,12852_mask.png,39,1310.0,133.63961030678928,1.138735274445926,43.829214001622255
212,12852_mask.png,40,1916.0,163.78174593052023,1.258409588094306,54.589376255824725
213,12852_mask.png,41,1817.0,156.95331880577402,1.0265431863081231,48.82622246293481
214,12852_mask.png,42,1048.0,119.1543289325507,1.018791986303274,37.01351104664349
215,12852_mask.png,43,1419.0,138.71067811865476,1.0326196450148606,43.01162633521314
216,12852_mask.png,44,1901.0,160.95331880577402,1.0857345130716582,50.96076922496363
217,12852_mask.png,45,1732.0,154.36753236814712,1.0550497815180035,48.16637831516918
218,12852_mask.png,46,1595.0,145.88225099390854,1.0985726666801774,47.16990566028302
219,12852_mask.png,47,1457.0,146.12489168102786,1.155861746739871,45.89117562233506
220,12852_mask.png,48,2472.0,191.09545442950497,1.181567838444867,63.28506932918696
221,12852_mask.png,49,1725.0,155.29646455628165,1.1373984958318708,48.87739763939975
222,12852_mask.png,50,1512.0,143.53910524340094,1.149663262364579,46.647615158762406
223,12852_mask.png,51,1663.0,152.61017305526642,1.2688667884048317,51.62363799656123
224,12852_mask.png,52,1757.0,154.95331880577402,1.0204633263938003,47.67598976424087
225,12852_mask.png,53,2189.0,173.09545442950497,1.1188853685220626,55.22680508593631
226,12852_mask.png,54,1476.0,144.6101730552664,1.388797950551565,50.15974481593781
227,12852_mask.png,55,2475.0,185.4386001800126,1.1511020574313944,59.033888572581766
228,12852_mask.png,56,1789.0,155.53910524340094,1.0867130165010768,49.64876634922564
229,12852_mask.png,57,953.0,114.42640687119284,1.1323441366718672,37.01351104664349
230,12852_mask.png,58,975.0,117.39696961967,1.0737046959327154,38.07886552931954
231,12852_mask.png,59,1719.0,155.36753236814712,1.0645007648828737,49.25444142409901
232,12852_mask.png,60,1989.0,165.19595949289334,1.064013579805992,52.172789842982326
233,12852_mask.png,61,2159.0,170.61017305526642,1.0426955570667085,53.41348144429457
234,12852_mask.png,62,1109.0,131.25483399593904,1.4070742322774523,43.32435804486894
235,12852_mask.png,63,2034.0,169.92388155425118,1.1760400953759191,55.731499172371095
236,12852_mask.png,64,1782.0,156.0243866176395,1.0461352351085351,49.49747468305833
237,12852_mask.png,65,2673.0,196.2670273047588,1.1487993473491325,64.20280367709809
238,12852_mask.png,66,1195.0,135.29646455628165,1.4114497308150962,48.04164859785725
239,12852_mask.png,67,1988.0,165.78174593052023,1.1792364250808058,54.62600113499065
240,12852_mask.png,68,1689.0,152.61017305526642,1.216897826569563,51.92301994298868
241,12852_mask.png,69,863.0,111.98275605729688,1.4704999953441662,38.948684188300895
242,12852_mask.png,70,1740.0,173.0304832720494,1.8330255634677,62.62587324740471
243,12852_mask.png,71,721.0,104.18376618407356,1.399258996759839,36.40054944640259
244,12852_mask.png,72,1810.0,245.49747468305836,3.2529639560739345,87.09190547921202
245,12852_mask.png,73,639.0,103.01219330881976,1.862171617218003,38.47076812334269
246,12853_mask.png,1,741.0,120.76955262170048,2.541028524434674,50.15974481593781
247,12853_mask.png,2,1102.0,122.81118318204308,1.1563614070755024,40.0
248,12853_mask.png,3,1811.0,157.53910524340094,1.0815823651733556,50.24937810560445
249,12853_mask.png,4,1601.0,147.29646455628165,1.0159110277873722,45.45327270945405
250,12853_mask.png,5,1986.0,162.95331880577402,1.0226284390966622,50.69516742254631
251,12853_mask.png,6,1798.0,155.78174593052023,1.075261388803656,49.64876634922564
252,12853_mask.png,7,1564.0,146.12489168102786,1.0606552528581144,46.238512086787566
253,12853_mask.png,8,2274.0,176.75230867899737,1.0618955759599722,56.08921464952064
254,12853_mask.png,9,1658.0,149.78174593052023,1.03226578821355,46.69047011971501
255,12853_mask.png,10,1338.0,135.88225099390857,1.261807016981418,46.22769732530488
256,12853_mask.png,11,942.0,111.7401153701776,1.0859788761765274,36.05551275463989
257,12853_mask.png,12,2901.0,198.40916292848976,1.0394820999987755,62.369864518050704
258,12853_mask.png,13,978.0,114.32590180780451,1.0897923334678272,36.49657518178932
259,12853_mask.png,14,1672.0,162.36753236814712,1.346213861111049,55.80322571321482
260,12853_mask.png,15,1532.0,143.88225099390854,1.0382456417654264,44.77722635447622
261,12853_mask.png,16,1362.0,135.88225099390854,1.0955368383585842,43.56604182158393
262,12853_mask.png,17,1744.0,155.61017305526642,1.0366506796677772,48.83646178829912
263,12853_mask.png,18,1350.0,134.46803743153546,1.1014138413425745,43.41658669218482
264,12853_mask.png,19,1485.0,142.71067811865476,1.0558548197551432,44.553338819890925
265,12853_mask.png,20,2432.0,181.6812408671319,1.0093024583367942,56.0357029044876
266,12853_mask.png,21,1147.0,125.63961030678928,1.0312859520749549,39.44616584663204
267,12853_mask.png,22,762.0,101.49747468305831,1.0739767799929252,32.28002478313795
268,12853_mask.png,23,1121.0,122.32590180780451,1.0583956796446925,38.948684188300895
269,12853_mask.png,24,1597.0,146.95331880577402,1.0176390398403097,45.5411901469428
270,12853_mask.png,25,2061.0,167.3380951166243,1.100617569085934,53.16013544000805
271,12853_mask.png,26,2521.0,185.095454429505,1.0568972800464569,58.463663928973865
272,12853_mask.png,27,1230.0,128.8111831820431,1.0657548382657454,40.49691346263317
273,12853_mask.png,28,1991.0,164.61017305526642,1.1001386178417862,52.61178575186362
274,12853_mask.png,29,636.0,94.22539674441616,1.0861051913204165,31.575306807693888
275,12853_mask.png,30,2841.0,198.16652224137044,1.1282685709522484,63.34824385884742
276,12853_mask.png,31,1549.0,146.36753236814712,1.0294463714280782,45.27692569068709
277,12853_mask.png,32,1923.0,159.78174593052023,1.010026398365421,49.76946855251722
278,12853_mask.png,33,4255.0,243.37972567696687,1.0778504035529344,75.82216034906945
279,12853_mask.png,34,1696.0,152.36753236814712,1.0648353910696158,48.05205510693585
280,12853_mask.png,35,1521.0,143.53910524340094,1.0637171353106174,45.35416188179427
281,12853_mask.png,36,2200.0,174.0243866176395,1.1813875494838548,57.8013840664737
282,12853_mask.png,37,1182.0,127.9827560572969,1.0960747927371517,41.88078318274385
283,12853_mask.png,38,2013.0,165.4386001800126,1.0674555633588587,52.392747589718944
284,12853_mask.png,39,1956.0,162.61017305526642,1.0142131455319363,50.59644256269407
285,12853_mask.png,40,1610.0,147.78174593052023,1.041335442200516,46.17358552246078
286,12853_mask.png,41,1237.0,129.39696961967,1.09472609203862,41.23105625617661
287,12853_mask.png,42,2080.0,168.8528137423857,1.0157142529937246,52.03844732503075
288,12853_mask.png,43,1768.0,156.95331880577402,1.0885923625415397,48.84669896727925
289,12853_mask.png,44,615.0,90.66904755831212,1.0445966429936022,28.635642126552707
290,12853_mask.png,45,1467.0,141.88225099390854,1.0618742252734148,44.40720662234904
291,12853_mask.png,46,1437.0,141.49747468305833,1.0792395953575673,45.803929962395145
292,12853_mask.png,47,1313.0,133.88225099390857,1.0401179802437428,41.97618372363071
293,12853_mask.png,48,1456.0,158.29646455628165,1.3512264011037427,55.47071299343465
294,12853_mask.png,49,721.0,109.87615433949868,1.522345453469284,40.80441152620633
295,12853_mask.png,50,1635.0,150.88225099390854,1.1056462480517384,48.60041152089147
296,12853_mask.png,51,1820.0,172.36753236814712,1.7026743878163637,62.39390995922599
297,12853_mask.png,52,1837.0,157.78174593052023,1.0156508497757022,48.87739763939975
298,12853_mask.png,53,897.0,110.32590180780451,1.1539638715053266,36.40054944640259
299,12853_mask.png,54,450.0,79.84062043356595,1.1273614026351817,24.839484696748443
300,12853_mask.png,55,2103.0,169.6812408671319,1.0238391314198385,52.3450093132096
301,12853_mask.png,56,2341.0,180.2670273047588,1.0265615678325315,55.80322571321482
302,12853_mask.png,57,981.0,115.1543289325507,1.0214299682708303,35.805027579936315
303,12853_mask.png,58,1400.0,138.46803743153546,1.0514359594367508,43.2781700167648
304,12853_mask.png,59,2083.0,168.61017305526642,1.0587975288281033,53.16013544000805
305,12853_mask.png,60,1344.0,135.1543289325507,1.1935678154151987,46.04345773288535
306,12853_mask.png,61,614.0,95.49747468305831,1.625046515858571,36.12478373637688
307,12853_mask.png,62,1016.0,119.29646455628163,1.070291930870581,37.65634076752546
308,12853_mask.png,63,1404.0,138.46803743153546,1.114002318616105,44.654227123532216
309,12853_mask.png,64,1891.0,210.2842712474619,3.6721187085493754,86.31338250816034
310,12854_mask.png,1,265.0,70.8700576850888,2.722291676547245,30.01666203960727
311,12854_mask.png,2,1467.0,141.0538238691624,1.1243238379477285,45.5411901469428
312,12854_mask.png,3,1074.0,127.59797974644668,1.4988407385170883,44.553338819890925
313,12854_mask.png,4,2194.0,173.4386001800126,1.023820209559764,53.907327887774215
314,12854_mask.png,5,1237.0,128.5685424949238,1.0962398643722586,41.0
315,12854_mask.png,6,1454.0,140.71067811865476,1.027696894954712,43.56604182158393
316,12854_mask.png,7,1882.0,161.19595949289334,1.0390213337800869,50.00999900019995
317,12854_mask.png,8,1869.0,158.61017305526642,1.0299182288687698,49.64876634922564
318,12854_mask.png,9,2138.0,172.50966799187808,1.0520210604499929,54.45181356024793
319,12854_mask.png,10,503.0,89.94112549695427,1.887752668687496,35.12833614050059
320,12854_mask.png,11,1529.0,149.19595949289334,1.0236036886222986,47.51841748206689
321,12854_mask.png,12,537.0,87.49137802864844,1.119721273307391,28.600699292150185
322,12854_mask.png,13,1298.0,132.46803743153546,1.0797121243119534,42.05948168962618
323,12854_mask.png,14,971.0,121.43250352560273,1.3284728169198694,43.04648650006177
324,12854_mask.png,15,1571.0,145.29646455628165,1.074763554057722,46.32493928760188
325,12854_mask.png,16,1521.0,144.12489168102786,1.1008427601049804,47.53945729601885
326,12854_mask.png,17,1689.0,152.95331880577402,1.0644851661695718,47.63402145525821
327,12854_mask.png,18,1594.0,146.36753236814712,1.0235165043425485,45.89117562233506
328,12854_mask.png,19,1264.0,130.22539674441617,1.0053034726600245,40.024992192379
329,12854_mask.png,20,1435.0,141.46803743153546,1.1111619695662769,47.01063709417264
330,12854_mask.png,21,1660.0,150.95331880577402,1.0580297093908966,47.38143096192854
331,12854_mask.png,22,1339.0,138.12489168102786,1.088674759954665,43.93176527297759
332,12854_mask.png,23,1491.0,141.88225099390854,1.099823671598849,46.04345773288535
333,12854_mask.png,24,2430.0,184.7523086789974,1.072128084931851,57.28001396647874
334,12854_mask.png,25,264.0,61.21320343559643,1.4599654806095304,21.587033144922906
335,12854_mask.png,26,1364.0,139.0538238691624,1.047022556885408,44.204072210600685
336,12854_mask.png,27,958.0,113.1543289325507,1.019261345179258,35.22782990761707
