sequence,image,label,area,perimeter,aspect_ratio,max_diameter,circularity
1,60761_mask.png,1,1843.0,158.36753236814712,1.1380189415264053,51.85556864985669,0.9234277039426758
2,60761_mask.png,2,1832.0,159.53910524340094,1.0576999196149,50.21951811795888,0.9044842926989723
3,60761_mask.png,3,1656.0,151.1959594928933,1.1336640178483282,48.41487374764082,0.9103110733842568
4,60761_mask.png,4,728.0,101.59797974644668,1.2160842421411515,34.48187929913333,0.8862803059956714
5,60761_mask.png,5,1821.0,158.61017305526642,1.1358006604268258,50.80354318352215,0.9096152479933918
6,60761_mask.png,6,1480.0,142.95331880577402,1.0531409233838458,45.044422518220834,0.9100873852180064
7,60761_mask.png,7,1205.0,127.63961030678928,1.209169998840436,42.72001872658765,0.9294498715892172
8,60761_mask.png,8,1003.0,116.32590180780451,1.2481215011188622,39.293765408777,0.9314465553240782
9,60761_mask.png,9,1364.0,137.53910524340094,1.0379983191859457,43.18564576337837,0.9060910588687948
10,60761_mask.png,10,923.0,111.1543289325507,1.0449292865741453,34.66987164671943,0.9387691361905606
11,60761_mask.png,11,1786.0,156.0243866176395,1.077480299178177,49.04079934095692,0.921947839162234
12,60761_mask.png,12,1299.0,131.63961030678928,1.0808128345984402,42.72001872658765,0.9419890168091878
13,60761_mask.png,13,1734.0,156.6101730552664,1.324676947168307,53.48831648126533,0.8884214145187826
14,60761_mask.png,14,1243.0,129.88225099390854,1.1855400060394985,42.80186911806539,0.9259368730048818
15,60761_mask.png,15,1449.0,142.46803743153546,1.212287179582063,47.01063709417264,0.8971051835117387
16,60761_mask.png,16,1190.0,128.46803743153546,1.04658184230305,40.311288741492746,0.9060802127326636
17,60761_mask.png,17,1936.0,163.53910524340094,1.127840828498388,53.41348144429457,0.9096450956945826
18,60761_mask.png,18,1344.0,135.53910524340094,1.0596148253031827,42.95346318982906,0.9193479332155128
19,60761_mask.png,19,1239.0,130.71067811865476,1.1120684189627006,42.37924020083418,0.9112950995742616
20,60761_mask.png,20,1232.0,132.71067811865476,1.1292494232745167,43.01162633521314,0.8790403997079571
21,60761_mask.png,21,1224.0,131.63961030678928,1.2660293005336123,43.93176527297759,0.8876016601804818
22,60761_mask.png,22,1583.0,146.71067811865476,1.1005416217017774,46.86149805543992,0.9242029064040084
23,60761_mask.png,23,1009.0,117.49747468305831,1.0385865466986748,37.21558813185679,0.9184255669140924
24,60761_mask.png,24,1213.0,128.22539674441617,1.0215917548218338,39.56008088970496,0.9270914201813826
25,60761_mask.png,25,2102.0,170.95331880577402,1.0447451530668803,53.85164807134504,0.9038315619904224
26,60761_mask.png,26,2128.0,172.61017305526642,1.1992479617410612,57.55866572463264,0.8975294583138086
27,60761_mask.png,27,1393.0,140.46803743153546,1.024260289628583,44.14748010928823,0.8871681688009672
28,60761_mask.png,28,1214.0,126.8111831820431,1.1037456744247574,41.10960958218893,0.9486662307325672
29,60761_mask.png,29,2028.0,165.19595949289334,1.075781319932411,52.392747589718944,0.9338539780958004
30,60761_mask.png,30,1077.0,126.22539674441616,1.2064080929575325,41.43669871020132,0.8494387687269982
31,60761_mask.png,31,1264.0,129.63961030678928,1.1253430466756258,42.44997055358225,0.9451081411719664
