image,label,area,perimeter,aspect_ratio,max_diameter
11848_mask.png,1,1811.0,161.1543289325507,1.347157463583715,56.824290580701486
11848_mask.png,2,1089.0,133.84062043356596,1.845769354386919,50.35871324805669
11848_mask.png,3,1482.0,148.8111831820431,1.4771908063566943,53.36665625650534
11848_mask.png,4,1716.0,152.36753236814712,1.1612672086935765,50.21951811795888
11848_mask.png,5,1587.0,146.12489168102786,1.1203742964560741,47.29693436154187
11848_mask.png,6,704.0,97.59797974644667,1.0256176271643958,30.805843601498726
11848_mask.png,7,1754.0,157.09545442950497,1.3039773695683583,52.92447448959697
11848_mask.png,8,1800.0,157.1959594928933,1.2488541142031533,53.16013544000805
11848_mask.png,9,1147.0,140.08326112068522,1.8247406631559817,51.62363799656123
11848_mask.png,10,2501.0,184.02438661763952,1.0381644453375545,57.8013840664737
11848_mask.png,11,2136.0,171.4386001800126,1.1349191795751605,55.90169943749474
11848_mask.png,12,1524.0,143.29646455628165,1.049462351545991,45.0
11848_mask.png,13,1480.0,147.0538238691624,1.5111812594427998,53.16013544000805
11848_mask.png,14,667.0,100.5269119345812,1.4662010272301662,35.22782990761707
11848_mask.png,15,2711.0,192.50966799187808,1.0851446188012432,61.220911460055866
11848_mask.png,16,1774.0,155.88225099390854,1.0795307866102941,50.80354318352215
11848_mask.png,17,2379.0,182.2670273047588,1.2230733514719563,60.30754513325841
11848_mask.png,18,2122.0,170.8528137423857,1.0708165861244574,53.907327887774215
11848_mask.png,19,873.0,112.22539674441617,1.2141911358483082,37.21558813185679
11848_mask.png,20,2546.0,190.2670273047588,1.2220755928788083,62.39390995922599
11848_mask.png,21,2346.0,180.50966799187808,1.1932419535452,59.54829972383762
11848_mask.png,22,1779.0,156.71067811865476,1.0970166003792603,50.32891812864648
11848_mask.png,23,2319.0,178.50966799187808,1.0515052319511349,55.57877292636101
11848_mask.png,24,1497.0,150.22539674441617,1.3068893160135886,50.47771785649585
11848_mask.png,25,1810.0,157.53910524340094,1.1557788174781616,50.96076922496363
11848_mask.png,26,2213.0,174.50966799187808,1.163609808534711,57.55866572463264
11848_mask.png,27,2084.0,170.8528137423857,1.091662224018651,55.71355310873648
11848_mask.png,28,2107.0,169.6812408671319,1.1174886273057825,54.70831746635972
11848_mask.png,29,1334.0,137.7401153701776,1.3886104986070704,47.29693436154187
11848_mask.png,30,1859.0,160.12489168102783,1.274176674628493,54.08326913195984
11848_mask.png,31,3869.0,231.6223663640862,1.0046664809495423,72.00694410957877
11848_mask.png,32,1871.0,161.19595949289334,1.1176994281710637,52.69724850502159
11848_mask.png,33,1807.0,158.61017305526642,1.255341432735313,53.33854141237835
11848_mask.png,34,1910.0,160.71067811865476,1.0328988978399316,51.10772935672255
11848_mask.png,35,2157.0,171.78174593052023,1.1283392870326854,55.80322571321482
11848_mask.png,36,2021.0,164.8528137423857,1.0304446283089872,51.19570294468082
11848_mask.png,37,1377.0,136.46803743153546,1.021666922370874,42.7551166528639
11848_mask.png,38,2069.0,167.19595949289334,1.0842109290901343,53.16013544000805
11848_mask.png,39,2602.0,191.3380951166243,1.2254316098634097,63.28506932918696
11848_mask.png,40,1833.0,158.0243866176395,1.0579813590989677,49.24428900898052
11848_mask.png,41,1696.0,153.53910524340094,1.3272360560825567,52.392747589718944
11848_mask.png,42,2262.0,174.61017305526642,1.08324452959022,55.78530272392541
11848_mask.png,43,1780.0,154.95331880577402,1.146965472454407,50.80354318352215
11848_mask.png,44,2046.0,166.8528137423857,1.0512333245649368,52.46903848937962
11848_mask.png,45,1802.0,160.36753236814712,1.4590189014613855,56.64803615307419
11848_mask.png,46,2061.0,168.95331880577402,1.242806110590204,56.089214649520635
11848_mask.png,47,1468.0,142.36753236814712,1.1769594091828262,46.61544808322666
11848_mask.png,48,2093.0,169.78174593052023,1.0578176838966487,53.41348144429457
11848_mask.png,49,1012.0,125.84062043356596,1.4848164190423532,43.41658669218482
11848_mask.png,50,2087.0,167.4386001800126,1.0201125499972163,51.894122981316485
11848_mask.png,51,2334.0,177.4386001800126,1.0400911043998171,55.44366510251645
11848_mask.png,52,2009.0,165.1959594928933,1.029174135617797,51.24451190127583
11848_mask.png,53,1124.0,123.1543289325507,1.0594781537184998,38.8329756778952
11848_mask.png,54,2049.0,166.36753236814712,1.038525924485289,52.392747589718944
11848_mask.png,55,2042.0,165.6812408671319,1.0776317321917797,52.20153254455275
11848_mask.png,56,1838.0,159.53910524340094,1.2611265487171905,53.71219600798314
11848_mask.png,57,2082.0,167.78174593052023,1.111780355743487,53.75872022286245
11848_mask.png,58,1540.0,144.71067811865476,1.061030940104426,45.803929962395145
11848_mask.png,59,2011.0,166.16652224137044,1.0802508459647724,53.600373133029585
11848_mask.png,60,2111.0,169.4386001800126,1.095567781445801,53.907327887774215
11848_mask.png,61,452.0,100.76955262170047,2.976947228816912,43.01162633521314
11848_mask.png,62,1768.0,153.88225099390854,1.0578422593301862,48.877397639399746
11848_mask.png,63,1468.0,140.81118318204307,1.1338367220155519,46.22769732530488
11848_mask.png,64,1707.0,155.74011537017762,1.356914334570891,52.88667128870941
11848_mask.png,65,1460.0,143.98275605729688,1.2515441392268056,47.67598976424087
11848_mask.png,66,824.0,121.59797974644667,2.1712037221553753,47.265209192385896
11848_mask.png,67,692.0,115.59797974644665,2.3607806903386686,46.09772228646444
11848_mask.png,68,513.0,99.94112549695427,2.531801690478122,40.19950248448356
