sequence,image,label,area,perimeter,aspect_ratio,max_diameter,circularity
1,62271_mask.png,1,1269.0,131.63961030678928,1.08914394074067,41.593268686170845,0.9202340741577054
2,62271_mask.png,2,1695.0,153.29646455628165,1.1878480165851355,50.11985634456667,0.9063903825477766
3,62271_mask.png,3,1614.0,150.02438661763952,1.2876973221454548,50.60632371551998,0.9011346199128564
4,62271_mask.png,4,1577.0,147.53910524340094,1.1490479688554027,48.05205510693585,0.9103895556511457
5,62271_mask.png,5,2285.0,176.5096679918781,1.063352936058573,55.60575509783138,0.9216352401471368
6,62271_mask.png,6,1723.0,152.95331880577405,1.0915176512388851,48.60041152089147,0.9255019365910426
7,62271_mask.png,7,1781.0,157.43860018001263,1.065595790590672,49.25444142409901,0.9029243060926124
8,62271_mask.png,8,1572.0,146.71067811865476,1.0546148819588157,45.880278987817846,0.9177807762900198
9,62271_mask.png,9,1639.0,151.0538238691624,1.142243107484769,50.80354318352215,0.9026624365983172
10,62271_mask.png,10,1842.0,157.53910524340094,1.0474990194138996,49.64876634922564,0.9326586894115594
11,62271_mask.png,11,2083.0,169.92388155425118,1.0983830281184417,54.230987451824994,0.9065469348793342
12,62271_mask.png,12,1491.0,141.29646455628165,1.015076373256576,43.93176527297759,0.9384797732914224
13,62271_mask.png,13,1763.0,153.78174593052023,1.0634072334396272,48.46648326421054,0.9368123378551956
14,62271_mask.png,14,1716.0,151.53910524340094,1.075979564793627,48.104053883222775,0.9390262009726073
15,62271_mask.png,15,1866.0,159.53910524340094,1.0990154595603985,51.31276644267,0.9212705732403288
16,62271_mask.png,16,1526.0,144.12489168102783,1.1703794630998934,48.08326112068523,0.923180048007496
17,62271_mask.png,17,2514.0,191.39696961967,1.490515012566498,66.70832032063167,0.8623926028613135
18,62271_mask.png,18,1328.0,133.39696961967,1.0772582135164432,42.43819034784589,0.9378124877095704
19,62271_mask.png,19,1850.0,157.78174593052023,1.1191038555032993,51.31276644267,0.9338305498354372
20,62271_mask.png,20,1918.0,161.53910524340097,1.0358035245611277,50.44799302251776,0.9236408256387532
21,62271_mask.png,21,2039.0,168.61017305526642,1.0843359720314822,52.46903848937962,0.901279600798274
22,62271_mask.png,22,1552.0,146.71067811865473,1.126142250689319,47.01063709417264,0.906104176082768
23,62271_mask.png,23,1922.0,162.6101730552664,1.1695198583584403,53.85164807134504,0.9134143355477832
24,62271_mask.png,24,1644.0,148.71067811865476,1.1252360345314665,48.82622246293481,0.9341731254190266
25,62271_mask.png,25,1362.0,135.63961030678928,1.0084225156438584,42.20189569201838,0.930280472623943
26,62271_mask.png,26,1599.0,146.71067811865476,1.0602794270632734,46.61544808322666,0.9335441865698102
