sequence,image,label,area,perimeter,aspect_ratio,max_diameter,circularity
1,59793_mask.png,1,2159.0,170.61017305526644,1.0553781125816288,53.85164807134504,0.9320788627856924
2,59793_mask.png,2,1130.0,130.71067811865476,1.581600989926611,46.86149805543992,0.8311246670854847
3,59793_mask.png,3,1564.0,147.29646455628165,1.2511324570472129,49.9799959983992,0.905861843688188
4,59793_mask.png,4,1560.0,146.12489168102786,1.077376156319224,46.22769732530488,0.9180916930813294
5,59793_mask.png,5,1804.0,165.9827560572969,1.7540362156985594,62.0966987850401,0.8228495844254468
6,59793_mask.png,6,1188.0,128.66904755831214,1.3360092562705566,44.384682042344295,0.901733350386806
7,59793_mask.png,7,1218.0,128.8111831820431,1.0158362671567098,39.698866482558415,0.9224652469517262
8,59793_mask.png,8,2111.0,176.2670273047588,1.3613810184012411,62.12889826803627,0.8537995797436414
9,59793_mask.png,9,1477.0,144.5685424949238,1.062566561291384,47.01063709417264,0.8880609102437951
10,59793_mask.png,10,1951.0,164.0243866176395,1.0696465363744063,51.97114584074513,0.9112767473445406
11,59793_mask.png,11,1689.0,151.53910524340094,1.140060084587722,49.04079934095692,0.924251313195066
12,59793_mask.png,12,1695.0,150.71067811865476,1.062427364865993,47.92702786528704,0.9377595997716904
13,59793_mask.png,13,2031.0,166.2670273047588,1.061612655452553,52.952809179494906,0.923224929911174
14,59793_mask.png,14,2847.0,227.23759005323592,2.130214606330129,87.36704184073076,0.6928464269853729
15,59793_mask.png,15,1157.0,125.98275605729688,1.2380195390200346,42.20189569201838,0.9160538684988578
16,59793_mask.png,16,1888.0,159.53910524340094,1.0436616591210863,49.72926703662542,0.9321322841788536
17,59793_mask.png,17,1459.0,141.53910524340094,1.1588581252673462,46.17358552246078,0.9151921034648912
18,59793_mask.png,18,2013.0,166.2670273047588,1.0095040278622305,51.19570294468082,0.9150427296460824
19,59793_mask.png,19,1680.0,150.36753236814712,1.096209741797905,48.010415536631214,0.9337078289763838
20,59793_mask.png,20,1406.0,142.12489168102786,1.3824657029837364,50.28916384272063,0.8746914699960063
21,59793_mask.png,21,1729.0,159.88225099390854,1.4519954468310816,54.91812087098393,0.8499714711804068
22,59793_mask.png,22,1585.0,146.71067811865476,1.112988397637642,47.09564735726647,0.9253705664247336
23,59793_mask.png,23,1860.0,159.78174593052023,1.040049599337502,49.678969393496885,0.9155213647003392
24,59793_mask.png,24,1332.0,135.63961030678928,1.1882044365136752,44.9221548904324,0.9097897133150455
