image,label,area,perimeter,aspect_ratio,max_diameter
14358_mask.png,1,1284.0,135.1543289325507,1.0946154388717364,44.04543109109048
14358_mask.png,2,228.0,67.59188309203678,2.9033185048540995,31.064449134018133
14358_mask.png,3,652.0,114.42640687119285,2.5256742164557227,49.09175083453431
14358_mask.png,4,253.0,70.79898987322332,2.9942573889100608,31.016124838541646
14358_mask.png,5,864.0,113.698484809835,1.6763905053668,41.48493702538308
14358_mask.png,6,831.0,111.35533905932738,1.6104521371527811,40.80441152620633
14358_mask.png,7,1123.0,123.1543289325507,1.0460626487555456,39.11521443121589
14358_mask.png,8,1552.0,147.15432893255073,1.1475955861649403,47.50789408087881
14358_mask.png,9,988.0,123.59797974644667,1.3261163837049055,43.32435804486894
14358_mask.png,10,698.0,116.18376618407356,2.5748043353250174,49.0
14358_mask.png,11,916.0,130.1837661840736,2.378141829329895,52.952809179494906
14358_mask.png,12,1803.0,155.1959594928933,1.0805302473862923,50.695167422546305
14358_mask.png,13,473.0,84.52691193458118,1.5643281948393013,33.301651610693426
14358_mask.png,14,1239.0,129.98275605729688,1.1740017662013642,42.720018726587654
14358_mask.png,15,2026.0,168.8528137423857,1.172787926756964,55.226805085936306
14358_mask.png,16,318.0,75.45584412271572,2.3672580989733603,31.400636936215164
14358_mask.png,17,2045.0,167.19595949289334,1.082001710128313,52.773099207835045
14358_mask.png,18,1697.0,152.12489168102786,1.091570334821638,48.60041152089147
14358_mask.png,19,1557.0,146.71067811865476,1.0349547190536728,45.17742799230607
14358_mask.png,20,2224.0,176.75230867899737,1.1720744234082414,57.0701322935211
14358_mask.png,21,1444.0,140.95331880577402,1.074409123124116,44.14748010928823
14358_mask.png,22,1039.0,121.39696961966999,1.217931537718923,41.400483088968905
14358_mask.png,23,2174.0,174.8528137423857,1.3493140236913732,60.802960454241045
14358_mask.png,24,2634.0,193.23759005323592,1.0592705879557818,60.8276253029822
14358_mask.png,25,1997.0,166.02438661763952,1.0780292073447146,52.49761899362675
14358_mask.png,26,2503.0,184.2670273047588,1.1713135639012795,60.440052945046304
14358_mask.png,27,1242.0,130.8111831820431,1.1566490177524977,42.20189569201838
14358_mask.png,28,1443.0,146.66904755831214,1.4721624634098835,51.92301994298868
14358_mask.png,29,1494.0,143.29646455628165,1.1130515122314038,45.60701700396552
14358_mask.png,30,2547.0,187.09545442950497,1.1173480001754068,60.207972893961475
14358_mask.png,31,1708.0,154.36753236814712,1.223927570557823,51.78802950489621
14358_mask.png,32,1394.0,139.63961030678928,1.4000005057751899,50.21951811795888
14358_mask.png,33,1810.0,157.53910524340094,1.2077310982194218,52.20153254455275
14358_mask.png,34,1761.0,155.5391052434009,1.2313111848083629,52.40229002629561
14358_mask.png,35,2246.0,175.92388155425118,1.1273823177628624,56.515484603779164
14358_mask.png,36,2205.0,176.2670273047588,1.2592109425210893,59.80802621722272
