image,label,area,perimeter,aspect_ratio,max_diameter
11085_mask.png,1,1900.0,164.8528137423857,1.4186401750001818,58.008620049092706
11085_mask.png,2,2262.0,176.2670273047588,1.228410901726453,59.405386961116584
11085_mask.png,3,2379.0,180.26702730475878,1.0826363517560131,57.28001396647874
11085_mask.png,4,2680.0,191.09545442950497,1.0694008020862553,60.207972893961475
11085_mask.png,5,2637.0,189.6812408671319,1.0230062857479558,58.66856057549052
11085_mask.png,6,394.0,74.18376618407356,1.2157457463762011,24.351591323771842
11085_mask.png,7,513.0,204.23759005323592,1.6150289044636414,62.433965115151864
11085_mask.png,8,1543.0,146.36753236814712,1.1686614105426216,47.43416490252569
11085_mask.png,9,1721.0,152.12489168102786,1.0936486864607637,48.82622246293481
