image,label,area,perimeter,aspect_ratio,max_diameter
11077_mask.png,1,2119.0,170.0243866176395,1.1324444290680118,55.47071299343465
11077_mask.png,2,2368.0,178.8528137423857,1.1257833733846525,58.52349955359813
11077_mask.png,3,2517.0,185.6812408671319,1.0781401053707298,59.23681287847955
11077_mask.png,4,991.0,125.11879502661796,1.3171730860745792,41.30375285612676
11077_mask.png,5,2597.0,189.09545442950497,1.137271490973524,60.53924347066124
11077_mask.png,6,2221.0,172.8528137423857,1.1180271960160344,56.60388679233962
11077_mask.png,7,2471.0,188.16652224137044,1.0750054028331237,58.463663928973865
11077_mask.png,8,1846.0,157.53910524340094,1.0336074870197636,49.76946855251722
11077_mask.png,9,696.0,100.08326112068522,1.2559792098995006,34.66987164671943
