sequence,image,label,area,perimeter,aspect_ratio,max_diameter
823,11473_mask.png,23,1439.0,142.12489168102786,1.022307697810732,43.829214001622255
824,11473_mask.png,24,1907.0,161.1959594928933,1.128465749805099,52.0
825,11473_mask.png,25,1521.0,143.88225099390854,1.0182512481649535,44.68780594300866
826,11473_mask.png,26,1389.0,136.46803743153546,1.0038117822041954,42.20189569201838
827,11473_mask.png,27,2455.0,184.16652224137044,1.016703903564868,56.88585061331157
828,11473_mask.png,28,1494.0,144.12489168102783,1.041137140553996,45.09988913511872
829,11473_mask.png,29,480.0,79.84062043356595,1.0628143783486397,25.70992026436488
830,11473_mask.png,30,2095.0,170.36753236814712,1.0624208457946336,53.2634959423431
831,11473_mask.png,31,1385.0,136.46803743153546,1.0726105965723685,43.32435804486894
832,11473_mask.png,32,2245.0,176.61017305526642,1.0705773421849758,55.03635162326805
833,11473_mask.png,33,2004.0,167.19595949289334,1.0550509428495374,51.92301994298868
834,11473_mask.png,34,1935.0,162.36753236814712,1.0470754015432042,50.44799302251776
835,11473_mask.png,35,1966.0,162.8528137423857,1.01603909264937,50.80354318352215
836,11473_mask.png,36,2000.0,164.8528137423857,1.0336808828811193,51.66236541235796
837,11473_mask.png,37,1996.0,167.0243866176395,1.0705103033459125,51.97114584074513
838,11473_mask.png,38,1648.0,207.49137802864848,4.176981216148581,85.47514258543241
839,11474_mask.png,1,1858.0,165.9827560572969,1.383709847877452,56.32051136131489
840,11474_mask.png,2,1207.0,141.25483399593904,1.8553696991991024,53.60037313302959
841,11474_mask.png,3,254.0,78.62741699796952,3.7200174057920137,34.132096331752024
842,11474_mask.png,4,1450.0,140.8111831820431,1.0785494636578836,44.94441010848846
843,11474_mask.png,5,1451.0,144.78174593052023,1.023147489423025,46.238512086787566
844,11474_mask.png,6,718.0,109.9827560572969,1.4811263326767754,39.6232255123179
845,11474_mask.png,7,1682.0,152.4680374315355,1.0796061181964276,47.80167361086848
846,11474_mask.png,8,2191.0,174.2670273047588,1.0335403868967858,53.60037313302959
847,11474_mask.png,9,1508.0,142.46803743153546,1.0539090716259265,45.22167621838005
848,11474_mask.png,10,1912.0,160.95331880577402,1.0424776468368933,50.32891812864648
849,11474_mask.png,11,2052.0,168.0243866176395,1.1058268810683678,53.46026561849464
850,11474_mask.png,12,1834.0,158.12489168102786,1.037671114522751,49.51767361255979
851,11474_mask.png,13,1932.0,162.0243866176395,1.0643628128645846,50.92150822589606
852,11474_mask.png,14,1310.0,133.63961030678928,1.127280113827137,43.26661530556788
853,11474_mask.png,15,2519.0,188.16652224137044,1.0861279358719922,58.872744118140105
854,11474_mask.png,16,1823.0,158.71067811865476,1.0291976157944491,49.76946855251722
855,11474_mask.png,17,1376.0,138.22539674441617,1.1172200291766934,44.181444068749045
856,11474_mask.png,18,2048.0,168.36753236814712,1.1478178402555974,53.823786563191554
857,11474_mask.png,19,1494.0,143.05382386916236,1.1856577023641794,47.29693436154187
858,11474_mask.png,20,1800.0,155.53910524340094,1.019066304981795,48.41487374764082
859,11474_mask.png,21,1430.0,139.39696961967,1.02256879852394,44.41846462902562
860,11474_mask.png,22,1544.0,146.46803743153546,1.1161889591249547,47.53945729601885
861,11474_mask.png,23,1481.0,143.0538238691624,1.063483804460248,45.22167621838005
862,11474_mask.png,24,1494.0,144.8111831820431,1.0589938296995578,46.400431032480725
863,11474_mask.png,25,1821.0,158.36753236814712,1.0391321621386975,48.91829923454004
864,11474_mask.png,26,1723.0,151.53910524340094,1.0570617188381612,48.33218389437829
865,11474_mask.png,27,2525.0,185.9238815542512,1.0205498507108808,57.8013840664737
866,11474_mask.png,28,1226.0,129.88225099390854,1.0532786666301466,41.10960958218893
867,11474_mask.png,29,2005.0,163.78174593052023,1.047534991003546,51.86520991955976
868,11474_mask.png,30,2702.0,191.58073580374355,1.0257013323798887,59.23681287847955
869,11474_mask.png,31,2073.0,166.61017305526642,1.0060811100570983,51.47815070493501
870,11474_mask.png,32,2496.0,187.8822509939085,1.2363028951779558,61.0
871,11474_mask.png,33,301.0,78.38477631085024,3.101429097566889,33.54101966249684
872,11475_mask.png,1,338.0,75.69848480983498,2.102753436800098,28.284271247461906
873,11475_mask.png,2,1153.0,135.25483399593904,1.7170528573275987,50.00999900019995
874,11475_mask.png,3,1014.0,126.08326112068524,1.6312290504910811,46.17358552246078
875,11475_mask.png,4,1730.0,154.71067811865476,1.0592641520538977,48.79549159502341
876,11475_mask.png,5,1958.0,163.78174593052023,1.0480138744038836,51.61395160225576
877,11475_mask.png,6,2450.0,181.9238815542512,1.0457725725833906,57.48912940721924
878,11475_mask.png,7,1454.0,141.0538238691624,1.1355808319587497,45.880278987817846
879,11475_mask.png,8,2110.0,169.4386001800126,1.0538474346113156,53.53503525729669
880,11475_mask.png,9,2310.0,178.2670273047588,1.1059065187430996,57.30619512757761
881,11475_mask.png,10,1710.0,151.78174593052023,1.020568450307884,47.07440918375928
882,11475_mask.png,11,1848.0,158.12489168102786,1.01979501185693,49.4064773081425
883,11475_mask.png,12,2296.0,177.09545442950497,1.0386866572113291,54.81788029466298
884,11475_mask.png,13,1500.0,142.46803743153546,1.084032590327845,45.60701700396552
885,11475_mask.png,14,1852.0,159.19595949289334,1.055116807527528,50.21951811795888
886,11475_mask.png,15,1663.0,150.12489168102783,1.0409852903324517,46.86149805543992
887,11475_mask.png,16,1887.0,161.78174593052023,1.1137887607701191,51.19570294468082
888,11475_mask.png,17,1359.0,137.0538238691624,1.0342762167224433,43.17406628984581
889,11475_mask.png,18,1536.0,143.88225099390854,1.0571440535944632,45.48626166217664
890,11475_mask.png,19,2221.0,174.95331880577402,1.1210487052767633,57.42821606144492
891,11475_mask.png,20,1645.0,148.71067811865476,1.0300782765126868,46.14108798023731
892,11475_mask.png,21,1849.0,158.12489168102783,1.0204231191856723,49.20365840057018
893,11475_mask.png,22,2195.0,172.61017305526642,1.0841214931801155,55.0
894,11476_mask.png,1,1115.0,127.59797974644668,1.416102087081707,43.17406628984581
895,11476_mask.png,2,501.0,97.11269837220809,2.496929867771839,40.11234224026316
896,11476_mask.png,3,1403.0,137.39696961967,1.0737743916448093,44.204072210600685
897,11476_mask.png,4,1291.0,148.08326112068522,1.8268126127716648,55.54277630799526
898,11476_mask.png,5,2417.0,181.09545442950497,1.0202043190455683,56.04462507680822
899,11476_mask.png,6,1567.0,145.88225099390854,1.019761973726612,45.34313619501854
900,11476_mask.png,7,1869.0,159.78174593052023,1.125388286306148,51.62363799656123
901,11476_mask.png,8,1646.0,150.78174593052023,1.18254985018276,49.04079934095692
902,11476_mask.png,9,2397.0,179.92388155425118,1.07946535972672,57.0087712549569
903,11476_mask.png,10,2694.0,191.3380951166243,1.0306776188802274,59.40538696111658
904,11476_mask.png,11,1681.0,150.71067811865476,1.0324431718470706,46.75467891024384
905,11476_mask.png,12,2941.0,202.89444430272832,1.0634850306119712,63.69458375717672
906,11476_mask.png,13,2516.0,186.50966799187808,1.0241422851878963,57.697486947006624
907,11476_mask.png,14,1897.0,162.02438661763952,1.1842313373903446,52.55473337388365
908,11476_mask.png,15,2423.0,181.09545442950497,1.017995872859274,55.80322571321482
909,11476_mask.png,16,1722.0,154.95331880577402,1.0466270483749365,47.8539444560216
910,11476_mask.png,17,2374.0,184.2670273047588,1.0308944032665186,56.85068161420758
911,11476_mask.png,18,1744.0,154.36753236814712,1.0649100141097514,48.54894437575342
912,11476_mask.png,19,1588.0,148.36753236814712,1.0849528720630155,46.238512086787566
913,11476_mask.png,20,1844.0,158.95331880577402,1.028750137221755,49.20365840057018
914,11476_mask.png,21,2296.0,178.6812408671319,1.042686635189966,55.36244214266564
915,11476_mask.png,22,506.0,102.42640687119284,2.59354891697554,43.01162633521314
916,11476_mask.png,23,1663.0,149.29646455628165,1.075416596401134,47.4236228055175
917,11476_mask.png,24,1621.0,148.71067811865476,1.0378864991972558,46.22769732530488
918,11476_mask.png,25,1724.0,152.95331880577402,1.0292382654642327,47.29693436154187
919,11476_mask.png,26,2358.0,178.61017305526642,1.0170709271153928,55.60575509783138
920,11476_mask.png,27,1741.0,154.95331880577405,1.061702498806517,49.04079934095692
921,11476_mask.png,28,3261.0,212.16652224137044,1.1047120085777715,67.94115100585212
922,11477_mask.png,1,2016.0,165.4386001800126,1.0727542436608424,52.009614495783374
923,11477_mask.png,2,1518.0,142.95331880577402,1.0263816176487557,44.7213595499958
924,11477_mask.png,3,1728.0,152.95331880577402,1.034584281102907,47.53945729601885
925,11477_mask.png,4,2182.0,172.0243866176395,1.037650081813931,54.08326913195984
926,11477_mask.png,5,1886.0,160.36753236814712,1.1688570239850038,52.40229002629561
927,11477_mask.png,6,1704.0,152.12489168102786,1.1406963117180418,49.8196748283246
928,11477_mask.png,7,1263.0,131.05382386916236,1.0568300908275274,41.23105625617661
929,11477_mask.png,8,1764.0,153.53910524340094,1.026973965170367,48.02082881417188
930,11477_mask.png,9,1570.0,147.29646455628165,1.0372008269982933,46.647615158762406
931,11477_mask.png,10,1644.0,151.78174593052023,1.0264070705905382,47.01063709417264
932,11477_mask.png,11,1492.0,141.53910524340094,1.0841704475699456,45.22167621838005
933,11477_mask.png,12,1722.0,153.29646455628165,1.1437596091872797,50.0
934,11477_mask.png,13,1589.0,147.53910524340094,1.0443015157128326,45.803929962395145
935,11477_mask.png,14,1381.0,135.88225099390854,1.0256659940678032,42.20189569201838
936,11477_mask.png,15,1656.0,150.12489168102786,1.0565355651963813,46.86149805543992
937,11477_mask.png,16,1849.0,159.4386001800126,1.0639722268864351,50.0
938,11477_mask.png,17,1957.0,162.95331880577402,1.0657755566971123,51.40038910358559
939,11477_mask.png,18,1981.0,163.1959594928933,1.043990579999442,51.31276644267
940,11477_mask.png,19,2318.0,178.8528137423857,1.0770794411573927,56.0357029044876
941,11477_mask.png,20,670.0,107.59797974644668,2.0774752518992816,42.2965719651132
942,11477_mask.png,21,1467.0,140.95331880577405,1.090294375345467,44.41846462902562
943,11477_mask.png,22,2380.0,180.2670273047588,1.0600708490958797,56.43580423808985
944,11477_mask.png,23,2076.0,168.61017305526642,1.1005624017890894,53.81449618829484
945,11477_mask.png,24,1237.0,130.22539674441617,1.0349271988954645,40.80441152620633
946,11477_mask.png,25,3380.0,222.45079348883235,1.2517575229171412,74.96665925596525
947,11477_mask.png,26,1855.0,159.1959594928933,1.0311306734621235,49.24428900898052
948,11477_mask.png,27,1373.0,135.63961030678928,1.0830208815578015,43.17406628984581
949,11477_mask.png,28,2016.0,167.4386001800126,1.1013512492436943,53.33854141237835
950,11477_mask.png,29,1663.0,149.88225099390854,1.0518944273156934,47.50789408087881
951,11477_mask.png,30,1700.0,151.53910524340094,1.031514126045343,47.53945729601885
952,11477_mask.png,31,2098.0,169.1959594928933,1.0544906815300343,53.150729063673246
953,11477_mask.png,32,1965.0,162.12489168102783,1.0701962798292142,51.26402247190519
954,11477_mask.png,33,1845.0,158.12489168102786,1.0786120842206712,50.60632371551998
955,11477_mask.png,34,1803.0,156.36753236814712,1.0029255077497448,48.104053883222775
956,11477_mask.png,35,1970.0,163.4386001800126,1.03678427282775,51.24451190127583
957,11477_mask.png,36,2277.0,176.2670273047588,1.0208441104896242,54.405882034941776
958,11477_mask.png,37,1443.0,140.22539674441617,1.0984493343872677,44.384682042344295
959,11477_mask.png,38,1704.0,151.29646455628165,1.069089600645288,48.46648326421054
960,11477_mask.png,39,2072.0,166.61017305526642,1.050729327291959,52.478567053607705
961,11477_mask.png,40,1644.0,149.78174593052023,1.0147336875917987,46.52956049652737
962,11477_mask.png,41,1869.0,164.2670273047588,1.179666163710411,54.037024344425184
963,11477_mask.png,42,2011.0,164.61017305526642,1.060921049519291,51.62363799656123
964,11477_mask.png,43,1729.0,153.78174593052023,1.1767884514031268,50.80354318352215
965,11477_mask.png,44,1578.0,146.12489168102786,1.0359009755525952,45.45327270945405
966,11477_mask.png,45,1466.0,139.88225099390857,1.0150615644894891,43.68065933568311
967,11477_mask.png,46,2297.0,176.50966799187808,1.082874118221549,55.80322571321482
968,11477_mask.png,47,856.0,131.38477631085024,2.714059146401292,51.54609587543949
969,11478_mask.png,1,527.0,83.01219330881975,1.149638738134497,27.459060435491963
970,11478_mask.png,2,2026.0,167.29646455628165,1.1738325739985356,54.08326913195984
971,11478_mask.png,3,2812.0,193.9238815542512,1.0345760918287443,61.29437168288782
972,11478_mask.png,4,2170.0,171.19595949289334,1.0774905918944109,54.3415126767741
973,11478_mask.png,5,2176.0,172.61017305526642,1.0544842260245004,55.00909015790027
974,11478_mask.png,6,2134.0,171.19595949289334,1.1590290939760222,55.97320787662612
975,11478_mask.png,7,1372.0,136.5685424949238,1.0920956528152896,43.08131845707603
976,11478_mask.png,8,3188.0,210.99494936611663,1.114988128932885,68.24954212300622
977,11478_mask.png,9,1760.0,153.53910524340094,1.0699781904083054,48.60041152089147
978,11478_mask.png,10,1781.0,154.95331880577402,1.075131929868714,49.4064773081425
979,11478_mask.png,11,1922.0,162.95331880577402,1.05724015373046,50.48762224545735
980,11478_mask.png,12,1591.0,145.88225099390857,1.038750302772855,46.09772228646444
981,11478_mask.png,13,2030.0,165.4386001800126,1.029015077680565,51.47815070493501
982,11478_mask.png,14,1184.0,128.3259018078045,1.2231622384512837,42.941821107167776
983,11478_mask.png,15,2242.0,174.8528137423857,1.0125011238233834,54.230987451824994
984,11478_mask.png,16,1474.0,142.12489168102786,1.1252178655059175,45.31004303683677
985,11478_mask.png,17,2136.0,170.0243866176395,1.0967033314911911,54.644304369257
986,11478_mask.png,18,1570.0,146.12489168102786,1.045439692925815,45.69463863518345
987,11478_mask.png,19,1436.0,139.29646455628165,1.0798219281822636,44.40720662234904
988,11478_mask.png,20,2658.0,201.1370849898476,1.4261851628362907,66.85057965343307
989,11478_mask.png,21,2066.0,167.78174593052023,1.0461241411063953,52.55473337388365
990,11478_mask.png,22,1396.0,138.12489168102783,1.0580675603118583,43.26661530556788
991,11478_mask.png,23,1821.0,159.53910524340094,1.0782576012488898,50.80354318352215
992,11478_mask.png,24,1675.0,150.71067811865476,1.1240992971566082,48.507731342539614
993,11478_mask.png,25,1541.0,145.29646455628165,1.2346952833078049,49.20365840057018
994,11478_mask.png,26,1344.0,134.22539674441617,1.0718674086423363,42.80186911806539
995,11478_mask.png,27,1925.0,163.4386001800126,1.0640969418260315,50.635955604688654
996,11479_mask.png,1,777.0,107.1543289325507,1.0817484607885024,34.48187929913333
997,11479_mask.png,2,571.0,97.94112549695429,1.982942117079448,38.3275357934736
998,11479_mask.png,3,608.0,98.84062043356596,1.5406648136189156,37.65634076752546
999,11479_mask.png,4,687.0,110.25483399593904,1.7956775467302557,43.18564576337837
1000,11479_mask.png,5,1345.0,135.53910524340094,1.046060930679724,43.32435804486894
1001,11479_mask.png,6,682.0,111.35533905932738,2.2613999415306574,45.09988913511872
1002,11479_mask.png,7,1286.0,135.53910524340094,1.2777680361135089,45.12205669071391
1003,11479_mask.png,8,1548.0,145.53910524340094,1.032223710285086,46.238512086787566
1004,11479_mask.png,9,1133.0,131.91168824543144,1.4001515745569857,44.28317965096906
1005,11479_mask.png,10,1569.0,146.95331880577402,1.1061068971008556,47.265209192385896
1006,11479_mask.png,11,1784.0,155.19595949289334,1.087203258786544,49.4064773081425
1007,11479_mask.png,12,1431.0,140.71067811865476,1.0247424660735511,43.73785545725808
1008,11479_mask.png,13,1408.0,138.71067811865476,1.0314187361478049,43.73785545725808
1009,11479_mask.png,14,1829.0,159.36753236814712,1.0328215499150912,49.09175083453431
1010,11479_mask.png,15,1943.0,162.36753236814712,1.061088323725347,51.40038910358559
1011,11479_mask.png,16,1980.0,163.4386001800126,1.0348280079928849,51.47815070493501
1012,11479_mask.png,17,2181.0,172.26702730475878,1.0459507603082607,53.60037313302959
1013,11479_mask.png,18,1756.0,154.36753236814712,1.0705982311015678,48.54894437575342
1014,11479_mask.png,19,2190.0,173.09545442950497,1.0575710083323675,54.589376255824725
1015,11479_mask.png,20,2974.0,203.40916292848976,1.0422367094726652,62.96824596572466
1016,11479_mask.png,21,1504.0,143.29646455628165,1.065562460886042,45.0
1017,11479_mask.png,22,2081.0,168.50966799187808,1.067268281846779,52.61178575186362
1018,11479_mask.png,23,1785.0,161.9827560572969,1.204443420328499,51.86520991955976
1019,11479_mask.png,24,1138.0,127.19595949289332,1.1133136515981723,40.52159917870962
1020,11479_mask.png,25,2219.0,178.36753236814712,1.3683354061112367,60.40695324215582
1021,11479_mask.png,26,1924.0,162.0243866176395,1.0773092515290597,51.19570294468082
1022,11479_mask.png,27,1887.0,160.36753236814712,1.109099606745385,51.62363799656123
1023,11479_mask.png,28,1953.0,162.61017305526642,1.04282687485423,50.60632371551998
1024,11479_mask.png,29,2010.0,170.6101730552664,1.0485688174877976,53.907327887774215
1025,11479_mask.png,30,1631.0,150.0243866176395,1.0851975873794446,47.51841748206689
1026,11479_mask.png,31,291.0,78.76345596729058,2.988391124979167,32.2490309931942
1027,11479_mask.png,32,1518.0,143.29646455628165,1.0041910129387268,44.384682042344295
1028,11479_mask.png,33,1305.0,134.81118318204307,1.105624204817745,42.5205832509386
1029,11479_mask.png,34,1986.0,164.0243866176395,1.0472068517018067,51.07837115648854
1030,11479_mask.png,35,1612.0,154.9116882454314,1.3040682823781078,51.07837115648854
1031,11479_mask.png,36,1850.0,159.78174593052023,1.147747070679735,52.0
1032,11479_mask.png,37,1299.0,133.0538238691624,1.171740401456859,43.829214001622255
1033,11479_mask.png,38,1362.0,135.05382386916236,1.1227370372823997,43.65775990588615
1034,11479_mask.png,39,1916.0,160.36753236814712,1.043775718229425,50.32891812864648
1035,11479_mask.png,40,200.0,64.7634559672906,3.0739496729783986,28.0713376952364
1036,11479_mask.png,41,2121.0,169.78174593052023,1.049152004462739,53.2634959423431
1037,11479_mask.png,42,1540.0,145.63961030678928,1.2164667304528571,48.60041152089147
1038,11479_mask.png,43,1558.0,146.12489168102783,1.1643400673902462,47.80167361086848
1039,11479_mask.png,44,2223.0,175.19595949289334,1.0946936312792537,56.08029957123981
1040,11479_mask.png,45,2250.0,175.095454429505,1.0516000303994562,55.02726596879042
1041,11479_mask.png,46,1393.0,136.71067811865476,1.0521593923803354,43.41658669218482
1042,11479_mask.png,47,1638.0,149.53910524340094,1.0964798925468593,47.51841748206689
1043,11479_mask.png,48,2431.0,181.09545442950497,1.0325785745553786,56.08921464952064
1044,11479_mask.png,49,1705.0,151.78174593052023,1.0737427918250808,48.02082881417188
1045,11479_mask.png,50,2494.0,183.9238815542512,1.0424249416781464,57.30619512757761
1046,11479_mask.png,51,1958.0,164.95331880577405,1.066215703595646,52.49761899362675
1047,11479_mask.png,52,1794.0,156.8528137423857,1.0365235086202786,49.49747468305833
1048,11479_mask.png,53,2416.0,186.16652224137044,1.3810068528996773,64.40496875241847
1049,11479_mask.png,54,1799.0,156.36753236814712,1.0109496738279145,48.104053883222775
1050,11479_mask.png,55,1240.0,132.3259018078045,1.0859144773188845,41.86884283091664
1051,11479_mask.png,56,2809.0,218.02438661763952,1.8241543696339784,82.22530024268686
1052,11479_mask.png,57,2755.0,196.16652224137044,1.0376155226172383,61.68468205316454
1053,11479_mask.png,58,1813.0,156.71067811865476,1.0343979887881891,49.4064773081425
1054,11479_mask.png,59,1817.0,156.95331880577402,1.0385589665531407,48.91829923454004
1055,11479_mask.png,60,1772.0,155.19595949289334,1.1091054723282807,49.678969393496885
1056,11479_mask.png,61,1869.0,160.0243866176395,1.1107180605941995,50.80354318352215
1057,11479_mask.png,62,1653.0,152.53910524340094,1.129384060605259,48.41487374764082
1058,11479_mask.png,63,1356.0,136.12489168102783,1.0406249657747453,43.68065933568311
1059,11479_mask.png,64,1789.0,157.53910524340094,1.10536430246473,49.8196748283246
1060,11479_mask.png,65,1471.0,142.12489168102786,1.167515892546385,46.87216658103186
1061,11479_mask.png,66,1081.0,121.74011537017762,1.0236429008341592,37.589892258425
1062,11479_mask.png,67,1650.0,148.95331880577402,1.0734531439998651,47.16990566028302
1063,11479_mask.png,68,606.0,107.94112549695429,2.5003605087783467,45.0111097397076
1064,11479_mask.png,69,1365.0,134.8111831820431,1.054420194372811,42.5440947723653
1065,11479_mask.png,70,1156.0,125.39696961967,1.0846845592319552,39.96248240537617
1066,11479_mask.png,71,1569.0,146.12489168102786,1.1018347981391077,46.87216658103186
1067,11479_mask.png,72,1173.0,127.39696961967,1.160266867553615,41.400483088968905
1068,11479_mask.png,73,805.0,109.49747468305831,1.2365770832807348,37.21558813185679
1069,11479_mask.png,74,2243.0,174.61017305526642,1.0400342501486932,54.230987451824994
1070,11479_mask.png,75,2330.0,178.2670273047588,1.064629162511371,55.60575509783138
1071,11479_mask.png,76,1681.0,152.36753236814712,1.0456419813290807,47.16990566028302
1072,11479_mask.png,77,1305.0,132.81118318204307,1.2060049709637348,44.181444068749045
1073,11479_mask.png,78,1664.0,153.4386001800126,1.15389920395467,50.15974481593781
1074,11479_mask.png,79,2162.0,171.6812408671319,1.0113599690346446,52.81098370604357
1075,11479_mask.png,80,230.0,66.97056274847714,3.210425920757386,29.068883707497267
1076,11479_mask.png,81,2249.0,174.8528137423857,1.0229295587945728,54.405882034941776
1077,11479_mask.png,82,2271.0,176.8528137423857,1.0545853881382716,55.54277630799526
1078,11479_mask.png,83,2193.0,174.8528137423857,1.0424535662268184,53.9351462406472
1079,11479_mask.png,84,1776.0,157.19595949289334,1.0434160380199258,48.76474136094644
1080,11479_mask.png,85,1831.0,158.2670273047588,1.0398278015076536,49.64876634922564
1081,11479_mask.png,86,1183.0,132.12489168102783,1.1477935616436052,44.04543109109048
1082,11479_mask.png,87,1476.0,142.12489168102786,1.0366021570760289,44.40720662234904
1083,11479_mask.png,88,1601.0,146.22539674441617,1.0478441122343625,46.400431032480725
1084,11479_mask.png,89,1989.0,164.36753236814712,1.1277652137266052,53.16013544000805
1085,11479_mask.png,90,1420.0,166.61017305526642,1.8253038367377024,57.3149195236284
1086,11479_mask.png,91,1284.0,145.0538238691624,1.4948081256605454,53.85164807134504
1087,11479_mask.png,92,1483.0,143.71067811865476,1.1161545580167316,46.61544808322666
1088,11479_mask.png,93,1466.0,143.78174593052023,1.1457265664377363,45.89117562233506
1089,11479_mask.png,94,1374.0,137.39696961967,1.064626812312691,43.01162633521314
1090,11479_mask.png,95,1705.0,153.78174593052023,1.0825063942282558,48.507731342539614
1091,11479_mask.png,96,1188.0,126.5685424949238,1.0416107230228184,39.82461550347976
1092,11479_mask.png,97,1719.0,155.4386001800126,1.262128013751549,53.9351462406472
1093,11479_mask.png,98,3228.0,210.06601717798213,1.0405323928732493,65.49045732013177
1094,11479_mask.png,99,2039.0,168.0243866176395,1.051115490246516,52.354560450833695
1095,11479_mask.png,100,939.0,123.60407640085651,1.3620096781118711,40.60788100849391
1096,11479_mask.png,101,2223.0,173.6812408671319,1.027399739157602,54.12947441089743
1097,11479_mask.png,102,2450.0,183.9238815542512,1.0504673572719725,57.38466694161429
1098,11479_mask.png,103,1106.0,123.63961030678928,1.138433672475431,40.60788100849391
1099,11479_mask.png,104,1618.0,150.95331880577402,1.0758052569730778,47.51841748206689
1100,11479_mask.png,105,2531.0,187.3380951166243,1.0212250247403107,57.56735185849702
1101,11479_mask.png,106,1183.0,128.8111831820431,1.1648030756713712,41.97618372363071
1102,11479_mask.png,107,1710.0,153.0538238691624,1.1513039246000842,49.76946855251722
1103,11479_mask.png,108,1817.0,157.4386001800126,1.0190478952474815,48.66210024238576
1104,11479_mask.png,109,1707.0,152.36753236814712,1.028687810023363,47.51841748206689
1105,11479_mask.png,110,2049.0,167.1959594928933,1.032941761037094,51.78802950489621
1106,11479_mask.png,111,2395.0,188.16652224137044,1.155496853410639,61.61168720299745
1107,11479_mask.png,112,1496.0,141.88225099390854,1.0777888338209505,45.27692569068709
1108,11479_mask.png,113,1547.0,146.46803743153546,1.1276762008048813,47.01063709417264
1109,11479_mask.png,114,1741.0,154.95331880577402,1.100666266351252,49.4064773081425
1110,11479_mask.png,115,1989.0,166.19595949289334,1.009270381850523,51.62363799656123
1111,11479_mask.png,116,1271.0,132.5685424949238,1.1747590214802384,44.59820624195552
1112,11479_mask.png,117,1475.0,141.63961030678928,1.072695018976893,44.28317965096906
1113,11479_mask.png,118,1669.0,149.53910524340094,1.0376800019473469,46.84015371452148
1114,11479_mask.png,119,1245.0,130.5685424949238,1.1839570529882668,43.01162633521314
1115,11479_mask.png,120,2173.0,171.6812408671319,1.0292652473746144,53.33854141237835
1116,11479_mask.png,121,1606.0,150.95331880577402,1.0154360676016982,47.16990566028302
1117,11479_mask.png,122,1614.0,147.88225099390857,1.0529068207211834,46.32493928760188
1118,11479_mask.png,123,1210.0,132.08326112068522,1.3609899151340463,45.27692569068709
1119,11479_mask.png,124,2095.0,168.02438661763952,1.0178506897144723,51.97114584074513
1120,11479_mask.png,125,1914.0,161.78174593052023,1.1948349720773546,53.60037313302959
1121,11479_mask.png,126,1346.0,137.63961030678928,1.2406754581503192,47.80167361086848
1122,11479_mask.png,127,2048.0,166.0243866176395,1.036950754039294,51.86520991955976
1123,11479_mask.png,128,1466.0,139.88225099390854,1.064347247284737,44.59820624195552
1124,11479_mask.png,129,1846.0,158.36753236814712,1.1146680117003718,50.69516742254631
1125,11479_mask.png,130,2236.0,174.8528137423857,1.0282176781740424,54.70831746635972
1126,11479_mask.png,131,2970.0,202.65180361560903,1.1252249482764516,65.0
1127,11479_mask.png,132,477.0,83.01219330881975,1.4402258899899918,30.0
1128,11479_mask.png,133,2036.0,166.0243866176395,1.0108489848812388,51.419840528729765
1129,11479_mask.png,134,1523.0,143.5391052434009,1.0518087477805442,45.5411901469428
1130,11479_mask.png,135,1786.0,156.36753236814712,1.0642725655153622,49.04079934095692
1131,11479_mask.png,136,1770.0,154.36753236814712,1.084029780924962,49.4064773081425
1132,11479_mask.png,137,601.0,91.84062043356596,1.1742389775804165,30.80584360149873
1133,11479_mask.png,138,1526.0,144.71067811865476,1.080238713460111,45.60701700396552
1134,11479_mask.png,139,1757.0,154.36753236814712,1.10927587551218,49.9799959983992
1135,11479_mask.png,140,1446.0,141.0538238691624,1.105505636482948,45.60701700396552
1136,11479_mask.png,141,3844.0,230.06601717798213,1.06139091279489,72.47068372797375
1137,11479_mask.png,142,955.0,125.59797974644664,1.7750433006967794,46.09772228646444
1138,11479_mask.png,143,1657.0,149.29646455628165,1.0606411615412046,47.63402145525821
1139,11479_mask.png,144,1508.0,145.63961030678928,1.098776446912043,47.20169488482379
1140,11479_mask.png,145,1234.0,129.9827560572969,1.1088760243440297,41.400483088968905
1141,11479_mask.png,146,1218.0,128.46803743153546,1.1479861806539982,42.44997055358225
1142,11479_mask.png,147,1756.0,154.95331880577402,1.0510095862629494,48.507731342539614
1143,11479_mask.png,148,2567.0,188.99494936611663,1.04756500869973,59.20304046246274
1144,11479_mask.png,149,1825.0,160.29646455628165,1.0663670556069027,50.774009099144415
1145,11479_mask.png,150,3449.0,216.65180361560903,1.0078913307709747,66.76076692189807
1146,11479_mask.png,151,1472.0,143.53910524340094,1.0427648057533097,44.28317965096906
1147,11479_mask.png,152,1738.0,153.53910524340094,1.04348378818751,48.02082881417188
1148,11479_mask.png,153,1612.0,148.12489168102786,1.0269468509129642,45.880278987817846
1149,11479_mask.png,154,809.0,116.18376618407356,1.8520900526058692,44.10215414239989
1150,11479_mask.png,155,2411.0,181.4386001800126,1.0890423602105717,57.4543296888929
1151,11479_mask.png,156,1662.0,149.29646455628165,1.0324070021282628,46.647615158762406
1152,11479_mask.png,157,2278.0,175.92388155425118,1.0225780321009614,54.91812087098393
1153,11479_mask.png,158,1834.0,157.19595949289334,1.0397348225340317,49.04079934095692
1154,11479_mask.png,159,1763.0,157.1959594928933,1.0834661298803103,49.72926703662542
1155,11479_mask.png,160,819.0,104.9116882454314,1.2033751528637495,35.0
