image,label,area,perimeter,major_axis_length,minor_axis_length,aspect_ratio,eccentricity,orientation_deg,centroid_x,centroid_y,nuclear_area,nuclear_fraction,nuclear_mean_R,nuclear_mean_G,nuclear_mean_B
R-160-3-_masks.tif,124,11333.0,684.6690475583121,261.49622329385846,61.09514826737332,4.28014712640456,0.9723239338730059,71.68769273646737,4741.360275302215,775.3432453895703,5563,0.49086737845230743,212.00161743164062,207.61639404296875,172.6958465576172
R-160-3-_masks.tif,125,10898.0,683.1543289325507,240.93919851592892,67.915165411123,3.5476494396709284,0.959450614151594,65.94861184990114,4666.698568544687,802.1748027160947,4940,0.45329418241879244,198.52732849121094,197.32711791992188,158.10911560058594
R-160-3-_masks.tif,126,8099.0,572.5685424949238,205.5296299185209,52.57009378374708,3.9096302693312635,0.9667353701822281,-35.17330224261788,4989.226941597728,821.313742437338,6495,0.8019508581306334,211.29269409179688,206.4949951171875,167.09591674804688
R-160-3-_masks.tif,127,19077.0,1106.066017177982,413.78515863960183,71.61211641905481,5.778144528200263,0.9849102402068299,-55.71701114825718,2748.4272160192904,876.5908685852073,5140,0.2694343974419458,207.14805603027344,203.01907348632812,151.14202880859375
R-160-3-_masks.tif,128,15577.0,920.0832611206852,395.268092895665,51.9405318269242,7.610012431385455,0.9913286578310223,77.2424866680271,3274.471014957951,838.6264364126597,3656,0.23470501380240097,205.22401428222656,202.82029724121094,178.93653869628906
R-160-3-_masks.tif,129,14600.0,795.2964645562816,301.77783999178644,63.17522430691321,4.776838441058977,0.9778421681747471,-26.891096579434432,2567.1598630136987,933.9300684931507,7973,0.5460958904109589,201.59776306152344,195.40072631835938,150.03109741210938
R-160-3-_masks.tif,130,12979.0,813.2548339959391,293.91115401129167,76.5757895903568,3.8381733389048063,0.9654628908787303,83.00956790076303,613.3267586100624,846.6682332999461,0,0.0,,,
R-160-3-_masks.tif,131,11174.0,724.5685424949238,280.46807312276286,55.94132901909101,5.013611189449002,0.9799065735969316,-70.00001468212832,4409.2376051548235,851.8593162699123,4354,0.3896545552174691,205.95199584960938,201.8495635986328,153.63894653320312
R-160-3-_masks.tif,132,17022.0,982.6690475583121,404.4075236251577,69.53745429493165,5.815679157737495,0.9851058593581571,89.04284816120199,3712.0184467160148,845.56891082129,6780,0.39830807190694395,207.29026794433594,207.83200073242188,170.1213836669922
R-160-3-_masks.tif,133,21463.0,1164.79393923934,420.61480979808346,75.7434268699732,5.55315262564159,0.9836523542547037,39.59745476218503,3220.25569584867,973.9271304104739,10790,0.502725620835857,185.8714599609375,185.15133666992188,154.6725616455078
R-160-3-_masks.tif,134,17123.0,1126.8944443027283,404.08079178109097,57.274823570597086,7.055120672401897,0.9899037747491382,-34.572209854571376,4804.95374642294,995.0708403901185,9756,0.569759971967529,209.82431030273438,203.6387939453125,159.7796173095703
R-160-3-_masks.tif,135,15819.0,953.39696961967,373.0870644695631,80.74016462920441,4.620836063227623,0.9763023384020346,-87.99853932778117,4719.276692584866,865.1117643340287,7764,0.49080219988621276,211.11244201660156,206.11643981933594,169.27151489257812
R-160-3-_masks.tif,136,15460.0,1034.4680374315355,393.9404306295316,55.26721380137343,7.127922750825226,0.9901099849478692,-16.47364737535796,4501.219987063389,1020.6849935316947,3597,0.23266494178525227,203.6766815185547,203.05503845214844,164.5340576171875
R-160-3-_masks.tif,137,15995.0,943.8233764908629,346.01615300027566,64.95701579990873,5.326848050811501,0.9822210008277632,41.228106745237,1153.8537042825883,957.9726789621757,8022,0.5015317286652079,204.50697326660156,201.3197479248047,184.746826171875
R-160-3-_masks.tif,138,11068.0,556.0832611206852,184.09795409190585,78.87202049142817,2.3341351336614187,0.9035777202502361,31.542328954443093,935.8788398988074,925.2421395012649,3503,0.31649801228767616,187.6919708251953,184.81272888183594,140.5635223388672
R-160-3-_masks.tif,139,13476.0,912.9949493661167,322.26412780970213,56.45221483051248,5.70861796613723,0.9845375352520764,40.89768195779304,1112.1384683882459,982.1831403977442,7901,0.586301573167112,190.20883178710938,188.95013427734375,170.79623413085938
R-160-3-_masks.tif,140,8362.0,561.698484809835,225.46370807012954,50.269066587658166,4.48513814508512,0.9748279205988603,80.63779227467822,3262.4814637646496,883.1390815594356,4470,0.5345611097823487,208.4420623779297,204.75526428222656,163.31454467773438
R-160-3-_masks.tif,141,17210.0,923.0121933088197,393.18760962267453,61.90234946495535,6.3517396838914655,0.9875290039066248,86.6722203634952,586.9978500871587,896.7244044160371,6449,0.3747239976757699,200.94960021972656,194.71421813964844,148.74461364746094
R-160-3-_masks.tif,142,16262.0,851.0121933088197,348.5243363381857,62.09137072331452,5.613088135728968,0.9840024278421406,-9.973451816027515,3449.2301684909603,1043.6611117943673,10847,0.6670151272906162,200.93841552734375,199.42840576171875,169.94192504882812
R-160-3-_masks.tif,143,19676.0,992.7695526217004,427.01374236873744,69.66175108976073,6.129816372524438,0.9866034215613809,-89.42101231324285,3698.281154706241,919.558904248831,6183,0.31424069932913196,199.50994873046875,197.0059814453125,153.36082458496094
R-160-3-_masks.tif,144,10240.0,754.4680374315354,277.36842697552214,53.02155233502482,5.231239274605299,0.9815590276651239,-30.798372721937014,4753.4005859375,987.92939453125,6652,0.649609375,214.4464874267578,209.42543029785156,172.2528533935547
R-160-3-_masks.tif,145,18377.0,884.7695526217004,375.0663184824567,63.24116882703035,5.930730336567515,0.9856822793519152,82.21238024333326,5069.748762039506,933.9668607498504,5969,0.3248081841432225,196.8041534423828,194.8917694091797,150.8629608154297
R-160-3-_masks.tif,146,8128.0,596.3259018078045,214.97883175439313,54.22948432373047,3.9642425967218684,0.967660796478439,-59.5012574314238,4632.553395669292,953.1919291338583,5474,0.6734744094488189,210.71775817871094,206.02630615234375,166.43496704101562
R-160-3-_masks.tif,147,16032.0,865.1126983722081,377.38186782802484,59.171149934089506,6.377801821468552,0.9876313551237251,-88.36230030009433,551.9910803393213,943.7805638722555,5528,0.344810379241517,201.24095153808594,193.9144287109375,143.27279663085938
R-160-3-_masks.tif,148,13791.0,954.9949493661167,365.74806155025334,53.111340461532166,6.886440040336767,0.9894004298950239,-38.328394759821855,5325.12334130955,1046.0735262127475,5965,0.43252846059024,205.50242614746094,202.53260803222656,156.55792236328125
