sequence,image,label,area,perimeter,aspect_ratio,max_diameter,circularity
1,54193_mask.png,1,2128.0,171.095454429505,1.0853298940786855,54.3415126767741,0.9134915711738238
2,54193_mask.png,2,2240.0,174.8528137423857,1.046219618323634,54.3415126767741,0.920688315566408
3,54193_mask.png,3,2275.0,178.36753236814712,1.1521347198750271,58.25804665451803,0.8985860182867366
4,54193_mask.png,4,2000.0,165.43860018001263,1.065252204403246,51.97114584074513,0.918261056360208
5,54193_mask.png,5,2599.0,191.33809511662423,1.0317926070239425,58.7962583843564,0.8920994087621743
6,54193_mask.png,6,2589.0,187.095454429505,1.0283131776638463,58.60034129593445,0.929427336682181
7,54193_mask.png,7,2600.0,189.09545442950497,1.085008329725858,60.0,0.9137366264383836
8,54193_mask.png,8,2147.0,171.68124086713192,1.077757044211814,54.20332093147061,0.91536904381591
9,54193_mask.png,9,2847.0,196.16652224137047,1.0596883689533132,62.39390995922599,0.92971009304455
10,54193_mask.png,10,2618.0,189.82337649086284,1.115021185493636,61.1310068623117,0.9130196361255544
11,54193_mask.png,11,1984.0,165.53910524340097,1.060071507921546,53.009433122794285,0.9098092017008652
12,54193_mask.png,12,2838.0,198.16652224137047,1.087630326468663,62.39390995922599,0.9081585576880404
13,54193_mask.png,13,1834.0,161.4386001800126,1.0722210721776355,50.21951811795888,0.8842894200553544
14,54193_mask.png,14,2214.0,173.4386001800126,1.043954694903527,54.20332093147061,0.9249025167099876
15,54193_mask.png,15,2300.0,178.2670273047588,1.140163352521915,57.8013840664737,0.9094852396108374
16,54193_mask.png,16,2118.0,172.26702730475878,1.144367496950774,55.31726674375732,0.8968741377392808
17,54193_mask.png,17,2269.0,177.92388155425118,1.0958323139951345,56.32051136131489,0.9006910990688172
18,54193_mask.png,18,2615.0,191.23759005323595,1.034403354679834,59.22837157984339,0.898535071156871
19,54193_mask.png,19,1991.0,164.50966799187808,1.048114233456675,52.15361924162119,0.9244816010220536
20,54193_mask.png,20,2165.0,174.26702730475878,1.0588832019073904,54.91812087098393,0.8958541684537037
21,54193_mask.png,21,2842.0,197.33809511662423,1.0809662040054564,63.13477647065839,0.917090245663402
22,54193_mask.png,22,2567.0,187.92388155425115,1.0792076281296368,60.41522986797286,0.9134226663822798
23,54193_mask.png,23,2462.0,185.095454429505,1.063197511069441,57.20139858430037,0.9030387896289698
24,54193_mask.png,24,2616.0,188.50966799187808,1.0804278674307082,59.6657355607052,0.9250822469855384
25,54193_mask.png,25,2582.0,189.9238815542512,1.1198453334106753,59.84145720150872,0.8995119697133659
26,54193_mask.png,26,672.0,110.91168824543142,2.335754124514397,44.94441010848846,0.6864746512800464
27,54193_mask.png,27,1940.0,165.53910524340094,1.1348098461320113,53.150729063673246,0.8896319815018542
28,54193_mask.png,28,2748.0,195.3380951166243,1.0889497759331837,61.326992425847855,0.9050085784541012
29,54193_mask.png,29,2653.0,191.58073580374355,1.1557908150792986,62.96824596572466,0.9083295440831728
30,54193_mask.png,30,2493.0,184.75230867899737,1.1629797946980776,60.8276253029822,0.9178091739600968
31,54193_mask.png,31,3448.0,219.23759005323592,1.0957801143817218,70.03570517957252,0.9014612898894414
32,54193_mask.png,32,2629.0,191.095454429505,1.1000978360168538,61.07372593840988,0.9046898895025712
33,54193_mask.png,33,2643.0,192.99494936611663,1.1658454334982369,61.71709649683789,0.8916925529672505
34,54193_mask.png,34,1996.0,177.78174593052023,1.5142104466986988,62.81719509815764,0.7935897815521381
35,54193_mask.png,35,2587.0,188.50966799187808,1.0908859727029,59.23681287847955,0.9148271303331756
36,54193_mask.png,36,1685.0,161.53910524340094,1.4463390024887262,56.51548460377917,0.8114362832123565
37,54193_mask.png,37,2562.0,189.3380951166243,1.0460393971765227,58.872744118140105,0.898075776530927
38,54193_mask.png,38,3574.0,220.40916292848976,1.038614898444252,69.42621983083913,0.9244961816777812
39,54193_mask.png,39,1945.0,175.09545442950497,1.4399509825726295,60.802960454241045,0.7972228285190143
40,54193_mask.png,40,2156.0,171.6812408671319,1.1024488896989448,54.56189146281496,0.9192061753456464
41,54193_mask.png,41,1785.0,156.0243866176395,1.00776296320578,49.39635614091387,0.9214316309656148
42,54193_mask.png,42,2710.0,193.4386001800126,1.060656570567803,61.84658438426491,0.910107877379734
43,54193_mask.png,43,2149.0,170.61017305526642,1.0717616553117617,54.037024344425184,0.9277616841715858
44,54193_mask.png,44,1969.0,171.09545442950497,1.3906395810095256,59.36328831862332,0.8452372667487124
45,54193_mask.png,45,2320.0,176.50966799187808,1.0258005962522496,55.71355310873648,0.935752191309128
46,54193_mask.png,46,1470.0,155.88225099390857,1.419254615790283,57.4543296888929,0.76021049640022
47,54193_mask.png,47,2489.0,184.2670273047588,1.0706776160491398,58.412327466040935,0.9211693968618664
48,54193_mask.png,48,3327.0,214.06601717798213,1.050650949844102,66.84309986827361,0.912362039193928
49,54193_mask.png,49,768.0,101.7401153701776,1.086236862566477,32.7566787083184,0.9323664390601144
50,54193_mask.png,50,989.0,117.7401153701776,1.1287833415820396,38.91015291668744,0.8965143419495458
51,54193_mask.png,51,2697.0,193.33809511662423,1.0711061788180705,60.802960454241045,0.9066839746488166
52,54193_mask.png,52,2103.0,170.6101730552664,1.0971171836892828,54.81788029466298,0.907902662546694
53,54193_mask.png,53,2697.0,191.3380951166243,1.057137052366507,60.53924347066124,0.925737631947512
54,54193_mask.png,54,2509.0,186.7523086789974,1.0799670113369475,58.30951894845301,0.9040210989228894
55,54193_mask.png,55,2944.0,200.75230867899737,1.0420499485129375,62.48199740725323,0.9179659512038532
56,54193_mask.png,56,2294.0,177.095454429505,1.099002480027707,56.56854249492381,0.9191543550989464
57,54193_mask.png,57,2371.0,182.50966799187808,1.1549997398549523,58.69412236331676,0.8944780091965306
58,54193_mask.png,58,2486.0,184.50966799187808,1.064333448907321,57.97413216254298,0.917640839533235
59,54193_mask.png,59,2949.0,200.7523086789973,1.0466935165782325,62.76941930590086,0.919524996637284
60,54193_mask.png,60,3204.0,209.82337649086284,1.0729299838242512,66.61080993352356,0.9145229920246688
61,54193_mask.png,61,2891.0,198.99494936611663,1.0380605907773883,61.61168720299745,0.9174319234511116
62,54193_mask.png,62,2802.0,194.8528137423857,1.0566915464590116,61.29437168288782,0.9273947476085622
63,54193_mask.png,63,2596.0,188.99494936611663,1.0728141373788516,60.01666435249463,0.913301467248514
64,54193_mask.png,64,2661.0,191.68124086713192,1.0523636872938589,62.12889826803627,0.9101134115649104
65,54193_mask.png,65,2323.0,180.5096679918781,1.1581739838514142,58.180752831155424,0.8958971168886934
66,54193_mask.png,66,2953.0,200.7523086789973,1.064768398605731,64.03124237432849,0.9207722329840284
67,54193_mask.png,67,2728.0,192.50966799187808,1.061142224837954,61.07372593840988,0.9250157767496467
68,54193_mask.png,68,2479.0,184.5096679918781,1.0586892648649109,57.55866572463264,0.9150569755442032
69,54193_mask.png,69,2767.0,197.33809511662423,1.0964393181972043,62.369864518050704,0.8928883567032487
70,54193_mask.png,70,3013.0,202.99494936611663,1.0407129393746757,62.6418390534633,0.9188371172762272
71,54193_mask.png,71,1423.0,150.5685424949238,1.6920965758082571,53.60037313302959,0.788762529742925
72,54193_mask.png,72,2694.0,191.9238815542512,1.0935115717200794,61.71709649683789,0.919071752992062
73,54193_mask.png,73,2759.0,194.16652224137044,1.0959972485129406,62.00806399170998,0.9196294289392712
74,54193_mask.png,74,1486.0,145.29646455628165,1.0909792432213508,47.20169488482379,0.8845422457244039
75,54193_mask.png,75,849.0,106.5685424949238,1.0525848568112548,33.95585369269929,0.9394193512757112
76,54193_mask.png,76,2502.0,183.92388155425115,1.0241786833041129,57.584720195551874,0.9294390641572996
77,54193_mask.png,77,2454.0,186.99494936611663,1.0112641402893283,59.033888572581766,0.881910816413866
78,54193_mask.png,78,2185.0,179.53910524340094,1.3373677450959307,64.4437739428721,0.8518108984857325
79,54193_mask.png,79,2833.0,198.4091629284897,1.0488112720196494,62.16912416947821,0.9043425991726664
80,54193_mask.png,80,2338.0,177.095454429505,1.0623473361759312,56.51548460377917,0.9367841683615242
81,54193_mask.png,81,2753.0,195.3380951166243,1.081166979129912,62.62587324740471,0.906655246173268
82,54193_mask.png,82,2577.0,201.48023074035524,1.6226155559850188,72.11102550927978,0.7977363898929435
83,54193_mask.png,83,2776.0,193.33809511662423,1.0568049784547666,61.0,0.933242385474644
84,54193_mask.png,84,3021.0,202.65180361560903,1.0115341070083306,62.80127387243033,0.9243993737805586
85,54193_mask.png,85,2740.0,195.58073580374355,1.1072412158694016,62.43396511515186,0.9001362990568533
86,54193_mask.png,86,1759.0,166.65180361560903,1.6030046684849182,59.36328831862332,0.7958947995546192
87,54194_mask.png,1,2165.0,174.95331880577405,1.0687297902581998,55.44366510251645,0.8888395975852676
88,54194_mask.png,2,2443.0,183.6812408671319,1.0698075784610117,58.7962583843564,0.9099210702940168
89,54194_mask.png,3,2264.0,175.3380951166243,1.1137395636407976,56.88585061331157,0.9254089990778268
90,54194_mask.png,4,1630.0,152.61017305526642,1.1951959659436509,51.19570294468082,0.8794891757337883
91,54194_mask.png,5,2665.0,189.9238815542512,1.0782036583728931,60.21627686929839,0.9284273428683656
92,54194_mask.png,6,2872.0,198.40916292848976,1.0383604348665687,61.09828148156051,0.916792073711224
93,54194_mask.png,7,878.0,112.32590180780451,1.3164494738726051,39.05124837953327,0.8744692690038807
94,54194_mask.png,8,2823.0,196.40916292848976,1.0371715415248453,61.40032573203501,0.9195963793650296
